,Rank,Rank.1,Rank.2,Team (FPV),Conf,Rec,Pts,CP,Last Week,Date,Year,BCS
489,NR,<,NR,Western Kentucky,Sun Belt,6-2,0,24,W 14-6 A FIU,Week 9Oct 28[11],2012,NR
490,1,<,1,Alabama (60),SEC,9-0,1500,*1,W 21-17 A #5 LSU,Week 10Nov 4[12],2012,1
491,2,<,2,Oregon,Pac-12,9-0,1421,2,W 62-51 A #18 USC,Week 10Nov 4[12],2012,3
492,3,<,3,Kansas State,Big 12,9-0,1395,3,W 44-30 H Oklahoma State,Week 10Nov 4[12],2012,2
493,4,<,4,Notre Dame,Ind,9-0,1318,4,W 29-26 (3OT) H Pittsburgh,Week 10Nov 4[12],2012,4
494,5,<,6,Ohio State,Big Ten,10-0,1198,NR,W 52-22 H Illinois,Week 10Nov 4[12],2012,NR
495,5,<,7,Georgia,SEC,8-1,1198,5,W 37-10 H Mississippi,Week 10Nov 4[12],2012,5
496,7,<,8,Florida,SEC,8-1,1112,7,W 14-7 H Missouri,Week 10Nov 4[12],2012,6
497,8,<,9,Florida State,ACC,8-1,1057,6,DNP,Week 10Nov 4[12],2012,10
498,9,<,5,LSU,SEC,7-2,1029,9,L 21-17 H #1 Alabama,Week 10Nov 4[12],2012,7
499,10,<,10,Clemson,ACC,8-1,931,8,W 56-20 A Duke,Week 10Nov 4[12],2012,13
500,11,<,12,Louisville,Big East,9-0,862,10,W 45-17 H Temple,Week 10Nov 4[12],2012,9
501,12,<,11,South Carolina,SEC,7-2,836,11,DNP,Week 10Nov 4[12],2012,8
502,13,<,13,Oregon State,Pac-12,7-1,796,12,W 36-26 H Arizona State,Week 10Nov 4[12],2012,11
503,14,<,14,Oklahoma,Big 12,6-2,765,13,W 35-20 A Iowa State,Week 10Nov 4[12],2012,12
504,15,<,16,Texas A&M,SEC,7-2,700,14,W 38-13 A #17 Mississippi State,Week 10Nov 4[12],2012,15
505,16,<,15,Stanford,Pac-12,7-2,655,15,W 48-0 A Colorado,Week 10Nov 4[12],2012,14
506,17,<,25,UCLA,Pac-12,7-2,446,19,W 66-10 H #24 Arizona,Week 10Nov 4[12],2012,18
507,18,<,21,Nebraska,Big Ten,7-2,441,16,W 28-24 A Michigan State,Week 10Nov 4[12],2012,16
508,19,<,22,Louisiana Tech,WAC,8-1,355,18,W 51-27 H UTSA,Week 10Nov 4[12],2012,20
509,19,<,NR,Texas,Big 12,7-2,355,17,W 31-22 A #20 Texas Tech,Week 10Nov 4[12],2012,17
510,21,<,18,USC,Pac-12,6-3,237,22,L 62-51 H #2 Oregon,Week 10Nov 4[12],2012,19
511,22,<,17,Mississippi State,SEC,7-2,187,23,L 38-13 H #16 Texas A&M,Week 10Nov 4[12],2012,21
512,23,<,NR,Toledo,MAC,8-1,146,25,DNP,Week 10Nov 4[12],2012,25
513,24,<,NR,Rutgers,Big East,7-1,99,20,DNP,Week 10Nov 4[12],2012,23
514,25,<,20,Texas Tech,Big 12,6-3,97,RV,L 31-22 H Texas,Week 10Nov 4[12],2012,22
515,RV,<,NR,Northern Illinois,MAC,9-1,64,RV,W 63-0 H Massachusetts,Week 10Nov 4[12],2012,NR
516,RV,<,NR,Kent State,MAC,8-1,61,RV,W 35-24 H Akron,Week 10Nov 4[12],2012,NR
517,RV,<,NR,Michigan,Big Ten,6-3,53,RV,W 35-13 A Minnesota,Week 10Nov 4[12],2012,NR
518,RV,<,NR,TCU,Big 12,6-3,38,RV,W 39-38 (1OT) A #23 West Virginia,Week 10Nov 4[12],2012,NR
519,RV,<,NR,Northwestern,Big Ten,7-2,32,21,DNP,Week 10Nov 4[12],2012,24
520,RV,<,NR,Oklahoma State,Big 12,5-3,27,RV,L 44-30 A #3 Kansas State,Week 10Nov 4[12],2012,NR
521,RV,<,NR,Ohio,MAC,8-1,22,RV,W 45-14 H Eastern Michigan,Week 10Nov 4[12],2012,NR
522,RV,<,NR,UCF,CUSA,7-2,15,NR,W 42-17 H SMU,Week 10Nov 4[12],2012,NR
523,RV,<,19,Boise State,MWC,7-2,11,24,L 21-19 H San Diego State,Week 10Nov 4[12],2012,NR
524,RV,<,NR,Washington,Pac-12,5-4,9,RV,W 21-13 A California,Week 10Nov 4[12],2012,NR
525,RV,<,NR,Penn State,Big Ten,6-3,8,NR,W 34-9 A Purdue,Week 10Nov 4[12],2012,NR
526,RV,<,NR,San Diego State,MWC,7-3,7,RV,W 21-19 A #19 Boise State,Week 10Nov 4[12],2012,NR
527,RV,<,NR,Tulsa,CUSA,7-2,6,RV,L 19-15 A Arkansas,Week 10Nov 4[12],2012,NR
528,RV,<,24,Arizona,Pac-12,5-4,5,NR,L 66-10 A UCLA,Week 10Nov 4[12],2012,NR
529,RV,<,NR,Utah State,WAC,8-2,4,RV,W 38-7 H Texas State,Week 10Nov 4[12],2012,NR
530,RV,<,NR,Fresno State,MWC,7-3,2,RV,W 45-10 H Hawaii,Week 10Nov 4[12],2012,NR
531,NR,<,23,West Virginia,Big 12,5-3,0,RV,L 39-38 (1OT) H TCU,Week 10Nov 4[12],2012,NR
532,NR,<,NR,Arizona State,Pac-12,5-4,0,RV,L 36-26 A #13 Oregon State,Week 10Nov 4[12],2012,NR
533,NR,<,NR,Arkansas State,Sun Belt,6-3,0,NR,W 37-19 A North Texas,Week 10Nov 4[12],2012,NR
534,NR,<,NR,Cincinnati,Big East,6-2,0,RV,W 35-24 H Syracuse,Week 10Nov 4[12],2012,NR
535,NR,<,NR,Louisiana Monroe,Sun Belt,6-3,0,RV,L 40-24 H Louisiana-Lafayette,Week 10Nov 4[12],2012,NR
536,NR,<,NR,Middle Tennessee,Sun Belt,6-3,0,RV,W 34-29 A Western Kentucky,Week 10Nov 4[12],2012,NR
537,NR,<,NR,San Jose State,WAC,7-2,0,NR,W 42-13 A Idaho,Week 10Nov 4[12],2012,NR
538,NR,<,NR,Wisconsin,Big Ten,6-3,0,RV,DNP,Week 10Nov 4[12],2012,NR
539,1,<,2,Oregon (45),Pac-12,10-0,1485,*1,W 59-17 A California,Week 11Nov 11[13],2012,2
540,2,<,3,Kansas State (14),Big 12,10-0,1451,*2,W 23-10 A TCU,Week 11Nov 11[13],2012,1
541,3,<,4,Notre Dame (1),Ind,10-0,1382,*3,W 21-6 A Boston College,Week 11Nov 11[13],2012,3
542,4,<,1,Alabama,SEC,9-1,1259,5,L 29-24 H #15 Texas A&M,Week 11Nov 11[13],2012,4
543,5,<,5,Georgia,SEC,9-1,1223,4,W 38-0 A Auburn,Week 11Nov 11[13],2012,5
544,6,<,5,Ohio State,Big Ten,10-0,1212,NR,DNP,Week 11Nov 11[13],2012,NR
545,7,<,7,Florida,SEC,9-1,1089,7,W 27-20 H Louisiana-Lafayette,Week 11Nov 11[13],2012,6
546,8,<,9,LSU,SEC,8-2,1046,8,W 37-17 H #22 Mississippi State,Week 11Nov 11[13],2012,7
547,9,<,15,Texas A&M,SEC,8-2,1031,10,W 29-24 A #1 Alabama,Week 11Nov 11[13],2012,8
548,10,<,8,Florida State,ACC,9-1,1024,6,W 28-22 A Virginia Tech,Week 11Nov 11[13],2012,10
549,11,<,10,Clemson,ACC,9-1,907,9,W 45-10 H Maryland,Week 11Nov 11[13],2012,11
550,12,<,12,South Carolina,SEC,8-2,848,11,W 38-20 H Arkansas,Week 11Nov 11[13],2012,9
551,13,<,14,Oklahoma,Big 12,7-2,798,12,W 42-34 H Baylor,Week 11Nov 11[13],2012,12
552,14,<,16,Stanford,Pac-12,8-2,766,13,W 27-23 H #13 Oregon State,Week 11Nov 11[13],2012,13
553,15,<,13,Oregon State,Pac-12,7-2,556,17,L 27-23 A #16 Stanford,Week 11Nov 11[13],2012,16
554,16,<,18,Nebraska,Big Ten,8-2,549,14,W 32-23 H Penn State,Week 11Nov 11[13],2012,14
555,17,<,17,UCLA,Pac-12,8-2,541,16,W 44-36 A Washington State,Week 11Nov 11[13],2012,17
556,18,<,19,Texas,Big 12,8-2,496,15,W 33-7 H Iowa State,Week 11Nov 11[13],2012,15
557,19,<,19,Louisiana Tech,WAC,9-1,374,19,W 62-55 A Texas State,Week 11Nov 11[13],2012,20
558,20,<,11,Louisville,Big East,9-1,322,18,L 45-26 A Syracuse,Week 11Nov 11[13],2012,19
559,21,<,21,USC,Pac-12,7-3,297,21,W 38-17 H Arizona State,Week 11Nov 11[13],2012,18
560,22,<,24,Rutgers,Big East,8-1,179,20,W 28-7 H Army,Week 11Nov 11[13],2012,22
561,23,<,25,Texas Tech,Big 12,7-3,135,25,W 41-34 (2OT) H Kansas,Week 11Nov 11[13],2012,23
562,23,<,NR,Michigan,Big Ten,7-3,135,23,W 38-31 (1OT) H Northwestern,Week 11Nov 11[13],2012,21
563,25,<,NR,Kent State,MAC,9-1,93,RV,W 48-32 A Miami (OH),Week 11Nov 11[13],2012,NR
564,RV,<,NR,Oklahoma State,Big 12,6-3,79,24,W 55-34 H West Virginia,Week 11Nov 11[13],2012,24
565,RV,<,NR,Northern Illinois,MAC,9-1,77,RV,DNP,Week 11Nov 11[13],2012,NR
566,RV,<,22,Mississippi State,SEC,7-3,48,RV,L 37-17 A #9 LSU,Week 11Nov 11[13],2012,NR
567,RV,<,NR,Wisconsin,Big Ten,7-3,26,RV,W 62-14 A Indiana,Week 11Nov 11[13],2012,NR
568,RV,<,NR,UCF,CUSA,8-2,16,RV,W 31-24 A UTEP,Week 11Nov 11[13],2012,NR
569,RV,<,NR,Boise State,MWC,8-2,14,22,W 49-14 A Hawaii,Week 11Nov 11[13],2012,NR
570,RV,<,NR,Arizona,Pac-12,6-4,6,NR,W 56-31 H Colorado,Week 11Nov 11[13],2012,NR
571,RV,<,NR,Cincinnati,Big East,7-2,6,RV,W 34-10 A Temple,Week 11Nov 11[13],2012,NR
572,RV,<,NR,Fresno State,MWC,8-3,6,RV,W 52-36 A Nevada,Week 11Nov 11[13],2012,NR
573,RV,<,NR,TCU,Big 12,6-4,5,NR,L 23-10 H #3 Kansas State,Week 11Nov 11[13],2012,NR
574,RV,<,NR,San Jose State,WAC,8-2,4,NR,W 47-7 A New Mexico State,Week 11Nov 11[13],2012,NR
575,RV,<,NR,Tulsa,CUSA,8-2,4,RV,W 41-7 A Houston,Week 11Nov 11[13],2012,NR
576,RV,<,NR,Utah State,WAC,8-2,4,RV,DNP,Week 11Nov 11[13],2012,NR
577,RV,<,NR,San Diego State,MWC,8-3,3,RV,W 28-9 H Air Force,Week 11Nov 11[13],2012,NR
578,RV,<,NR,Northwestern,Big Ten,7-3,2,RV,L 38-31 (1OT) A Michigan,Week 11Nov 11[13],2012,NR
579,RV,<,23,Toledo,MAC,8-2,1,NR,L 34-27 H Ball State,Week 11Nov 11[13],2012,NR
580,RV,<,NR,Washington,Pac-12,6-4,1,RV,W 34-15 H Utah,Week 11Nov 11[13],2012,25
581,NR,<,NR,Middle Tennessee,Sun Belt,6-3,0,RV,DNP,Week 11Nov 11[13],2012,NR
582,1,<,3,Notre Dame (60),Ind,11-0,1500,*1,W 38-0 H Wake Forest,Week 12Nov 18[14],2012,1
583,2,<,4,Alabama,SEC,10-1,1399,*2,W 49-0 H Western Carolina,Week 12Nov 18[14],2012,2
584,3,<,5,Georgia,SEC,10-1,1316,*3,W 45-14 H Georgia Southern,Week 12Nov 18[14],2012,3
585,4,<,6,Ohio State,Big Ten,11-0,1292,NR,W 21-14 (1OT) A Wisconsin,Week 12Nov 18[14],2012,NR
586,5,<,1,Oregon,Pac-12,10-1,1246,4,L 17-14 (1OT) H #14 Stanford,Week 12Nov 18[14],2012,5
587,6,<,7,Florida,SEC,10-1,1171,6,W 23-0 H Jacksonville State,Week 12Nov 18[14],2012,4
588,7,<,2,Kansas State,Big 12,10-1,1064,8,L 52-24 A Baylor,Week 12Nov 18[14],2012,6
589,8,<,8,LSU,SEC,9-2,1048,7,W 41-35 H Mississippi,Week 12Nov 18[14],2012,7
590,9,<,9,Texas A&M,SEC,9-2,1028,10,W 47-28 H Sam Houston State,Week 12Nov 18[14],2012,9
591,10,<,10,Florida State,ACC,10-1,1026,5,W 41-14 A Maryland,Week 12Nov 18[14],2012,10
592,11,<,14,Stanford,Pac-12,9-2,991,11,W 17-14 (1OT) A #1 Oregon,Week 12Nov 18[14],2012,8
593,12,<,11,Clemson,ACC,10-1,874,9,W 62-48 H NC State,Week 12Nov 18[14],2012,11
594,13,<,12,South Carolina,SEC,9-2,795,12,W 24-7 H Wofford,Week 12Nov 18[14],2012,12
595,14,<,13,Oklahoma,Big 12,8-2,734,13,W 50-49 A West Virginia,Week 12Nov 18[14],2012,13
596,15,<,17,UCLA,Pac-12,9-2,624,16,W 38-28 H #21 USC,Week 12Nov 18[14],2012,17
597,16,<,15,Oregon State,Pac-12,8-2,599,17,W 62-14 H California,Week 12Nov 18[14],2012,15
598,17,<,16,Nebraska,Big Ten,9-2,559,14,W 38-14 H Minnesota,Week 12Nov 18[14],2012,14
599,18,<,18,Texas,Big 12,8-2,498,15,DNP,Week 12Nov 18[14],2012,16
600,19,<,20,Louisville,Big East,9-1,362,18,DNP,Week 12Nov 18[14],2012,20
601,20,<,23,Michigan,Big Ten,8-3,282,20,W 42-17 H Iowa,Week 12Nov 18[14],2012,19
602,21,<,22,Rutgers,Big East,9-1,265,19,W 10-3 A Cincinnati,Week 12Nov 18[14],2012,18
603,22,<,NR,Oklahoma State,Big 12,7-3,240,21,W 59-21 H #23 Texas Tech,Week 12Nov 18[14],2012,21
604,23,<,25,Kent State,MAC,10-1,155,25,W 31-24 A Bowling Green,Week 12Nov 18[14],2012,23
605,24,<,NR,Northern Illinois,MAC,10-1,144,23,W 31-24 H Toledo,Week 12Nov 18[14],2012,NR
606,25,<,NR,Mississippi State,SEC,8-3,82,24,W 45-14 H Arkansas,Week 12Nov 18[14],2012,NR
607,25,<,NR,Utah State,WAC,9-2,82,RV,W 48-41 (1OT) A #19 Louisiana Tech,Week 12Nov 18[14],2012,NR
608,RV,<,NR,Boise State,MWC,9-2,20,22,W 42-14 H Colorado State,Week 12Nov 18[14],2012,22
609,RV,<,NR,Northwestern,Big Ten,8-3,20,RV,W 23-20 A Michigan State,Week 12Nov 18[14],2012,NR
610,RV,<,NR,Washington,Pac-12,7-4,20,RV,W 38-3 A Colorado,Week 12Nov 18[14],2012,25
611,RV,<,NR,Arizona,Pac-12,7-4,13,RV,W 34-24 A Utah,Week 12Nov 18[14],2012,24
612,RV,<,21,USC,Pac-12,7-4,12,RV,L 38-28 A #17 UCLA,Week 12Nov 18[14],2012,NR
613,RV,<,NR,Tulsa,CUSA,9-2,10,RV,W 23-21 H UCF,Week 12Nov 18[14],2012,NR
614,RV,<,NR,San Jose State,WAC,9-2,8,RV,W 20-14 H BYU,Week 12Nov 18[14],2012,NR
615,RV,<,NR,Fresno State,MWC,8-3,7,RV,DNP,Week 12Nov 18[14],2012,NR
616,RV,<,19,Louisiana Tech,WAC,9-2,4,RV,L 48-41 (1OT) H Utah State,Week 12Nov 18[14],2012,NR
617,RV,<,NR,Wisconsin,Big Ten,7-4,4,RV,L 21-14 (1OT) H #6 Ohio State,Week 12Nov 18[14],2012,NR
618,RV,<,NR,San Diego State,MWC,8-3,2,RV,DNP,Week 12Nov 18[14],2012,NR
619,RV,<,NR,Baylor,Big 12,5-5,1,NR,W 52-24 H #2 Kansas State,Week 12Nov 18[14],2012,NR
620,RV,<,NR,Iowa State,Big 12,6-5,1,NR,W 51-23 A Kansas,Week 12Nov 18[14],2012,NR
621,RV,<,NR,TCU,Big 12,6-4,1,NR,DNP,Week 12Nov 18[14],2012,NR
622,RV,<,NR,Vanderbilt,SEC,7-4,1,RV,W 41-18 H Tennessee,Week 12Nov 18[14],2012,NR
623,NR,<,23,Texas Tech,Big 12,7-4,0,RV,L 59-21 A Oklahoma State,Week 12Nov 18[14],2012,NR
624,NR,<,NR,Arkansas State,Sun Belt,8-3,0,RV,W 41-34 A Troy,Week 12Nov 18[14],2012,NR
625,NR,<,NR,Cincinnati,Big East,7-3,0,RV,L 10-3 H #22 Rutgers,Week 12Nov 18[14],2012,NR
626,NR,<,NR,Middle Tennessee,Sun Belt,7-3,0,RV,W 20-12 A South Alabama,Week 12Nov 18[14],2012,NR
627,NR,<,NR,Syracuse,Big East,6-5,0,NR,W 31-27 A Missouri,Week 12Nov 18[14],2012,NR
628,1,<,1,Notre Dame (60),Ind,12-0,1500,*1,W 22-13 A USC,Week 13Nov 25[15],2012,1
629,2,<,2,Alabama,SEC,11-1,1400,*2,W 49-0 H Auburn,Week 13Nov 25[15],2012,2
630,3,<,3,Georgia,SEC,11-1,1331,*3,W 42-10 H Georgia Tech,Week 13Nov 25[15],2012,3
631,4,<,4,Ohio State,Big Ten,12-0,1294,NR,W 26-21 H #20 Michigan,Week 13Nov 25[15],2012,NR
632,5,<,6,Florida,SEC,11-1,1262,5,W 37-26 A #10 Florida State,Week 13Nov 25[15],2012,4
633,6,<,5,Oregon,Pac-12,11-1,1242,4,W 48-24 A #16 Oregon State,Week 13Nov 25[15],2012,5
634,7,<,7,Kansas State,Big 12,10-1,1079,7,DNP,Week 13Nov 25[15],2012,6
635,8,<,11,Stanford,Pac-12,10-2,1061,9,W 35-17 A #15 UCLA,Week 13Nov 25[15],2012,8
636,9,<,8,LSU,SEC,10-2,1056,6,W 20-13 A Arkansas,Week 13Nov 25[15],2012,7
637,10,<,9,Texas A&M,SEC,10-2,1043,8,W 59-29 H Missouri,Week 13Nov 25[15],2012,9
638,11,<,13,South Carolina,SEC,10-2,916,10,W 27-17 A #12 Clemson,Week 13Nov 25[15],2012,10
639,12,<,14,Oklahoma,Big 12,9-2,834,11,W 51-48 (1OT) H #22 Oklahoma State,Week 13Nov 25[15],2012,11
640,13,<,10,Florida State,ACC,10-2,764,12,L 37-26 H #6 Florida,Week 13Nov 25[15],2012,13
641,14,<,17,Nebraska,Big Ten,10-2,704,13,W 13-7 A Iowa,Week 13Nov 25[15],2012,12
642,15,<,12,Clemson,ACC,10-2,667,14,L 27-17 H #13 South Carolina,Week 13Nov 25[15],2012,14
643,16,<,16,Oregon State,Pac-12,8-3,528,17,L 48-24 H #5 Oregon,Week 13Nov 25[15],2012,15
644,17,<,15,UCLA,Pac-12,9-3,505,16,L 35-17 H #11 Stanford,Week 13Nov 25[15],2012,16
645,18,<,23,Kent State,MAC,11-1,355,19,W 28-6 H Ohio,Week 13Nov 25[15],2012,17
646,19,<,24,Northern Illinois,MAC,11-1,349,18,W 49-7 A Eastern Michigan,Week 13Nov 25[15],2012,21
647,20,<,25,Utah State,WAC,10-2,274,22,W 45-9 H Idaho,Week 13Nov 25[15],2012,24
648,21,<,20,Michigan,Big Ten,8-4,217,24,L 26-21 A #4 Ohio State,Week 13Nov 25[15],2012,19
649,22,<,NR,Northwestern,Big Ten,9-3,189,20,W 50-14 H Illinois,Week 13Nov 25[15],2012,22
650,23,<,18,Texas,Big 12,8-3,185,21,L 20-13 H TCU,Week 13Nov 25[15],2012,18
651,24,<,22,Oklahoma State,Big 12,7-4,174,RV,L 51-48 (1OT) A #14 Oklahoma,Week 13Nov 25[15],2012,23
652,25,<,NR,Boise State,MWC,9-2,145,15,DNP,Week 13Nov 25[15],2012,20
653,RV,<,NR,San Jose State,WAC,10-2,78,RV,W 52-43 H Louisiana Tech,Week 13Nov 25[15],2012,25
654,RV,<,19,Louisville,Big East,9-2,73,23,L 23-20 (3OT) H Connecticut,Week 13Nov 25[15],2012,NR
655,RV,<,NR,TCU,Big 12,7-4,67,RV,W 20-13 A #18 Texas,Week 13Nov 25[15],2012,NR
656,RV,<,NR,Penn State,Big Ten,8-4,61,NR,W 24-21 (1OT) H Wisconsin,Week 13Nov 25[15],2012,NR
657,RV,<,21,Rutgers,Big East,9-2,50,25,L 27-6 A Pittsburgh,Week 13Nov 25[15],2012,NR
658,RV,<,NR,Vanderbilt,SEC,8-4,48,RV,W 55-21 A Wake Forest,Week 13Nov 25[15],2012,NR
659,RV,<,NR,San Diego State,MWC,9-3,15,RV,W 42-28 A Wyoming,Week 13Nov 25[15],2012,NR
660,RV,<,NR,Fresno State,MWC,9-3,12,RV,W 48-15 H Air Force,Week 13Nov 25[15],2012,NR
661,RV,<,NR,USC,Pac-12,7-5,7,RV,L 22-13 H #1 Notre Dame,Week 13Nov 25[15],2012,NR
662,RV,<,NR,Arkansas State,Sun Belt,8-3,5,NR,DNP,Week 13Nov 25[15],2012,NR
663,RV,<,NR,Arizona,Pac-12,7-5,4,RV,L 41-34 H Arizona State,Week 13Nov 25[15],2012,NR
664,RV,<,NR,Cincinnati,Big East,8-3,3,RV,W 27-10 H South Florida,Week 13Nov 25[15],2012,NR
665,RV,<,25,Mississippi State,SEC,8-4,1,RV,L 41-24 A Mississippi,Week 13Nov 25[15],2012,NR
666,RV,<,NR,Ball State,MAC,9-3,1,NR,W 31-24 A Miami (OH),Week 13Nov 25[15],2012,NR
667,RV,<,NR,North Carolina,ACC,8-4,1,NR,W 45-38 H Maryland,Week 13Nov 25[15],2012,NR
668,NR,<,NR,Arizona State,Pac-12,7-5,0,RV,W 41-34 A Arizona,Week 13Nov 25[15],2012,NR
669,NR,<,NR,Baylor,Big 12,6-5,0,RV,W 52-45 (1OT) N Texas Tech,Week 13Nov 25[15],2012,NR
670,NR,<,NR,East Carolina,CUSA,8-4,0,NR,W 65-59 (2OT) H Marshall,Week 13Nov 25[15],2012,NR
671,NR,<,NR,Louisiana Monroe,Sun Belt,8-4,0,NR,W 23-17 (1OT) A FIU,Week 13Nov 25[15],2012,NR
672,NR,<,NR,Louisiana Tech,WAC,9-3,0,RV,L 52-43 A San Jose State,Week 13Nov 25[15],2012,NR
673,NR,<,NR,Middle Tennessee,Sun Belt,8-3,0,RV,W 24-21 H Troy,Week 13Nov 25[15],2012,NR
674,NR,<,NR,Syracuse,Big East,7-5,0,NR,W 38-20 A Temple,Week 13Nov 25[15],2012,NR
675,NR,<,NR,Toledo,MAC,9-3,0,RV,W 35-23 H Akron,Week 13Nov 25[15],2012,NR
676,NR,<,NR,Tulsa,CUSA,9-3,0,NR,L 35-27 A SMU,Week 13Nov 25[15],2012,NR
677,NR,<,NR,UCF,CUSA,9-3,0,RV,W 49-24 H UAB,Week 13Nov 25[15],2012,NR
678,NR,<,NR,Washington,Pac-12,7-5,0,NR,L 31-28 (1OT) A Washington State,Week 13Nov 25[15],2012,NR
679,1,<,1,Notre Dame (60),Ind,12-0,1500,*1,DNP,Week 14Dec 2[16],2012,1
680,2,<,2,Alabama,SEC,12-1,1424,*2,W 32-28 N #3 Georgia (SEC CG),Week 14Dec 2[16],2012,2
681,3,<,4,Ohio State,Big Ten,12-0,1302,NR,DNP,Week 14Dec 2[16],2012,NR
682,4,<,5,Florida,SEC,11-1,1279,4,DNP,Week 14Dec 2[16],2012,3
683,5,<,6,Oregon,Pac-12,11-1,1250,3,DNP,Week 14Dec 2[16],2012,4
684,6,<,3,Georgia,SEC,11-2,1213,5,L 32-28 N #2 Alabama (SEC CG),Week 14Dec 2[16],2012,7
685,7,<,7,Kansas State,Big 12,11-1,1129,6,W 42-24 H #23 Texas,Week 14Dec 2[16],2012,5
686,8,<,8,Stanford,Pac-12,11-2,1094,8,W 27-24 H #17 UCLA (Pac-12 CG),Week 14Dec 2[16],2012,6
687,9,<,9,LSU,SEC,10-2,1051,7,DNP,Week 14Dec 2[16],2012,8
688,10,<,10,Texas A&M,SEC,10-2,1025,9,DNP,Week 14Dec 2[16],2012,9
689,11,<,11,South Carolina,SEC,10-2,907,10,DNP,Week 14Dec 2[16],2012,10
690,12,<,12,Oklahoma,Big 12,10-2,851,11,W 24-17 A TCU,Week 14Dec 2[16],2012,11
691,13,<,13,Florida State,ACC,11-2,789,12,W 21-15 N Georgia Tech (ACC CG),Week 14Dec 2[16],2012,12
692,14,<,15,Clemson,ACC,10-2,691,13,DNP,Week 14Dec 2[16],2012,14
693,15,<,16,Oregon State,Pac-12,9-3,638,14,W 77-3 H Nicholls State,Week 14Dec 2[16],2012,13
694,16,<,19,Northern Illinois,MAC,12-1,534,16,W 44-37 (2OT) N #18 Kent State (MAC CG),Week 14Dec 2[16],2012,15
695,17,<,17,UCLA,Pac-12,9-4,440,19,L 27-24 A #8 Stanford (Pac-12 CG),Week 14Dec 2[16],2012,17
696,18,<,20,Utah State,WAC,10-2,379,20,DNP,Week 14Dec 2[16],2012,22
697,19,<,21,Michigan,Big Ten,8-4,306,22,DNP,Week 14Dec 2[16],2012,18
698,20,<,25,Boise State,MWC,10-2,276,15,W 27-21 A Nevada,Week 14Dec 2[16],2012,19
699,21,<,22,Northwestern,Big Ten,9-3,266,17,DNP,Week 14Dec 2[16],2012,20
700,22,<,NR,Louisville,Big East,10-2,248,18,W 20-17 A Rutgers,Week 14Dec 2[16],2012,21
701,23,<,14,Nebraska,Big Ten,10-3,227,21,L 70-31 N Wisconsin (Big Ten CG),Week 14Dec 2[16],2012,16
702,24,<,NR,San Jose State,WAC,10-2,157,24,DNP,Week 14Dec 2[16],2012,24
703,25,<,18,Kent State,MAC,11-2,117,RV,L 44-37 (2OT) N #19 Northern Illinois (MAC CG),Week 14Dec 2[16],2012,25
704,RV,<,NR,Penn State,Big Ten,8-4,83,NR,DNP,Week 14Dec 2[16],2012,NR
705,RV,<,NR,Vanderbilt,SEC,8-4,67,RV,DNP,Week 14Dec 2[16],2012,NR
706,RV,<,NR,Wisconsin,Big Ten,8-5,62,23,W 70-31 N #14 Nebraska (Big Ten),Week 14Dec 2[16],2012,NR
707,RV,<,23,Texas,Big 12,8-4,51,25,L 42-24 A #7 Kansas State,Week 14Dec 2[16],2012,23
708,RV,<,NR,San Diego State,MWC,9-3,22,RV,DNP,Week 14Dec 2[16],2012,NR
709,RV,<,NR,Fresno State,MWC,9-3,20,RV,DNP,Week 14Dec 2[16],2012,NR
710,RV,<,24,Oklahoma State,Big 12,7-5,15,RV,L 41-34 A Baylor,Week 14Dec 2[16],2012,NR
711,RV,<,NR,Baylor,Big 12,7-5,15,NR,W 41-34 H #24 Oklahoma State,Week 14Dec 2[16],2012,NR
712,RV,<,NR,Cincinnati,Big East,9-3,15,RV,W 34-17 A Connecticut,Week 14Dec 2[16],2012,NR
713,RV,<,NR,TCU,Big 12,7-5,14,NR,L 24-17 H #12 Oklahoma,Week 14Dec 2[16],2012,NR
714,RV,<,NR,Arkansas State,Sun Belt,9-3,13,RV,W 45-0 H Middle Tennessee,Week 14Dec 2[16],2012,NR
715,RV,<,NR,USC,Pac-12,7-5,11,RV,DNP,Week 14Dec 2[16],2012,NR
716,RV,<,NR,Tulsa,CUSA,10-3,9,RV,W 33-27 (1OT) H UCF (C-USA),Week 14Dec 2[16],2012,NR
717,RV,<,NR,Rutgers,Big East,9-3,6,RV,L 20-17 H Louisville,Week 14Dec 2[16],2012,NR
718,RV,<,NR,Ball State,MAC,9-3,2,NR,DNP,Week 14Dec 2[16],2012,NR
719,RV,<,NR,North Carolina,ACC,8-4,1,NR,DNP,Week 14Dec 2[16],2012,NR
720,RV,<,NR,West Virginia,Big 12,7-5,1,NR,W 59-10 H Kansas,Week 14Dec 2[16],2012,NR
721,NR,<,NR,Arizona,Pac-12,7-5,0,NR,DNP,Week 14Dec 2[16],2012,NR
722,NR,<,NR,Arizona State,Pac-12,7-5,0,RV,DNP,Week 14Dec 2[16],2012,NR
723,NR,<,NR,East Carolina,CUSA,8-4,0,NR,DNP,Week 14Dec 2[16],2012,NR
724,NR,<,NR,Louisiana Monroe,Sun Belt,8-4,0,NR,DNP,Week 14Dec 2[16],2012,NR
725,NR,<,NR,Louisiana Tech,WAC,9-3,0,RV,DNP,Week 14Dec 2[16],2012,NR
726,NR,<,NR,Mississippi State,SEC,8-4,0,RV,DNP,Week 14Dec 2[16],2012,NR
