,date,winner,location,loser
34471,"Oct 4, 1958",Utah State,@,Kansas State
34472,"Oct 4, 1958",(20) Vanderbilt,@,Alabama
34473,"Oct 4, 1958",Villanova,@,Boston College
34474,"Oct 4, 1958",Virginia Military Institute,,Richmond
34475,"Oct 4, 1958",Virginia Tech,,William & Mary
34476,"Oct 4, 1958",(9) Wisconsin,,Marquette
34477,"Oct 4, 1958",Wyoming,,Denver
34478,"Oct 10, 1958",Denver,,Montana
34479,"Oct 10, 1958",Florida,@,UCLA
34480,"Oct 10, 1958",(11) Louisiana State,@,Miami (FL)
34481,"Oct 10, 1958",Wofford,N,Citadel
34482,"Oct 11, 1958",Air Force,,Colorado State
34483,"Oct 11, 1958",Alabama,,Furman
34484,"Oct 11, 1958",(3) Army,@,(4) Notre Dame
34485,"Oct 11, 1958",(1) Auburn,@,Kentucky
34486,"Oct 11, 1958",Boston University,@,West Virginia
34487,"Oct 11, 1958",Cal Poly,@,San Jose State
34488,"Oct 11, 1958",California,,Utah
34489,"Oct 11, 1958",Cincinnati,,Xavier
34490,"Oct 11, 1958",(8) Clemson,@,Vanderbilt
34491,"Oct 11, 1958",Colgate,@,Bucknell
34492,"Oct 11, 1958",(19) Colorado,@,Arizona
34493,"Oct 11, 1958",Columbia,,Yale
34494,"Oct 11, 1958",Dartmouth,@,Brown
34495,"Oct 11, 1958",Davidson,@,Presbyterian
34496,"Oct 11, 1958",Duke,,Baylor
34497,"Oct 11, 1958",Georgia,@,Florida State
34498,"Oct 11, 1958",Georgia Tech,,Tennessee
34499,"Oct 11, 1958",Hardin-Simmons,@,Arizona State
34500,"Oct 11, 1958",Harvard,,Lehigh
34501,"Oct 11, 1958",(19) Houston,,Wichita State
34502,"Oct 11, 1958",(17) Iowa,,Indiana
34503,"Oct 11, 1958",Kansas,@,Iowa State
34504,"Oct 11, 1958",Kansas State,@,Nebraska
34505,"Oct 11, 1958",(9) Michigan State,,(10) Pittsburgh
34506,"Oct 11, 1958",(7) Mississippi,@,Tulane
34507,"Oct 11, 1958",Mississippi State,,Memphis
34508,"Oct 11, 1958",(12) Navy,@,(14) Michigan
34509,"Oct 11, 1958",New Mexico,,Utah State
34510,"Oct 11, 1958",New Mexico State,@,Western State
34511,"Oct 11, 1958",North Carolina,,South Carolina
34512,"Oct 11, 1958",North Texas,@,Drake
34513,"Oct 11, 1958",Northwestern,@,Minnesota
34514,"Oct 11, 1958",Ohio,@,Dayton
34515,"Oct 11, 1958",(5) Ohio State,@,Illinois
34516,"Oct 11, 1958",(15) Oregon,,Southern California
34517,"Oct 11, 1958",Pacific,,Brigham Young
34518,"Oct 11, 1958",Penn State,,Marquette
34519,"Oct 11, 1958",Princeton,@,Pennsylvania
34520,"Oct 11, 1958",Rice,@,Arkansas
34521,"Oct 11, 1958",Rutgers,,Richmond
34522,"Oct 11, 1958",(18) Southern Methodist,@,Missouri
34523,"Oct 11, 1958",Stanford,,Washington
34524,"Oct 11, 1958",Syracuse,,Cornell
34525,"Oct 11, 1958",(16) Texas,N,(2) Oklahoma
34526,"Oct 11, 1958",Texas A&M,@,Maryland
34527,"Oct 11, 1958",Texas Christian,,Texas Tech
34528,"Oct 11, 1958",Texas-El Paso,@,West Texas State
34529,"Oct 11, 1958",Tulsa,,Oklahoma State
34530,"Oct 11, 1958",Villanova,,Detroit Mercy
34531,"Oct 11, 1958",Virginia Tech,N,Virginia
34532,"Oct 11, 1958",Wake Forest,,North Carolina State
34533,"Oct 11, 1958",Washington State,@,Idaho
34534,"Oct 11, 1958",William & Mary,@,Virginia Military Institute
34535,"Oct 11, 1958",(6) Wisconsin,,(13) Purdue
34536,"Oct 11, 1958",Wyoming,,Oregon State
34537,"Oct 17, 1958",Richmond,@,George Washington
34538,"Oct 18, 1958",Air Force,@,Stanford
34539,"Oct 18, 1958",(1) Army,,Virginia
34540,"Oct 18, 1958",(2) Auburn,@,Georgia Tech
34541,"Oct 18, 1958",Baylor,@,Texas Tech
34542,"Oct 18, 1958",Boston College,@,Marquette
34543,"Oct 18, 1958",California,@,Southern California
34544,"Oct 18, 1958",Cincinnati,@,Pacific
34545,"Oct 18, 1958",Citadel,@,Memphis
34546,"Oct 18, 1958",Colorado,@,Iowa State
34547,"Oct 18, 1958",Cornell,@,Yale
34548,"Oct 18, 1958",Davidson,,Carson-Newman
34549,"Oct 18, 1958",Dayton,,Louisville
34550,"Oct 18, 1958",Detroit Mercy,@,Xavier
34551,"Oct 18, 1958",Florida State,,Virginia Tech
34552,"Oct 18, 1958",Furman,,Wofford
34553,"Oct 18, 1958",Harvard,@,Columbia
34554,"Oct 18, 1958",Holy Cross,@,Dartmouth
34555,"Oct 18, 1958",Illinois,@,Minnesota
34556,"Oct 18, 1958",(13) Iowa,@,(4) Wisconsin
34557,"Oct 18, 1958",(9) Louisiana State,,Kentucky
34558,"Oct 18, 1958",(8) Mississippi,,Hardin-Simmons
34559,"Oct 18, 1958",Mississippi State,,Arkansas State
34560,"Oct 18, 1958",Missouri,@,Kansas State
34561,"Oct 18, 1958",New Mexico,,Arizona
34562,"Oct 18, 1958",North Carolina,,Maryland
34563,"Oct 18, 1958",North Texas,@,Brigham Young
34564,"Oct 18, 1958",(17) Northwestern,,(19) Michigan
34565,"Oct 18, 1958",(12) Notre Dame,,Duke
34566,"Oct 18, 1958",(3) Ohio State,,Indiana
34567,"Oct 18, 1958",(11) Oklahoma,@,Kansas
34568,"Oct 18, 1958",Oklahoma State,@,(15) Houston
34569,"Oct 18, 1958",Oregon State,@,Idaho
34570,"Oct 18, 1958",Penn State,@,Boston University
34571,"Oct 18, 1958",Pennsylvania,,Brown
34572,"Oct 18, 1958",Pittsburgh,,West Virginia
34573,"Oct 18, 1958",Princeton,,Colgate
34574,"Oct 18, 1958",Purdue,,(5) Michigan State
34575,"Oct 18, 1958",Rice,@,(16) Southern Methodist
34576,"Oct 18, 1958",Rutgers,,Bucknell
34577,"Oct 18, 1958",San Jose State,@,Arizona State
34578,"Oct 18, 1958",Syracuse,,Nebraska
34579,"Oct 18, 1958",Tennessee,,Alabama
34580,"Oct 18, 1958",(7) Texas,,Arkansas
34581,"Oct 18, 1958",(20) Texas Christian,@,Texas A&M
34582,"Oct 18, 1958",Trinity (Texas),@,West Texas State
34583,"Oct 18, 1958",Tulane,@,(6) Navy
34584,"Oct 18, 1958",Tulsa,,Drake
34585,"Oct 18, 1958",UCLA,@,Washington
34586,"Oct 18, 1958",Utah,,Denver
34587,"Oct 18, 1958",Utah State,@,Montana
34588,"Oct 18, 1958",Vanderbilt,@,(18) Florida
34589,"Oct 18, 1958",Villanova,,Wake Forest
34590,"Oct 18, 1958",Virginia Military Institute,@,Tampa
34591,"Oct 18, 1958",Washington State,@,(14) Oregon
34592,"Oct 18, 1958",William & Mary,,North Carolina State
34593,"Oct 18, 1958",Wyoming,@,Colorado State
34594,"Oct 23, 1958",South Carolina,,(10) Clemson
34595,"Oct 24, 1958",George Washington,,William & Mary
34596,"Oct 25, 1958",(14) Air Force,,Utah
34597,"Oct 25, 1958",Alabama,@,(19) Mississippi State
34598,"Oct 25, 1958",Arizona State,@,Detroit Mercy
34599,"Oct 25, 1958",(1) Army,@,Pittsburgh
34600,"Oct 25, 1958",(5) Auburn,,Maryland
34601,"Oct 25, 1958",Boston College,,Miami (FL)
34602,"Oct 25, 1958",Brigham Young,@,Montana
34603,"Oct 25, 1958",Brown,,Rhode Island
34604,"Oct 25, 1958",Buffalo,,Columbia
34605,"Oct 25, 1958",California,,Oregon
34606,"Oct 25, 1958",Citadel,@,Furman
34607,"Oct 25, 1958",(12) Colorado,,Nebraska
34608,"Oct 25, 1958",Cornell,,Princeton
34609,"Oct 25, 1958",Drake,,Bradley
34610,"Oct 25, 1958",Duke,,North Carolina State
34611,"Oct 25, 1958",Florida State,@,Tennessee
34612,"Oct 25, 1958",Georgia,,Kentucky
34613,"Oct 25, 1958",Hardin-Simmons,,Wichita State
34614,"Oct 25, 1958",Harvard,,Dartmouth
34615,"Oct 25, 1958",Holy Cross,,Boston University
34616,"Oct 25, 1958",Idaho,@,Arizona
34617,"Oct 25, 1958",Illinois,,(20) Michigan State
34618,"Oct 25, 1958",Indiana,,Miami (OH)
34619,"Oct 25, 1958",(7) Iowa,,(8) Northwestern
34620,"Oct 25, 1958",Kansas,,Tulane
34621,"Oct 25, 1958",(3) Louisiana State,,Florida
34622,"Oct 25, 1958",Marquette,,Pacific
34623,"Oct 25, 1958",Michigan,,Minnesota
34624,"Oct 25, 1958",(6) Mississippi,@,Arkansas
34625,"Oct 25, 1958",Missouri,,Iowa State
34626,"Oct 25, 1958",(18) Navy,@,Pennsylvania
34627,"Oct 25, 1958",New Mexico,@,Wyoming
34628,"Oct 25, 1958",New Mexico State,,Texas-El Paso
34629,"Oct 25, 1958",North Carolina,,Wake Forest
34630,"Oct 25, 1958",North Texas,,Tulsa
34631,"Oct 25, 1958",(9) Oklahoma,,Kansas State
34632,"Oct 25, 1958",Oklahoma State,@,Cincinnati
34633,"Oct 25, 1958",Oregon State,,Washington
34634,"Oct 25, 1958",(15) Purdue,@,(11) Notre Dame
34635,"Oct 25, 1958",Rice,,(4) Texas
34636,"Oct 25, 1958",Rutgers,@,Lehigh
34637,"Oct 25, 1958",San Jose State,,Denver
34638,"Oct 25, 1958",Southern California,@,Washington State
34639,"Oct 25, 1958",Southern Methodist,,(17) Georgia Tech
34640,"Oct 25, 1958",Southern Mississippi,,West Texas State
34641,"Oct 25, 1958",Stanford,@,UCLA
34642,"Oct 25, 1958",Syracuse,@,Penn State
34643,"Oct 25, 1958",Texas A&M,@,Baylor
34644,"Oct 25, 1958",Utah State,,Colorado State
34645,"Oct 25, 1958",Vanderbilt,,Virginia
34646,"Oct 25, 1958",Villanova,,Richmond
34647,"Oct 25, 1958",Virginia Military Institute,@,Davidson
34648,"Oct 25, 1958",West Virginia,@,Virginia Tech
34649,"Oct 25, 1958",(13) Wisconsin,@,(2) Ohio State
34650,"Oct 25, 1958",Xavier,,Dayton
34651,"Oct 25, 1958",Yale,,Colgate
34652,"Oct 31, 1958",New Mexico,@,Denver
34653,"Oct 31, 1958",Tulane,,Texas Tech
34654,"Oct 31, 1958",Vanderbilt,@,Miami (FL)
34655,"Nov 1, 1958",(13) Air Force,@,Oklahoma State
34656,"Nov 1, 1958",Alabama,,Georgia
34657,"Nov 1, 1958",Arizona,,West Texas State
34658,"Nov 1, 1958",Arizona State,,New Mexico State
34659,"Nov 1, 1958",Arkansas,@,Texas A&M
34660,"Nov 1, 1958",(3) Army,,Colgate
34661,"Nov 1, 1958",(4) Auburn,@,Florida
34662,"Nov 1, 1958",Boston College,,Pacific
34663,"Nov 1, 1958",Boston University,,William & Mary
34664,"Nov 1, 1958",Brigham Young,@,Utah State
34665,"Nov 1, 1958",Cincinnati,@,North Texas
34666,"Nov 1, 1958",(19) Clemson,,Wake Forest
34667,"Nov 1, 1958",Colorado State,,Montana
34668,"Nov 1, 1958",Cornell,@,Columbia
34669,"Nov 1, 1958",Dartmouth,@,Yale
34670,"Nov 1, 1958",Davidson,@,Wofford
34671,"Nov 1, 1958",Florida State,,Tampa
34672,"Nov 1, 1958",Georgia Tech,@,Duke
34673,"Nov 1, 1958",Hardin-Simmons,@,Texas-El Paso
34674,"Nov 1, 1958",Holy Cross,,Dayton
34675,"Nov 1, 1958",Indiana,,Minnesota
34676,"Nov 1, 1958",(2) Iowa,@,Michigan
34677,"Nov 1, 1958",Iowa State,,South Dakota
34678,"Nov 1, 1958",Kansas,@,Kansas State
34679,"Nov 1, 1958",Kentucky,,Mississippi State
34680,"Nov 1, 1958",(1) Louisiana State,,(6) Mississippi
34681,"Nov 1, 1958",Marquette,@,Detroit Mercy
34682,"Nov 1, 1958",Maryland,,South Carolina
34683,"Nov 1, 1958",Missouri,@,Nebraska
34684,"Nov 1, 1958",(17) North Carolina,@,Tennessee
34685,"Nov 1, 1958",(11) Northwestern,,(5) Ohio State
34686,"Nov 1, 1958",Notre Dame,@,(15) Navy
34687,"Nov 1, 1958",(7) Oklahoma,@,(9) Colorado
34688,"Nov 1, 1958",Oregon State,,California
34689,"Nov 1, 1958",Penn State,,Furman
34690,"Nov 1, 1958",Pennsylvania,@,Harvard
34691,"Nov 1, 1958",Princeton,,Brown
34692,"Nov 1, 1958",(10) Purdue,,Illinois
34693,"Nov 1, 1958",Richmond,,Citadel
34694,"Nov 1, 1958",(20) Rutgers,@,Delaware
34695,"Nov 1, 1958",San Jose State,@,Idaho
34696,"Nov 1, 1958",Southern California,@,Stanford
34697,"Nov 1, 1958",Southern Methodist,@,(16) Texas
34698,"Nov 1, 1958",Syracuse,,(12) Pittsburgh
34699,"Nov 1, 1958",(18) Texas Christian,,Baylor
34700,"Nov 1, 1958",Tulsa,@,Houston
34701,"Nov 1, 1958",Virginia Military Institute,N,Virginia
34702,"Nov 1, 1958",Virginia Tech,@,North Carolina State
34703,"Nov 1, 1958",Washington,,Oregon
34704,"Nov 1, 1958",Washington State,@,UCLA
34705,"Nov 1, 1958",West Virginia,,George Washington
34706,"Nov 1, 1958",Wichita State,,Villanova
34707,"Nov 1, 1958",(8) Wisconsin,@,Michigan State
34708,"Nov 1, 1958",Wyoming,,Utah
34709,"Nov 7, 1958",Florida State,@,Miami (FL)
34710,"Nov 7, 1958",(12) Syracuse,@,Boston University
34711,"Nov 7, 1958",Tulane,,Alabama
34712,"Nov 8, 1958",Abilene Christian,@,West Texas State
34713,"Nov 8, 1958",(10) Air Force,@,Denver
34714,"Nov 8, 1958",Arizona State,,Texas-El Paso
34715,"Nov 8, 1958",Arkansas,,Hardin-Simmons
34716,"Nov 8, 1958",(3) Army,@,(13) Rice
34717,"Nov 8, 1958",(5) Auburn,,Mississippi State
34718,"Nov 8, 1958",Boston College,,Detroit Mercy
34719,"Nov 8, 1958",Brigham Young,,New Mexico
34720,"Nov 8, 1958",Brown,,Cornell
34721,"Nov 8, 1958",California,,UCLA
34722,"Nov 8, 1958",Chattanooga,@,Tennessee
34723,"Nov 8, 1958",Cincinnati,,Tulsa
34724,"Nov 8, 1958",Citadel,,Presbyterian
34725,"Nov 8, 1958",Colorado State,,Utah
34726,"Nov 8, 1958",Dartmouth,,Columbia
34727,"Nov 8, 1958",Davidson,@,William & Mary
34728,"Nov 8, 1958",Drake,@,Washington (MO)
34729,"Nov 8, 1958",(19) Florida,N,Georgia
34730,"Nov 8, 1958",Georgia Tech,,(17) Clemson
34731,"Nov 8, 1958",Holy Cross,@,Colgate
34732,"Nov 8, 1958",Idaho,@,Montana
34733,"Nov 8, 1958",Illinois,@,Michigan
34734,"Nov 8, 1958",Indiana,,Michigan State
34735,"Nov 8, 1958",(2) Iowa,@,Minnesota
34736,"Nov 8, 1958",Kansas,,Nebraska
34737,"Nov 8, 1958",Lehigh,@,Virginia Military Institute
34738,"Nov 8, 1958",(1) Louisiana State,,Duke
34739,"Nov 8, 1958",(9) Mississippi,,Houston
34740,"Nov 8, 1958",Missouri,,Colorado
34741,"Nov 8, 1958",Navy,N,Maryland
34742,"Nov 8, 1958",New Mexico State,,McMurry
34743,"Nov 8, 1958",(15) North Carolina,@,Virginia
34744,"Nov 8, 1958",(6) Oklahoma,@,Iowa State
34745,"Nov 8, 1958",Oklahoma State,,Kansas State
34746,"Nov 8, 1958",Oregon,,Stanford
34747,"Nov 8, 1958",Pacific,,San Jose State
34748,"Nov 8, 1958",Penn State,@,West Virginia
34749,"Nov 8, 1958",Pennsylvania,@,Yale
34750,"Nov 8, 1958",Pittsburgh,,(14) Notre Dame
34751,"Nov 8, 1958",Princeton,,Harvard
34752,"Nov 8, 1958",(8) Purdue,@,(16) Ohio State
34753,"Nov 8, 1958",(18) Rutgers,,Lafayette
34754,"Nov 8, 1958",South Carolina,@,Furman
34755,"Nov 8, 1958",Southern California,,Washington
34756,"Nov 8, 1958",(20) Southern Methodist,,Texas A&M
34757,"Nov 8, 1958",Southern Mississippi,,North Carolina State
34758,"Nov 8, 1958",Texas,@,Baylor
34759,"Nov 8, 1958",(11) Texas Christian,,Marquette
34760,"Nov 8, 1958",Texas Tech,,Arizona
34761,"Nov 8, 1958",Vanderbilt,@,Kentucky
34762,"Nov 8, 1958",Villanova,@,Dayton
34763,"Nov 8, 1958",Virginia Tech,,Richmond
34764,"Nov 8, 1958",Washington State,,Oregon State
34765,"Nov 8, 1958",Wichita State,,North Texas
34766,"Nov 8, 1958",(7) Wisconsin,,(4) Northwestern
34767,"Nov 8, 1958",Wyoming,@,Utah State
34768,"Nov 14, 1958",Maryland,@,Miami (FL)
34769,"Nov 15, 1958",(10) Air Force,,Wyoming
34770,"Nov 15, 1958",Alabama,@,(20) Georgia Tech
34771,"Nov 15, 1958",Arizona,@,Texas-El Paso
34772,"Nov 15, 1958",Arkansas,,(15) Southern Methodist
34773,"Nov 15, 1958",(3) Army,,Villanova
34774,"Nov 15, 1958",(4) Auburn,N,Georgia
34775,"Nov 15, 1958",Boston College,,Boston University
34776,"Nov 15, 1958",Brigham Young,@,Denver
34777,"Nov 15, 1958",Brown,@,Harvard
34778,"Nov 15, 1958",California,@,Washington
34779,"Nov 15, 1958",Cincinnati,@,Marquette
34780,"Nov 15, 1958",Citadel,,Virginia Military Institute
34781,"Nov 15, 1958",Clemson,@,North Carolina State
34782,"Nov 15, 1958",Colorado,@,Utah
34783,"Nov 15, 1958",Dartmouth,@,Cornell
34784,"Nov 15, 1958",Duke,@,Wake Forest
34785,"Nov 15, 1958",(18) Florida,,Arkansas State
34786,"Nov 15, 1958",Hardin-Simmons,,West Texas State
34787,"Nov 15, 1958",Idaho,,Utah State
34788,"Nov 15, 1958",Indiana,@,Michigan
34789,"Nov 15, 1958",Kansas State,,Iowa State
34790,"Nov 15, 1958",Kentucky,,Xavier
34791,"Nov 15, 1958",(1) Louisiana State,@,Mississippi State
34792,"Nov 15, 1958",Miami (OH),,Dayton
34793,"Nov 15, 1958",Minnesota,,Michigan State
34794,"Nov 15, 1958",Montana State,@,Montana
34795,"Nov 15, 1958",Navy,@,George Washington
34796,"Nov 15, 1958",Nebraska,,(14) Pittsburgh
34797,"Nov 15, 1958",New Mexico,,Colorado State
34798,"Nov 15, 1958",North Texas,,Houston
34799,"Nov 15, 1958",Notre Dame,,(11) North Carolina
34800,"Nov 15, 1958",(16) Ohio State,@,(2) Iowa
34801,"Nov 15, 1958",(6) Oklahoma,,Missouri
34802,"Nov 15, 1958",Oklahoma State,,Kansas
34803,"Nov 15, 1958",Oregon State,@,Stanford
34804,"Nov 15, 1958",Penn State,,Holy Cross
34805,"Nov 15, 1958",Pennsylvania,,Columbia
34806,"Nov 15, 1958",Princeton,@,Yale
34807,"Nov 15, 1958",(8) Purdue,@,(13) Northwestern
34808,"Nov 15, 1958",Quantico Marines,@,(19) Rutgers
34809,"Nov 15, 1958",Richmond,@,Davidson
34810,"Nov 15, 1958",San Jose State,,Fresno State
34811,"Nov 15, 1958",South Carolina,,Virginia
34812,"Nov 15, 1958",Southern Mississippi,,Virginia Tech
34813,"Nov 15, 1958",(12) Syracuse,,Colgate
34814,"Nov 15, 1958",Tennessee,,(7) Mississippi
34815,"Nov 15, 1958",Texas A&M,@,(17) Rice
34816,"Nov 15, 1958",(9) Texas Christian,,Texas
34817,"Nov 15, 1958",Tulsa,,Texas Tech
34818,"Nov 15, 1958",UCLA,,Oregon
34819,"Nov 15, 1958",Vanderbilt,,Tulane
34820,"Nov 15, 1958",Washington State,@,Pacific
34821,"Nov 15, 1958",West Virginia,@,William & Mary
34822,"Nov 15, 1958",Wichita State,@,Drake
34823,"Nov 15, 1958",(5) Wisconsin,@,Illinois
34824,"Nov 21, 1958",Houston,@,Miami (FL)
34825,"Nov 21, 1958",Iowa State,@,San Jose State
34826,"Nov 22, 1958",(9) Air Force,@,New Mexico
34827,"Nov 22, 1958",Alabama,,Memphis
34828,"Nov 22, 1958",Arizona State,@,Arizona
34829,"Nov 22, 1958",Arkansas,@,Texas Tech
34830,"Nov 22, 1958",(2) Auburn,,Wake Forest
34831,"Nov 22, 1958",Boston University,@,Connecticut
34832,"Nov 22, 1958",(19) California,,Stanford
34833,"Nov 22, 1958",(16) Clemson,,Boston College
34834,"Nov 22, 1958",Colorado State,@,Colorado
34835,"Nov 22, 1958",Dartmouth,@,Princeton
34836,"Nov 22, 1958",Detroit Mercy,,Dayton
34837,"Nov 22, 1958",Duke,@,(17) North Carolina
34838,"Nov 22, 1958",(12) Florida,,Florida State
34839,"Nov 22, 1958",Furman,N,Davidson
34840,"Nov 22, 1958",Georgia,,Citadel
34841,"Nov 22, 1958",Harvard,,Yale
34842,"Nov 22, 1958",Holy Cross,,Marquette
34843,"Nov 22, 1958",Illinois,,(20) Northwestern
34844,"Nov 22, 1958",Indiana,@,(8) Purdue
34845,"Nov 22, 1958",(6) Iowa,,(15) Notre Dame
34846,"Nov 22, 1958",Kansas,@,Missouri
34847,"Nov 22, 1958",Kentucky,@,Tennessee
34848,"Nov 22, 1958",(1) Louisiana State,@,Tulane
34849,"Nov 22, 1958",Maryland,@,Virginia
34850,"Nov 22, 1958",Michigan State,,Kansas State
34851,"Nov 22, 1958",North Texas,@,Louisville
34852,"Nov 22, 1958",(11) Ohio State,,Michigan
34853,"Nov 22, 1958",(4) Oklahoma,,Nebraska
34854,"Nov 22, 1958",Oregon,@,Oregon State
34855,"Nov 22, 1958",Pacific,@,San Diego State
34856,"Nov 22, 1958",Quantico Marines,@,Villanova
34857,"Nov 22, 1958",Rutgers,,Columbia
34858,"Nov 22, 1958",San Diego,,Montana
34859,"Nov 22, 1958",South Carolina,,North Carolina State
34860,"Nov 22, 1958",Southern California,@,UCLA
34861,"Nov 22, 1958",Southern Methodist,,Baylor
34862,"Nov 22, 1958",(10) Syracuse,@,West Virginia
34863,"Nov 22, 1958",(7) Texas Christian,@,Rice
34864,"Nov 22, 1958",Trinity (Texas),@,Texas-El Paso
34865,"Nov 22, 1958",Washington State,,Washington
34866,"Nov 22, 1958",West Texas State,,New Mexico State
34867,"Nov 22, 1958",Wichita State,,George Washington
34868,"Nov 22, 1958",(5) Wisconsin,,Minnesota
34869,"Nov 22, 1958",Wyoming,@,Brigham Young
34870,"Nov 27, 1958",Brown,,Colgate
34871,"Nov 27, 1958",Cincinnati,,Miami (OH)
34872,"Nov 27, 1958",Colorado State,@,Denver
34873,"Nov 27, 1958",Cornell,@,Pennsylvania
34874,"Nov 27, 1958",Pacific,@,Fresno State
34875,"Nov 27, 1958",Penn State,@,(19) Pittsburgh
34876,"Nov 27, 1958",(16) South Carolina,,Wake Forest
34877,"Nov 27, 1958",Texas,,Texas A&M
34878,"Nov 27, 1958",Tulsa,,Wichita State
34879,"Nov 27, 1958",Utah,,Utah State
34880,"Nov 27, 1958",Virginia Tech,N,Virginia Military Institute
34881,"Nov 27, 1958",William & Mary,@,Richmond
34882,"Nov 28, 1958",Hardin-Simmons,,New Mexico State
34883,"Nov 29, 1958",(8) Air Force,@,Colorado
34884,"Nov 29, 1958",Arizona State,,Marquette
34885,"Nov 29, 1958",(5) Army,N,Navy
34886,"Nov 29, 1958",(2) Auburn,N,Alabama
34887,"Nov 29, 1958",(12) Clemson,,Furman
34888,"Nov 29, 1958",(14) Florida,N,Miami (FL)
34889,"Nov 29, 1958",George Washington,@,Citadel
34890,"Nov 29, 1958",Georgia,,Georgia Tech
34891,"Nov 29, 1958",Houston,,Texas Tech
34892,"Nov 29, 1958",(13) Mississippi,,Mississippi State
34893,"Nov 29, 1958",(18) Notre Dame,@,Southern California
34894,"Nov 29, 1958",(3) Oklahoma,@,Oklahoma State
34895,"Nov 29, 1958",Rice,@,Baylor
34896,"Nov 29, 1958",Southern Methodist,,(7) Texas Christian
34897,"Nov 29, 1958",Tennessee,@,(15) Vanderbilt
34898,"Dec 6, 1958",Boston College,,Holy Cross
34899,"Dec 6, 1958",Miami (FL),,Oregon
34900,"Dec 6, 1958",Utah,@,Hawaii
34901,"Dec 13, 1958",Oklahoma State,N,Florida State
34902,"Dec 27, 1958",(11) Mississippi,N,(14) Florida
34903,"Dec 27, 1958",Texas A&M-Commerce,N,Missouri Valley
34904,"Dec 31, 1958",Wyoming,N,Hardin-Simmons
34905,"Jan 1, 1959",(6) Air Force,@,(10) Texas Christian
34906,"Jan 1, 1959",(2) Iowa,N,(16) California
34907,"Jan 1, 1959",(1) Louisiana State,N,(12) Clemson
34908,"Jan 1, 1959",(5) Oklahoma,N,(9) Syracuse
34909,"Sep 12, 1959",New Mexico State,,Northern Arizona
34910,"Sep 12, 1959",North Dakota,@,Montana
34911,"Sep 13, 1959",Xavier,,St. Ambrose
34912,"Sep 18, 1959",Detroit Mercy,@,George Washington
34913,"Sep 18, 1959",Florida,@,Tulane
34914,"Sep 18, 1959",(11) Purdue,@,UCLA
34915,"Sep 18, 1959",San Jose State,@,Denver
34916,"Sep 19, 1959",Arizona State,,West Texas State
34917,"Sep 19, 1959",Arkansas,,Tulsa
34918,"Sep 19, 1959",Brigham Young,@,Arizona
34919,"Sep 19, 1959",California,@,Washington State
34920,"Sep 19, 1959",Cincinnati,@,Oklahoma State
34921,"Sep 19, 1959",Citadel,,Newberry
34922,"Sep 19, 1959",(18) Clemson,@,(12) North Carolina
34923,"Sep 19, 1959",Colorado State,@,Pacific
34924,"Sep 19, 1959",Davidson,N,Catawba College
34925,"Sep 19, 1959",Dayton,,Richmond
34926,"Sep 19, 1959",Georgia,,Alabama
34927,"Sep 19, 1959",Georgia Tech,@,Kentucky
34928,"Sep 19, 1959",Iowa State,@,Drake
34929,"Sep 19, 1959",(1) Louisiana State,,Rice
34930,"Sep 19, 1959",Maryland,,West Virginia
34931,"Sep 19, 1959",(8) Mississippi,@,Houston
34932,"Sep 19, 1959",Navy,@,Boston College
34933,"Sep 19, 1959",New Mexico State,@,New Mexico
34934,"Sep 19, 1959",North Carolina State,N,Virginia Tech
34935,"Sep 19, 1959",North Texas,@,Hardin-Simmons
34936,"Sep 19, 1959",Oregon,@,Stanford
34937,"Sep 19, 1959",Penn State,@,Missouri
34938,"Sep 19, 1959",Pittsburgh,@,Marquette
34939,"Sep 19, 1959",Presbyterian,@,Furman
34940,"Sep 19, 1959",(14) South Carolina,,Duke
34941,"Sep 19, 1959",Southern California,@,Oregon State
34942,"Sep 19, 1959",(17) Texas,@,Nebraska
34943,"Sep 19, 1959",(13) Texas Christian,,Kansas
34944,"Sep 19, 1959",Texas Tech,N,Texas A&M
34945,"Sep 19, 1959",Texas-El Paso,,University of Mexico
34946,"Sep 19, 1959",Utah State,,Idaho
34947,"Sep 19, 1959",Virginia Military Institute,@,Marshall
34948,"Sep 19, 1959",Wake Forest,@,Florida State
34949,"Sep 19, 1959",Washington,@,Colorado
34950,"Sep 19, 1959",West Chester,@,Villanova
34951,"Sep 19, 1959",Wichita State,@,Kansas State
34952,"Sep 19, 1959",William & Mary,@,Virginia
34953,"Sep 19, 1959",Wyoming,N,Montana
34954,"Sep 19, 1959",Xavier,,Louisville
34955,"Sep 25, 1959",George Washington,@,Boston University
34956,"Sep 25, 1959",Iowa State,@,Denver
34957,"Sep 25, 1959",Miami (FL),,Tulane
34958,"Sep 25, 1959",(11) Southern California,,Pittsburgh
34959,"Sep 26, 1959",Air Force,@,Wyoming
34960,"Sep 26, 1959",Alabama,@,Houston
34961,"Sep 26, 1959",Arizona,@,West Texas State
34962,"Sep 26, 1959",Arizona State,,Utah State
