Season,Date,Team1,Team1 Location,Team2,Team2 Location,Team1 Score,Team2 Score,Result of Home Team
2021,2021-02-20,Purdue,V,Nebraska,H,75,58,0
2021,2021-02-20,Hawaii,V,CSNorthridge,H,80,88,1
2021,2021-02-20,Monmouth,V,Iona,H,65,88,1
2021,2021-02-20,CalPolySLO,V,LongBeachState,H,69,74,1
2021,2021-02-20,SanDiegoState,V,FresnoState,H,75,57,0
2021,2021-02-20,Depaul,V,St.Johns,H,88,83,0
2021,2021-02-20,Colorado,V,OregonState,H,61,57,0
2021,2021-02-20,Marist,V,St.Peter's,H,51,50,0
2021,2021-02-20,Virginia,V,Duke,H,65,66,1
2021,2021-02-20,NorthDakota,V,NebraskaOmaha,H,81,69,0
2021,2021-02-20,CalIrvine,V,CSFullerton,H,64,67,1
2021,2021-02-20,WiscGreenBay,V,IllinoisChicago,H,69,59,0
2021,2021-02-20,DenverU,V,UMKC,H,69,80,1
2021,2021-02-20,SanDiego,V,Gonzaga,H,69,106,1
2021,2021-02-20,CalRiverside,V,UCSanDiego,H,82,83,1
2021,2021-02-20,SIUEdwardsville,V,MurrayState,H,62,89,1
2021,2021-02-20,SouthDakotaState,V,NorthDakotaState,H,82,84,1
2021,2021-02-20,CaliforniaBaptist,V,GrandCanyon,H,65,62,0
2021,2021-02-20,UtahU,V,Oregon,H,64,67,1
2021,2021-02-20,UtahValley,V,NewMexicoState,H,60,67,1
2021,2021-02-20,TarletonSt,V,DixieState,H,48,64,1
2021,2021-02-20,CSBakersfield,V,CalSantaBarb,H,44,63,1
2021,2021-02-20,ArizonaState,V,UCLA,H,79,80,1
2021,2021-02-20,California,V,WashingtonU,H,51,62,1
2021,2021-02-20,Navy,V,American,H,72,60,0
2021,2021-02-20,NewHampshire,V,UMassLowell,H,69,67,0
2021,2021-02-20,BostonU,V,Colgate,H,72,82,1
2021,2021-02-20,LoyolaMaryland,V,Lehigh,H,75,47,0
2021,2021-02-20,MountStMarys,V,FairDickinson,H,71,76,1
2021,2021-02-20,HolyCross,V,Army,H,65,69,1
2021,2021-02-20,StonyBrook,V,AlbanyNY,H,59,43,0
2021,2021-02-20,Merrimack,V,Bryant,H,58,60,1
2021,2021-02-20,Binghamton,V,NJIT,H,76,63,0
2021,2021-02-20,N.CarolinaA&T,V,FloridaA&M,H,57,71,1
2021,2021-02-20,SacredHeart,V,St.FrancisNY,H,76,88,1
2021,2021-02-20,Jacksonville,V,Stetson,H,86,82,0
2021,2021-02-20,Lamar,V,TexasA&MCorpus,H,68,77,1
2021,2021-02-20,CentralArkansas,V,NichollsState,H,68,79,1
2021,2021-02-20,CentralConn,V,LongIsland,H,74,87,1
2021,2021-02-20,St.FrancisPA,V,Wagner,H,52,67,1
2021,2021-02-20,KennesawSt,V,Lipscomb,H,63,77,1
2021,2021-02-21,RhodeIsland,V,GeoWashington,H,70,78,1
2021,2021-02-21,Siena,V,Niagara,H,68,66,0
2021,2021-02-21,Michigan,V,OhioState,H,92,87,0
2021,2021-02-21,Cincinnati,V,HoustonU,H,52,90,1
2021,2021-02-21,GeorgiaSouthern,V,CoastalCarolina,H,55,65,1
2021,2021-02-21,Rider,V,Quinnipiac,H,68,93,1
2021,2021-02-21,SouthFlorida,V,Temple,H,83,76,0
2021,2021-02-21,Maryland,V,Rutgers,H,68,59,0
2021,2021-02-21,Davidson,V,St.Bonaventure,H,58,69,1
2021,2021-02-21,UNLV,V,SanJoseState,H,67,64,0
2021,2021-02-21,Evansville,V,Drake,H,71,85,1
2021,2021-02-21,ArkansasLR,V,ULMonroe,H,66,78,1
2021,2021-02-21,PennState,V,Iowa,H,68,74,1
2021,2021-02-21,Valparaiso,V,SoIllinois,H,66,65,0
2021,2021-02-21,Wisconsin,V,Northwestern,H,68,51,0
2021,2021-02-21,Butler,V,Xavier,H,51,63,1
2021,2021-02-21,BostonU,V,Colgate,H,63,78,1
2021,2021-02-21,StonyBrook,V,AlbanyNY,H,59,67,1
2021,2021-02-21,MountStMarys,V,FairDickinson,H,74,61,0
2021,2021-02-21,SacredHeart,V,St.FrancisNY,H,88,82,0
2021,2021-02-21,Binghamton,V,NJIT,H,72,58,0
2021,2021-02-21,Army,V,HolyCross,H,51,67,1
2021,2021-02-21,N.CarolinaA&T,V,FloridaA&M,H,70,63,0
2021,2021-02-21,Bryant,V,Merrimack,H,76,60,0
2021,2021-02-21,CentralConn,V,LongIsland,H,79,81,1
2021,2021-02-21,St.FrancisPA,V,Wagner,H,68,70,1
2021,2021-02-21,Lehigh,V,LoyolaMaryland,H,76,72,0
2021,2021-02-21,Navy,V,American,H,69,60,0
2021,2021-02-21,PrairieViewA&M,V,TexasSouthern,H,77,75,0
2021,2021-02-22,EasternKentucky,V,SEMissouriSt,H,87,65,0
2021,2021-02-22,ArkansasLR,V,ULMonroe,H,64,68,1
2021,2021-02-22,NCGreensboro,V,WesternCarolina,H,77,56,0
2021,2021-02-22,MoreheadState,V,SIUEdwardsville,H,56,48,0
2021,2021-02-22,Pepperdine,V,SaintMarysCA,H,61,66,1
2021,2021-02-22,UTArlington,V,ULLafayette,H,74,76,1
2021,2021-02-22,Evansville,V,Drake,H,63,74,1
2021,2021-02-22,TheCitadel,V,Mercer,H,52,88,1
2021,2021-02-22,Syracuse,V,Duke,H,71,85,1
2021,2021-02-22,Valparaiso,V,SoIllinois,H,64,67,1
2021,2021-02-22,William&Mary,V,Elon,H,54,73,1
2021,2021-02-22,TexasState,V,ArkansasState,H,57,52,0
2021,2021-02-22,Oregon,V,USC,H,58,72,1
2021,2021-02-22,TexasTech,V,OklahomaState,H,69,74,1
2021,2021-02-22,NewMexico,V,AirForce,H,73,65,0
2021,2021-02-22,Grambling,V,JacksonState,H,59,63,1
2021,2021-02-22,GardnerWebb,V,USCUpstate,H,69,58,0
2021,2021-02-22,HoustonBaptist,V,NorthwesternSt,H,80,86,1
2021,2021-02-22,SELouisiana,V,TexasA&MCorpus,H,78,75,0
2021,2021-02-22,CentralArkansas,V,NewOrleansU,H,63,88,1
2021,2021-02-22,SamHoustonSt,V,Lamar,H,77,71,0
2021,2021-02-22,AlabamaA&M,V,AlcornState,H,52,65,1
2021,2021-02-22,AlabamaState,V,Southern,H,66,75,1
2021,2021-02-22,CharlestonSou,V,Presbyterian,H,78,77,0
2021,2021-02-22,NorthAlabama,V,Liberty,H,54,74,1
2021,2021-02-23,Akron,V,Ohio,H,73,90,1
2021,2021-02-23,Pacific,V,SanDiego,H,77,67,0
2021,2021-02-23,AppalachianSt,V,GeorgiaState,H,71,85,1
2021,2021-02-23,MiamiOhio,V,CentralMichigan,H,96,54,0
2021,2021-02-23,Buffalo,V,NoIllinois,H,102,74,0
2021,2021-02-23,Massachusetts,V,Richmond,H,65,79,1
2021,2021-02-23,SaintLouis,V,VaCommonwealth,H,65,67,1
2021,2021-02-23,Illinois,V,MichiganState,H,72,81,1
2021,2021-02-23,WestVirginia,V,TCU,H,74,66,0
2021,2021-02-23,LSU,V,Georgia,H,78,91,1
2021,2021-02-23,GeorgiaTech,V,VirginiaTech,H,69,53,0
2021,2021-02-23,NotreDame,V,Louisville,H,57,69,1
2021,2021-02-23,BowlingGreen,V,EasternMichigan,H,82,69,0
2021,2021-02-23,St.Johns,V,Villanova,H,58,81,1
2021,2021-02-23,IowaState,V,Baylor,H,72,77,1
2021,2021-02-23,PennState,V,Nebraska,H,86,83,0
2021,2021-02-23,WashingtonU,V,ArizonaState,H,64,97,1
2021,2021-02-23,Connecticut,V,Georgetown,H,70,57,0
2021,2021-02-23,Oklahoma,V,KansasState,H,57,62,1
2021,2021-02-23,Florida,V,Auburn,H,74,57,0
2021,2021-02-23,Mississippi,V,Missouri,H,60,53,0
2021,2021-02-23,Kansas,V,Texas,H,72,75,1
2021,2021-02-23,NorthAlabama,V,Liberty,H,54,74,1
2021,2021-02-23,HighPoint,V,Campbell,H,48,68,1
2021,2021-02-23,ArkPineBluff,V,PrairieViewA&M,H,56,72,1
2021,2021-02-23,MissValleySt,V,TexasSouthern,H,45,82,1
2021,2021-02-24,KentState,V,BallState,H,71,90,1
2021,2021-02-24,Clemson,V,WakeForest,H,60,39,0
2021,2021-02-24,St.Bonaventure,V,Davidson,H,56,53,0
2021,2021-02-24,Dayton,V,St.Josephs,H,84,97,1
2021,2021-02-24,GeoWashington,V,GeorgeMason,H,58,63,1
2021,2021-02-24,NewMexico,V,AirForce,H,55,62,1
2021,2021-02-24,NCState,V,Virginia,H,68,61,0
2021,2021-02-24,TheCitadel,V,Furman,H,63,72,1
2021,2021-02-24,WesternCarolina,V,NCGreensboro,H,81,80,0
2021,2021-02-24,Chattanooga,V,Mercer,H,77,81,1
2021,2021-02-24,Temple,V,SouthFlorida,H,65,47,0
2021,2021-02-24,SouthCarolina,V,MississippiSt,H,48,69,1
2021,2021-02-24,SetonHall,V,Butler,H,52,61,1
2021,2021-02-24,Duquesne,V,LaSalle,H,65,85,1
2021,2021-02-24,Marquette,V,NorthCarolina,H,83,70,0
2021,2021-02-24,IndianaU,V,Rutgers,H,63,74,1
2021,2021-02-24,Tulane,V,MemphisU,H,46,61,1
2021,2021-02-24,NorthernArizona,V,SouthernUtah,H,80,85,1
2021,2021-02-24,FloridaState,V,MiamiFlorida,H,88,71,0
2021,2021-02-24,Depaul,V,Creighton,H,53,77,1
2021,2021-02-24,Xavier,V,Providence,H,68,83,1
2021,2021-02-24,Cincinnati,V,Tulsa,H,70,69,0
2021,2021-02-24,Alabama,V,Arkansas,H,66,81,1
2021,2021-02-24,Tennessee,V,Vanderbilt,H,70,58,0
2021,2021-02-24,FresnoState,V,UNLV,H,67,64,0
2021,2021-02-24,AlabamaA&M,V,Southern,H,57,73,1
2021,2021-02-24,N.CarolinaA&T,V,NCCentral,H,79,63,0
2021,2021-02-24,DelawareState,V,NorfolkSt,H,55,86,1
2021,2021-02-24,Hampton,V,Longwood,H,74,68,0
2021,2021-02-24,HolyCross,V,BostonU,H,86,75,0
2021,2021-02-24,American,V,LoyolaMaryland,H,49,60,1
2021,2021-02-24,StephenF.Austin,V,NorthwesternSt,H,83,57,0
2021,2021-02-24,NewOrleansU,V,TexasA&MCorpus,H,69,61,0
2021,2021-02-24,Lamar,V,IncarnateWord,H,67,45,0
2021,2021-02-24,McNeeseState,V,SELouisiana,H,96,91,0
2021,2021-02-24,HoustonBaptist,V,NichollsState,H,68,83,1
2021,2021-02-24,SamHoustonSt,V,AbileneChristian,H,72,86,1
2021,2021-02-24,AlabamaState,V,AlcornState,H,59,68,1
2021,2021-02-25,MiamiOhio,V,WesternMichigan,H,74,66,0
2021,2021-02-25,EasternMichigan,V,Ohio,H,67,86,1
2021,2021-02-25,CentralMichigan,V,Buffalo,H,73,85,1
2021,2021-02-25,TennMartin,V,SIUEdwardsville,H,53,66,1
2021,2021-02-25,Iowa,V,Michigan,H,57,79,1
2021,2021-02-25,WashingtonU,V,ArizonaState,H,72,80,1
2021,2021-02-25,TennesseeState,V,MoreheadState,H,60,74,1
2021,2021-02-25,SantaClara,V,Gonzaga,H,75,89,1
2021,2021-02-25,Nebraska,V,Illinois,H,70,86,1
2021,2021-02-25,WesternKentucky,V,HoustonU,H,57,81,1
2021,2021-02-25,Belmont,V,EasternKentucky,H,67,81,1
2021,2021-02-25,UCLA,V,UtahU,H,76,61,0
2021,2021-02-25,SEMissouriSt,V,EasternIllinois,H,94,88,0
2021,2021-02-25,PortlandState,V,No.Colorado,H,64,66,1
2021,2021-02-25,MurrayState,V,JacksonvilleSt,H,74,87,1
2021,2021-02-25,WeberState,V,SacramentoState,H,82,73,0
2021,2021-02-25,AustinPeay,V,TennesseeTech,H,76,81,1
2021,2021-02-25,OhioState,V,MichiganState,H,67,71,1
2021,2021-02-25,SanFrancisco,V,BYU,H,73,79,1
2021,2021-02-25,Oregon,V,Stanford,H,71,68,0
2021,2021-02-25,USC,V,Colorado,H,62,80,1
2021,2021-02-25,Montana,V,IdahoState,H,64,58,0
2021,2021-02-25,LoyolaMarymount,V,Pepperdine,H,81,74,0
2021,2021-02-25,Northwestern,V,Minnesota,H,67,59,0
2021,2021-02-25,BoiseState,V,SanDiegoState,H,66,78,1
2021,2021-02-25,OregonState,V,California,H,59,57,0
2021,2021-02-25,WashingtonState,V,Arizona,H,53,69,1
2021,2021-02-25,Pacific,V,SaintMarysCA,H,46,58,1
2021,2021-02-25,RobertMorris,V,DetroitU,H,73,83,1
2021,2021-02-25,IllinoisChicago,V,YoungstownState,H,58,74,1
2021,2021-02-25,IPFW,V,WiscGreenBay,H,89,84,0
2021,2021-02-25,IUPUI,V,WiscMilwaukee,H,72,84,1
2021,2021-02-25,St.FrancisNY,V,Merrimack,H,84,71,0
2021,2021-02-25,Wagner,V,CentralConn,H,83,63,0
2021,2021-02-25,LongIsland,V,Bryant,H,80,87,1
2021,2021-02-25,MountStMarys,V,St.FrancisPA,H,72,65,0
2021,2021-02-25,FairDickinson,V,SacredHeart,H,82,69,0
2021,2021-02-25,FloridaA&M,V,SoCarolinaSt,H,75,67,0
2021,2021-02-25,MissValleySt,V,PrairieViewA&M,H,62,82,1
2021,2021-02-25,ArkPineBluff,V,TexasSouthern,H,65,79,1
2021,2021-02-26,Tulane,V,Cincinnati,H,71,91,1
2021,2021-02-26,Rider,V,St.Peter's,H,52,66,1
2021,2021-02-26,Drexel,V,JamesMadison,H,84,78,0
2021,2021-02-26,Manhattan,V,Siena,H,69,74,1
2021,2021-02-26,ULMonroe,V,TexasState,H,49,58,1
2021,2021-02-26,UCDavis,V,CalPolySLO,H,69,61,0
2021,2021-02-26,AppalachianSt,V,GeorgiaSouthern,H,84,78,0
2021,2021-02-26,NebraskaOmaha,V,DenverU,H,80,76,0
2021,2021-02-26,GeoWashington,V,St.Bonaventure,H,41,88,1
2021,2021-02-26,SouthernUtah,V,NorthernArizona,H,92,62,0
2021,2021-02-26,Richmond,V,SaintLouis,H,67,72,1
2021,2021-02-26,Drake,V,Bradley,H,80,71,0
2021,2021-02-26,NorthTexas,V,Marshall,H,77,65,0
2021,2021-02-26,MiddleTennSt,V,OldDominion,H,61,67,1
2021,2021-02-26,ArkansasState,V,UTArlington,H,71,73,1
2021,2021-02-26,CoastalCarolina,V,Troy,H,75,59,0
2021,2021-02-26,MissouriSt,V,Evansville,H,90,81,0
2021,2021-02-26,UAB,V,TexSanAntonio,H,64,57,0
2021,2021-02-26,Purdue,V,PennState,H,73,52,0
2021,2021-02-26,IndianaState,V,Valparaiso,H,58,43,0
2021,2021-02-26,BowlingGreen,V,Akron,H,83,71,0
2021,2021-02-26,MontanaState,V,IdahoU,H,69,74,1
2021,2021-02-26,UCSanDiego,V,CalIrvine,H,55,80,1
2021,2021-02-26,Rice,V,LouisianaTech,H,57,101,1
2021,2021-02-26,ULLafayette,V,ArkansasLR,H,66,61,0
2021,2021-02-26,FlaAtlantic,V,SouthernMiss,H,69,60,0
2021,2021-02-26,UTRioGrandeValley,V,UtahValley,H,74,78,1
2021,2021-02-26,NewMexicoState,V,TarletonSt,H,78,51,0
2021,2021-02-26,UMKC,V,SouthDakotaState,H,49,67,1
2021,2021-02-26,NorthernIowa,V,IllinoisState,H,70,56,0
2021,2021-02-26,SoIllinois,V,LoyolaChicago,H,52,60,1
2021,2021-02-26,Nevada,V,UtahState,H,72,75,1
2021,2021-02-26,GeorgiaState,V,SouthAlabama,H,84,81,0
2021,2021-02-26,GrandCanyon,V,SeattleU,H,57,63,1
2021,2021-02-26,CSNorthridge,V,CSBakersfield,H,58,84,1
2021,2021-02-26,CalSantaBarb,V,CalRiverside,H,72,68,0
2021,2021-02-26,FresnoState,V,UNLV,H,67,68,1
2021,2021-02-26,LongBeachState,V,Hawaii,H,76,78,1
2021,2021-02-26,NorthFlorida,V,Stetson,H,79,74,0
2021,2021-02-26,Wagner,V,CentralConn,H,77,83,1
2021,2021-02-26,St.FrancisNY,V,Merrimack,H,67,75,1
2021,2021-02-26,LongIsland,V,Bryant,H,60,63,1
2021,2021-02-26,FairDickinson,V,SacredHeart,H,64,70,1
2021,2021-02-26,FlaGulfCoast,V,KennesawSt,H,63,80,1
2021,2021-02-27,Syracuse,V,GeorgiaTech,H,77,84,1
2021,2021-02-27,Tennessee,V,Auburn,H,72,77,1
2021,2021-02-27,Texas,V,TexasTech,H,59,68,1
2021,2021-02-27,Michigan,V,IndianaU,H,73,57,0
2021,2021-02-27,Georgetown,V,Depaul,H,68,60,0
2021,2021-02-27,Mercer,V,WesternCarolina,H,61,85,1
2021,2021-02-27,NoIllinois,V,EasternMichigan,H,57,91,1
2021,2021-02-27,CentralMichigan,V,BallState,H,91,97,1
2021,2021-02-27,SouthCarolina,V,Georgia,H,91,70,0
2021,2021-02-27,Montana,V,IdahoState,H,59,58,0
2021,2021-02-27,WeberState,V,SacramentoState,H,72,70,0
2021,2021-02-27,NotreDame,V,BostonCollege,H,90,94,1
2021,2021-02-27,Illinois,V,Wisconsin,H,74,69,0
2021,2021-02-27,NorthTexas,V,Marshall,H,72,73,1
2021,2021-02-27,WashingtonU,V,Arizona,H,74,75,1
2021,2021-02-27,Buffalo,V,Ohio,H,86,66,0
2021,2021-02-27,VaCommonwealth,V,Davidson,H,57,65,1
2021,2021-02-27,MiamiFlorida,V,Clemson,H,58,66,1
2021,2021-02-27,LSU,V,Arkansas,H,75,83,1
2021,2021-02-27,Rice,V,LouisianaTech,H,58,79,1
2021,2021-02-27,PortlandState,V,No.Colorado,H,73,65,0
2021,2021-02-27,Marquette,V,Connecticut,H,62,80,1
2021,2021-02-27,AppalachianSt,V,GeorgiaSouthern,H,57,65,1
2021,2021-02-27,OklahomaState,V,Oklahoma,H,94,90,0
2021,2021-02-27,Mississippi,V,Vanderbilt,H,70,75,1
2021,2021-02-27,WakeForest,V,VirginiaTech,H,46,84,1
2021,2021-02-27,AirForce,V,ColoradoState,H,49,72,1
2021,2021-02-27,Belmont,V,MoreheadState,H,74,74,Tie
2021,2021-02-27,NCGreensboro,V,ETennesseeSt,H,85,74,0
2021,2021-02-27,FloridaState,V,NorthCarolina,H,70,78,1
2021,2021-02-27,UAB,V,TexSanAntonio,H,79,96,1
2021,2021-02-27,KansasState,V,WestVirginia,H,43,65,1
2021,2021-02-27,Florida,V,Kentucky,H,71,67,0
2021,2021-02-27,Pepperdine,V,SanDiego,H,90,84,0
2021,2021-02-27,BoiseState,V,SanDiegoState,H,58,62,1
2021,2021-02-27,Oregon,V,California,H,74,63,0
2021,2021-02-27,LaSalle,V,GeorgeMason,H,54,89,1
2021,2021-02-27,KentState,V,MiamiOhio,H,64,51,0
2021,2021-02-27,NorthDakotaState,V,SouthDakota,H,71,80,1
2021,2021-02-27,Creighton,V,Xavier,H,69,77,1
2021,2021-02-27,WesternMichigan,V,Toledo,H,44,91,1
2021,2021-02-27,TennMartin,V,EasternIllinois,H,73,68,0
2021,2021-02-27,FlaAtlantic,V,SouthernMiss,H,73,66,0
2021,2021-02-27,AustinPeay,V,JacksonvilleSt,H,67,75,1
2021,2021-02-27,ArkansasState,V,UTArlington,H,56,64,1
2021,2021-02-27,ULLafayette,V,ArkansasLR,H,59,69,1
2021,2021-02-27,ULMonroe,V,TexasState,H,57,61,1
2021,2021-02-27,CoastalCarolina,V,Troy,H,76,71,0
2021,2021-02-27,UCDavis,V,CalPolySLO,H,68,66,0
2021,2021-02-27,WesternIllinois,V,OralRoberts,H,81,85,1
2021,2021-02-27,CharlotteU,V,UTEP,H,47,70,1
2021,2021-02-27,NorthernIowa,V,IllinoisState,H,94,87,0
2021,2021-02-27,SoIllinois,V,LoyolaChicago,H,58,65,1
2021,2021-02-27,SEMissouriSt,V,SIUEdwardsville,H,69,63,0
2021,2021-02-27,TCU,V,IowaState,H,76,72,0
2021,2021-02-27,Louisville,V,Duke,H,80,73,0
2021,2021-02-27,NebraskaOmaha,V,DenverU,H,80,76,0
2021,2021-02-27,Elon,V,NCWilmington,H,80,77,0
2021,2021-02-27,IndianaState,V,Valparaiso,H,58,70,1
2021,2021-02-27,Alabama,V,MississippiSt,H,64,59,0
2021,2021-02-27,OregonState,V,Stanford,H,73,62,0
2021,2021-02-27,Manhattan,V,Siena,H,56,64,1
2021,2021-02-27,RhodeIsland,V,Duquesne,H,75,86,1
2021,2021-02-27,MiddleTennSt,V,OldDominion,H,60,73,1
2021,2021-02-27,TennesseeState,V,EasternKentucky,H,84,89,1
2021,2021-02-27,Furman,V,Wofford,H,73,74,1
2021,2021-02-27,GeorgiaState,V,SouthAlabama,H,82,73,0
2021,2021-02-27,MissouriSt,V,Evansville,H,63,72,1
2021,2021-02-27,Minnesota,V,Nebraska,H,74,78,1
2021,2021-02-27,Drake,V,Bradley,H,61,67,1
2021,2021-02-27,UCSanDiego,V,CalIrvine,H,64,75,1
2021,2021-02-27,USC,V,UtahU,H,61,71,1
2021,2021-02-27,Baylor,V,Kansas,H,58,71,1
2021,2021-02-27,Rider,V,St.Peter's,H,78,65,0
2021,2021-02-27,UTRioGrandeValley,V,UtahValley,H,64,73,1
2021,2021-02-27,NewMexicoState,V,TarletonSt,H,55,64,1
2021,2021-02-27,UMKC,V,SouthDakotaState,H,77,88,1
2021,2021-02-27,WashingtonState,V,ArizonaState,H,74,77,1
2021,2021-02-27,MurrayState,V,TennesseeTech,H,61,71,1
2021,2021-02-27,GrandCanyon,V,SeattleU,H,81,71,0
2021,2021-02-27,CalSantaBarb,V,CalRiverside,H,52,68,1
2021,2021-02-27,UCLA,V,Colorado,H,61,70,1
2021,2021-02-27,LongBeachState,V,Hawaii,H,76,79,1
2021,2021-02-27,CSNorthridge,V,CSBakersfield,H,90,87,0
2021,2021-02-27,SaintMarysCA,V,BYU,H,51,65,1
2021,2021-02-27,LoyolaMarymount,V,Gonzaga,H,69,86,1
2021,2021-02-27,SanFrancisco,V,Pacific,H,69,76,1
2021,2021-02-27,Navy,V,LoyolaMaryland,H,73,67,0
2021,2021-02-27,Liberty,V,Bellarmine,H,94,78,0
2021,2021-02-27,American,V,Bucknell,H,78,71,0
2021,2021-02-27,NorthFlorida,V,Stetson,H,68,85,1
2021,2021-02-27,FloridaA&M,V,SoCarolinaSt,H,57,63,1
2021,2021-02-27,BostonU,V,Army,H,75,63,0
2021,2021-02-27,Lipscomb,V,NorthAlabama,H,66,73,1
2021,2021-02-27,Lehigh,V,Lafayette,H,69,75,1
2021,2021-02-27,SELouisiana,V,NorthwesternSt,H,61,79,1
2021,2021-02-27,StephenF.Austin,V,Lamar,H,83,88,1
2021,2021-02-27,AlcornState,V,Southern,H,75,89,1
2021,2021-02-27,TexasSouthern,V,AlabamaState,H,86,76,0
2021,2021-02-27,PrairieViewA&M,V,AlabamaA&M,H,55,54,0
2021,2021-02-27,AbileneChristian,V,CentralArkansas,H,82,84,1
2021,2021-02-27,NichollsState,V,NewOrleansU,H,105,101,0
2021,2021-02-27,CoppinState,V,DelawareState,H,81,68,0
2021,2021-02-27,NCCentral,V,N.CarolinaA&T,H,53,55,1
2021,2021-02-27,JacksonState,V,MissValleySt,H,68,54,0
2021,2021-02-27,HoustonBaptist,V,McNeeseState,H,58,85,1
2021,2021-02-27,StonyBrook,V,UMassLowell,H,62,64,1
2021,2021-02-27,Binghamton,V,Hartford,H,60,77,1
2021,2021-02-27,NJIT,V,AlbanyNY,H,66,76,1
2021,2021-02-27,Presbyterian,V,Hampton,H,65,67,1
2021,2021-02-27,USCUpstate,V,HighPoint,H,60,65,1
2021,2021-02-28,Villanova,V,Butler,H,61,73,1
2021,2021-02-28,MemphisU,V,Cincinnati,H,80,74,0
2021,2021-02-28,MichiganState,V,Maryland,H,55,73,1
2021,2021-02-28,FloridaIntl,V,WesternKentucky,H,58,91,1
2021,2021-02-28,CharlotteU,V,UTEP,H,62,77,1
2021,2021-02-28,MontanaState,V,IdahoU,H,71,61,0
2021,2021-02-28,Iowa,V,OhioState,H,73,57,0
2021,2021-02-28,Quinnipiac,V,Marist,H,67,76,1
2021,2021-02-28,Pittsburgh,V,NCState,H,62,65,1
2021,2021-02-28,SouthFlorida,V,HoustonU,H,52,98,1
2021,2021-02-28,NorthDakotaState,V,SouthDakota,H,89,77,0
2021,2021-02-28,WesternIllinois,V,OralRoberts,H,59,95,1
2021,2021-02-28,Nevada,V,UtahState,H,66,87,1
2021,2021-02-28,FloridaA&M,V,SoCarolinaSt,H,63,58,0
2021,2021-02-28,BostonU,V,Army,H,55,57,1
2021,2021-02-28,LoyolaMaryland,V,Navy,H,58,66,1
2021,2021-02-28,Bucknell,V,American,H,68,81,1
2021,2021-02-28,CoppinState,V,DelawareState,H,94,74,0
2021,2021-02-28,Lafayette,V,Lehigh,H,71,70,0
2021,2021-02-28,UMassLowell,V,NewHampshire,H,72,64,0
2021,2021-02-28,AlbanyNY,V,Hartford,H,77,83,1
2021,2021-03-01,FloridaIntl,V,WesternKentucky,H,59,71,1
2021,2021-03-01,Dayton,V,St.Bonaventure,H,55,52,0
2021,2021-03-01,St.Josephs,V,Richmond,H,76,73,0
2021,2021-03-01,Massachusetts,V,SaintLouis,H,57,78,1
2021,2021-03-01,Quinnipiac,V,Marist,H,52,65,1
2021,2021-03-01,MiamiFlorida,V,Virginia,H,51,62,1
2021,2021-03-01,NorthCarolina,V,Syracuse,H,70,72,1
2021,2021-03-01,Rutgers,V,Nebraska,H,51,72,1
2021,2021-03-01,Arizona,V,Oregon,H,69,80,1
2021,2021-03-01,Oklahoma,V,OklahomaState,H,75,79,1
2021,2021-03-01,AirForce,V,ColoradoState,H,44,74,1
2021,2021-03-01,StephenF.Austin,V,CentralArkansas,H,79,66,0
2021,2021-03-01,NorthwesternSt,V,NichollsState,H,71,87,1
2021,2021-03-01,TexasA&MCorpus,V,Lamar,H,47,66,1
2021,2021-03-01,NewOrleansU,V,IncarnateWord,H,88,72,0
2021,2021-03-01,SamHoustonSt,V,HoustonBaptist,H,83,70,0
2021,2021-03-01,TexasSouthern,V,AlabamaA&M,H,68,58,0
2021,2021-03-01,Grambling,V,MissValleySt,H,63,67,1
2021,2021-03-01,PrairieViewA&M,V,AlabamaState,H,70,67,0
2021,2021-03-01,Hampton,V,Radford,H,52,67,1
2021,2021-03-01,HighPoint,V,Winthrop,H,54,83,1
2021,2021-03-01,Longwood,V,NCAsheville,H,77,61,0
2021,2021-03-01,GardnerWebb,V,Campbell,H,57,63,1
2021,2021-03-01,ArkPineBluff,V,JacksonState,H,58,64,1
2021,2021-03-02,UTRioGrandeValley,V,NewMexicoState,H,51,69,1
2021,2021-03-02,Akron,V,Buffalo,H,78,80,1
2021,2021-03-02,Toledo,V,CentralMichigan,H,79,81,1
2021,2021-03-02,Baylor,V,WestVirginia,H,94,89,0
2021,2021-03-02,WakeForest,V,Pittsburgh,H,57,70,1
2021,2021-03-02,Arkansas,V,SouthCarolina,H,101,73,0
2021,2021-03-02,Texas,V,IowaState,H,81,67,0
2021,2021-03-02,TCU,V,TexasTech,H,49,69,1
2021,2021-03-02,Xavier,V,Georgetown,H,66,72,1
2021,2021-03-02,Tulsa,V,CentralFlorida,H,69,73,1
2021,2021-03-02,EasternMichigan,V,BallState,H,65,100,1
2021,2021-03-02,Auburn,V,Alabama,H,58,70,1
2021,2021-03-02,MiamiOhio,V,BowlingGreen,H,84,79,0
2021,2021-03-02,WesternMichigan,V,NoIllinois,H,73,63,0
2021,2021-03-02,Illinois,V,Michigan,H,76,53,0
2021,2021-03-02,FresnoState,V,BoiseState,H,67,64,0
2021,2021-03-02,Duke,V,GeorgiaTech,H,77,81,1
2021,2021-03-02,IndianaU,V,MichiganState,H,58,64,1
2021,2021-03-02,Vanderbilt,V,LSU,H,68,83,1
2021,2021-03-02,MemphisU,V,SouthFlorida,H,73,52,0
2021,2021-03-02,Wisconsin,V,Purdue,H,69,73,1
2021,2021-03-02,Marquette,V,Depaul,H,77,71,0
