Season,Date,Team1,Team1 Location,Team2,Team2 Location,Team1 Score,Team2 Score,Result of Home Team
2020,2020-01-13,AlabamaState,H,ArkPineBluff,V,56,61,0
2020,2020-01-14,OhioState,H,Nebraska,V,80,68,1
2020,2020-01-14,Pittsburgh,H,Louisville,V,68,73,0
2020,2020-01-14,Davidson,H,Richmond,V,64,70,0
2020,2020-01-14,Clemson,H,Duke,V,79,72,1
2020,2020-01-14,TexasA&M,H,LSU,V,85,89,0
2020,2020-01-14,Florida,H,Mississippi,V,71,55,1
2020,2020-01-14,MiamiOhio,H,KentState,V,77,74,1
2020,2020-01-14,Buffalo,H,Ohio,V,76,73,1
2020,2020-01-14,WesternMichigan,H,BowlingGreen,V,82,85,0
2020,2020-01-14,Toledo,H,CentralMichigan,V,67,74,0
2020,2020-01-14,EasternMichigan,H,BallState,V,52,69,0
2020,2020-01-14,Tulane,H,CentralFlorida,V,55,74,0
2020,2020-01-14,NoIllinois,H,Akron,V,49,72,0
2020,2020-01-14,Dayton,H,VaCommonwealth,V,79,65,1
2020,2020-01-14,KansasState,H,TexasTech,V,63,77,0
2020,2020-01-14,Northwestern,H,Iowa,V,62,75,0
2020,2020-01-14,Villanova,H,Depaul,V,79,75,1
2020,2020-01-14,WestVirginia,H,TCU,V,81,49,1
2020,2020-01-14,Oklahoma,H,Kansas,V,52,66,0
2020,2020-01-14,WakeForest,H,VirginiaTech,V,70,80,0
2020,2020-01-14,Wisconsin,H,Maryland,V,56,54,1
2020,2020-01-14,MississippiSt,H,Missouri,V,72,45,1
2020,2020-01-14,Nevada,H,Wyoming,V,68,67,1
2020,2020-01-14,FresnoState,H,SanDiegoState,V,55,64,0
2020,2020-01-15,Butler,H,SetonHall,V,70,78,0
2020,2020-01-15,SouthCarolina,H,Kentucky,V,81,78,1
2020,2020-01-15,Syracuse,H,BostonCollege,V,76,50,1
2020,2020-01-15,St.Bonaventure,H,Massachusetts,V,74,61,1
2020,2020-01-15,Georgetown,H,Creighton,V,83,80,1
2020,2020-01-15,FloridaState,H,Virginia,V,54,50,1
2020,2020-01-15,NCState,H,MiamiFlorida,V,80,63,1
2020,2020-01-15,Rutgers,H,IndianaU,V,59,50,1
2020,2020-01-15,GeoWashington,H,GeorgeMason,V,73,67,1
2020,2020-01-15,Duquesne,H,Fordham,V,58,56,1
2020,2020-01-15,Mercer,H,VMI,V,73,62,1
2020,2020-01-15,Furman,H,WesternCarolina,V,83,79,1
2020,2020-01-15,ETennesseeSt,H,Samford,V,88,63,1
2020,2020-01-15,TheCitadel,H,NCGreensboro,V,69,79,0
2020,2020-01-15,IndianaState,H,Evansville,V,65,42,1
2020,2020-01-15,Fairfield,H,St.Peter's,V,61,51,1
2020,2020-01-15,Georgia,H,Tennessee,V,80,63,1
2020,2020-01-15,Chattanooga,H,Wofford,V,72,59,1
2020,2020-01-15,EastCarolina,H,Tulsa,V,49,65,0
2020,2020-01-15,St.Josephs,H,RhodeIsland,V,61,71,0
2020,2020-01-15,OklahomaState,H,Texas,V,64,76,0
2020,2020-01-15,Baylor,H,IowaState,V,68,55,1
2020,2020-01-15,Marquette,H,Xavier,V,85,65,1
2020,2020-01-15,MissouriSt,H,Bradley,V,78,91,0
2020,2020-01-15,NorthernIowa,H,Valparaiso,V,88,78,1
2020,2020-01-15,NorthDakotaState,H,SouthDakota,V,72,70,1
2020,2020-01-15,SouthDakotaState,H,NorthDakota,V,87,66,1
2020,2020-01-15,Providence,H,St.Johns,V,63,58,1
2020,2020-01-15,GeorgiaTech,H,NotreDame,V,74,78,0
2020,2020-01-15,Arkansas,H,Vanderbilt,V,75,55,1
2020,2020-01-15,HoustonU,H,SMU,V,71,62,1
2020,2020-01-15,Temple,H,WichitaState,V,65,53,1
2020,2020-01-15,Minnesota,H,PennState,V,75,69,1
2020,2020-01-15,ColoradoState,H,NewMexico,V,105,72,1
2020,2020-01-15,AirForce,H,BoiseState,V,85,78,1
2020,2020-01-15,UTEP,H,TexSanAntonio,V,80,77,1
2020,2020-01-15,Alabama,H,Auburn,V,83,64,1
2020,2020-01-15,UCLA,H,Stanford,V,59,74,0
2020,2020-01-15,CSFullerton,H,CalIrvine,V,61,74,0
2020,2020-01-15,UNLV,H,SanJoseState,V,98,87,1
2020,2020-01-15,Lafayette,H,Colgate,V,71,67,1
2020,2020-01-15,FairDickinson,H,St.FrancisPA,V,85,100,0
2020,2020-01-15,SacredHeart,H,CentralConn,V,66,55,1
2020,2020-01-15,Hartford,H,StonyBrook,V,68,65,1
2020,2020-01-15,St.FrancisNY,H,LongIsland,V,66,69,0
2020,2020-01-15,American,H,Bucknell,V,61,60,1
2020,2020-01-15,Lehigh,H,Navy,V,83,88,0
2020,2020-01-15,NewHampshire,H,AlbanyNY,V,73,76,0
2020,2020-01-15,Maine,H,UMassLowell,V,104,98,1
2020,2020-01-15,Binghamton,H,Vermont,V,53,72,0
2020,2020-01-15,Merrimack,H,Bryant,V,71,67,1
2020,2020-01-15,McNeeseState,H,IncarnateWord,V,72,56,1
2020,2020-01-15,NichollsState,H,NorthwesternSt,V,72,73,0
2020,2020-01-15,SELouisiana,H,TexasA&MCorpus,V,62,56,1
2020,2020-01-15,HoustonBaptist,H,NewOrleansU,V,98,106,0
2020,2020-01-15,Lamar,H,SamHoustonSt,V,75,80,0
2020,2020-01-15,CentralArkansas,H,StephenF.Austin,V,76,77,0
2020,2020-01-16,WrightState,H,ClevelandState,V,75,62,1
2020,2020-01-16,CoastalCarolina,H,ArkansasLR,V,55,71,0
2020,2020-01-16,AppalachianSt,H,ArkansasState,V,83,80,1
2020,2020-01-16,Troy,H,GeorgiaSouthern,V,66,82,0
2020,2020-01-16,FloridaIntl,H,UAB,V,93,68,1
2020,2020-01-16,Marshall,H,CharlotteU,V,75,77,0
2020,2020-01-16,FlaAtlantic,H,MiddleTennSt,V,97,94,1
2020,2020-01-16,NorthernKentucky,H,YoungstownState,V,88,63,1
2020,2020-01-16,Drexel,H,Elon,V,63,41,1
2020,2020-01-16,Manhattan,H,Quinnipiac,V,69,57,1
2020,2020-01-16,Monmouth,H,Marist,V,74,66,1
2020,2020-01-16,CollCharleston,H,Northeastern,V,76,79,0
2020,2020-01-16,Delaware,H,William&Mary,V,68,77,0
2020,2020-01-16,NCWilmington,H,Hofstra,V,61,63,0
2020,2020-01-16,MemphisU,H,Cincinnati,V,60,49,1
2020,2020-01-16,LouisianaTech,H,Rice,V,72,56,1
2020,2020-01-16,UMKC,H,CSBakersfield,V,64,74,0
2020,2020-01-16,WesternIllinois,H,OralRoberts,V,70,87,0
2020,2020-01-16,LoyolaChicago,H,SoIllinois,V,64,48,1
2020,2020-01-16,SouthernMiss,H,NorthTexas,V,52,72,0
2020,2020-01-16,WiscMilwaukee,H,DetroitU,V,84,90,0
2020,2020-01-16,WiscGreenBay,H,Oakland,V,73,69,1
2020,2020-01-16,ULMonroe,H,TexasState,V,63,64,0
2020,2020-01-16,WesternKentucky,H,OldDominion,V,71,69,1
2020,2020-01-16,SouthAlabama,H,GeorgiaState,V,63,72,0
2020,2020-01-16,ULLafayette,H,UTArlington,V,65,81,0
2020,2020-01-16,ChicagoSt,H,GrandCanyon,V,64,78,0
2020,2020-01-16,SEMissouriSt,H,AustinPeay,V,59,84,0
2020,2020-01-16,Arizona,H,UtahU,V,93,77,1
2020,2020-01-16,SIUEdwardsville,H,TennesseeTech,V,69,72,0
2020,2020-01-16,EasternIllinois,H,JacksonvilleSt,V,70,69,1
2020,2020-01-16,TennMartin,H,MurrayState,V,62,84,0
2020,2020-01-16,TennesseeState,H,MoreheadState,V,64,48,1
2020,2020-01-16,Pepperdine,H,LoyolaMarymount,V,75,67,1
2020,2020-01-16,BYU,H,SanDiego,V,93,70,1
2020,2020-01-16,IdahoState,H,WeberState,V,68,76,0
2020,2020-01-16,WashingtonState,H,Oregon,V,72,61,1
2020,2020-01-16,ArizonaState,H,Colorado,V,61,68,0
2020,2020-01-16,Belmont,H,EasternKentucky,V,87,56,1
2020,2020-01-16,UtahValley,H,NewMexicoState,V,56,70,0
2020,2020-01-16,No.Colorado,H,SacramentoState,V,71,52,1
2020,2020-01-16,SouthernUtah,H,NorthernArizona,V,72,75,0
2020,2020-01-16,SeattleU,H,UTRioGrandeValley,V,91,74,1
2020,2020-01-16,LongBeachState,H,UCDavis,V,82,85,0
2020,2020-01-16,CalRiverside,H,CSNorthridge,V,68,80,0
2020,2020-01-16,PortlandU,H,Pacific,V,55,65,0
2020,2020-01-16,USC,H,California,V,88,56,1
2020,2020-01-16,IdahoU,H,E.Washington,V,75,78,0
2020,2020-01-16,WashingtonU,H,OregonState,V,64,56,1
2020,2020-01-16,Gonzaga,H,SantaClara,V,104,54,1
2020,2020-01-16,Hawaii,H,CalPolySLO,V,65,61,1
2020,2020-01-16,Drake,H,IllinoisState,V,84,74,1
2020,2020-01-16,NJIT,H,Lipscomb,V,75,57,1
2020,2020-01-16,USCUpstate,H,Radford,V,59,63,0
2020,2020-01-16,NCAsheville,H,HighPoint,V,66,68,0
2020,2020-01-16,FlaGulfCoast,H,KennesawSt,V,73,51,1
2020,2020-01-16,Hampton,H,Winthrop,V,95,116,0
2020,2020-01-16,Longwood,H,Presbyterian,V,67,74,0
2020,2020-01-16,Campbell,H,CharlestonSou,V,62,77,0
2020,2020-01-16,NorthAlabama,H,Stetson,V,49,54,0
2020,2020-01-16,Jacksonville,H,NorthFlorida,V,68,75,0
2020,2020-01-16,HolyCross,H,Army,V,67,79,0
2020,2020-01-17,Canisius,H,Siena,V,73,63,1
2020,2020-01-17,Iona,H,Fairfield,V,64,57,1
2020,2020-01-17,Niagara,H,Rider,V,70,68,1
2020,2020-01-17,SaintLouis,H,Dayton,V,76,78,0
2020,2020-01-17,Wofford,H,Furman,V,66,52,1
2020,2020-01-17,MichiganState,H,Wisconsin,V,67,55,1
2020,2020-01-17,Yale,H,Brown,V,70,56,1
2020,2020-01-17,Iowa,H,Michigan,V,90,83,1
2020,2020-01-18,PennState,H,OhioState,V,90,76,1
2020,2020-01-18,St.Johns,H,SetonHall,V,79,82,0
2020,2020-01-18,MiamiFlorida,H,FloridaState,V,79,83,0
2020,2020-01-18,Pittsburgh,H,NorthCarolina,V,66,52,1
2020,2020-01-18,VirginiaTech,H,Syracuse,V,69,71,0
2020,2020-01-18,OklahomaState,H,Baylor,V,68,75,0
2020,2020-01-18,IUPUI,H,IllinoisChicago,V,66,75,0
2020,2020-01-18,Villanova,H,Connecticut,V,61,55,1
2020,2020-01-18,RhodeIsland,H,LaSalle,V,66,63,1
2020,2020-01-18,WiscGreenBay,H,DetroitU,V,83,80,1
2020,2020-01-18,TexasA&M,H,SouthCarolina,V,67,81,0
2020,2020-01-18,IPFW,H,OralRoberts,V,68,92,0
2020,2020-01-18,Depaul,H,Butler,V,79,66,1
2020,2020-01-18,BallState,H,MiamiOhio,V,71,62,1
2020,2020-01-18,VMI,H,TheCitadel,V,88,79,1
2020,2020-01-18,Florida,H,Auburn,V,69,47,1
2020,2020-01-18,Harvard,H,Dartmouth,V,67,62,1
2020,2020-01-18,NCState,H,Clemson,V,60,54,1
2020,2020-01-18,Pennsylvania,H,St.Josephs,V,81,87,0
2020,2020-01-18,CentralMichigan,H,Buffalo,V,67,86,0
2020,2020-01-18,EasternMichigan,H,Ohio,V,58,60,0
2020,2020-01-18,Evansville,H,MissouriSt,V,58,68,0
2020,2020-01-18,CoastalCarolina,H,ArkansasState,V,75,80,0
2020,2020-01-18,Georgetown,H,Marquette,V,80,84,0
2020,2020-01-18,KansasState,H,WestVirginia,V,84,68,1
2020,2020-01-18,Oklahoma,H,TCU,V,83,63,1
2020,2020-01-18,Texas,H,Kansas,V,57,66,0
2020,2020-01-18,Maryland,H,Purdue,V,57,50,1
2020,2020-01-18,Delaware,H,Elon,V,79,78,1
2020,2020-01-18,Drexel,H,William&Mary,V,84,57,1
2020,2020-01-18,Towson,H,JamesMadison,V,69,61,1
2020,2020-01-18,Tulane,H,Tulsa,V,54,67,0
2020,2020-01-18,Akron,H,Toledo,V,89,99,0
2020,2020-01-18,VaCommonwealth,H,St.Bonaventure,V,91,63,1
2020,2020-01-18,Arizona,H,Colorado,V,75,54,1
2020,2020-01-18,GeorgeMason,H,Richmond,V,87,97,0
2020,2020-01-18,DenverU,H,NebraskaOmaha,V,91,76,1
2020,2020-01-18,SouthernMiss,H,Rice,V,81,68,1
2020,2020-01-18,Troy,H,GeorgiaState,V,75,65,1
2020,2020-01-18,ULMonroe,H,UTArlington,V,58,78,0
2020,2020-01-18,Samford,H,Mercer,V,75,90,0
2020,2020-01-18,SouthernUtah,H,SacramentoState,V,74,49,1
2020,2020-01-18,Alabama,H,Missouri,V,88,74,1
2020,2020-01-18,WashingtonU,H,Oregon,V,61,64,0
2020,2020-01-18,SanFrancisco,H,LoyolaMarymount,V,61,53,1
2020,2020-01-18,No.Colorado,H,NorthernArizona,V,58,64,0
2020,2020-01-18,WashingtonState,H,OregonState,V,89,76,1
2020,2020-01-18,SouthAlabama,H,GeorgiaSouthern,V,74,68,1
2020,2020-01-18,UtahValley,H,UTRioGrandeValley,V,72,70,1
2020,2020-01-18,Pepperdine,H,SaintMarysCA,V,69,78,0
2020,2020-01-18,WesternMichigan,H,KentState,V,67,63,1
2020,2020-01-18,AirForce,H,ColoradoState,V,65,78,0
2020,2020-01-18,TexSanAntonio,H,UTEP,V,86,70,1
2020,2020-01-18,FlaAtlantic,H,UAB,V,65,68,0
2020,2020-01-18,WichitaState,H,HoustonU,V,54,65,0
2020,2020-01-18,TexasTech,H,IowaState,V,72,52,1
2020,2020-01-18,CollCharleston,H,Hofstra,V,69,67,1
2020,2020-01-18,Arkansas,H,Kentucky,V,66,73,0
2020,2020-01-18,BowlingGreen,H,NoIllinois,V,66,64,1
2020,2020-01-18,EasternIllinois,H,TennesseeTech,V,84,59,1
2020,2020-01-18,Quinnipiac,H,St.Peter's,V,51,71,0
2020,2020-01-18,AppalachianSt,H,ArkansasLR,V,57,73,0
2020,2020-01-18,Massachusetts,H,GeoWashington,V,51,75,0
2020,2020-01-18,SIUEdwardsville,H,JacksonvilleSt,V,56,64,0
2020,2020-01-18,Creighton,H,Providence,V,78,74,1
2020,2020-01-18,WesternKentucky,H,CharlotteU,V,80,63,1
2020,2020-01-18,Illinois,H,Northwestern,V,75,71,1
2020,2020-01-18,TennMartin,H,AustinPeay,V,81,92,0
2020,2020-01-18,LouisianaTech,H,NorthTexas,V,50,51,0
2020,2020-01-18,SEMissouriSt,H,MurrayState,V,91,96,0
2020,2020-01-18,Belmont,H,MoreheadState,V,77,59,1
2020,2020-01-18,TennesseeState,H,EasternKentucky,V,88,92,0
2020,2020-01-18,Wyoming,H,FresnoState,V,50,65,0
2020,2020-01-18,CentralFlorida,H,SouthFlorida,V,55,54,1
2020,2020-01-18,Vanderbilt,H,Tennessee,V,45,66,0
2020,2020-01-18,UNLV,H,NewMexico,V,99,78,1
2020,2020-01-18,Bradley,H,NorthernIowa,V,71,86,0
2020,2020-01-18,CSNorthridge,H,UCDavis,V,62,66,0
2020,2020-01-18,MontanaState,H,E.Washington,V,58,71,0
2020,2020-01-18,Duke,H,Louisville,V,73,79,0
2020,2020-01-18,USC,H,Stanford,V,82,78,1
2020,2020-01-18,NorthernKentucky,H,ClevelandState,V,75,49,1
2020,2020-01-18,Nebraska,H,IndianaU,V,74,82,0
2020,2020-01-18,WesternCarolina,H,ETennesseeSt,V,66,85,0
2020,2020-01-18,NCGreensboro,H,Chattanooga,V,72,52,1
2020,2020-01-18,Manhattan,H,Monmouth,V,58,65,0
2020,2020-01-18,FloridaIntl,H,MiddleTennSt,V,83,69,1
2020,2020-01-18,Marshall,H,OldDominion,V,68,67,1
2020,2020-01-18,WrightState,H,YoungstownState,V,79,72,1
2020,2020-01-18,Columbia,H,Cornell,V,75,61,1
2020,2020-01-18,WiscMilwaukee,H,Oakland,V,73,68,1
2020,2020-01-18,NCWilmington,H,Northeastern,V,76,74,1
2020,2020-01-18,LongBeachState,H,CSFullerton,V,62,66,0
2020,2020-01-18,ULLafayette,H,TexasState,V,59,68,0
2020,2020-01-18,GeorgiaTech,H,Virginia,V,58,63,0
2020,2020-01-18,SMU,H,Temple,V,68,52,1
2020,2020-01-18,Mississippi,H,LSU,V,76,80,0
2020,2020-01-18,Valparaiso,H,IndianaState,V,86,77,1
2020,2020-01-18,SanDiegoState,H,Nevada,V,68,55,1
2020,2020-01-18,MississippiSt,H,Georgia,V,91,59,1
2020,2020-01-18,ArizonaState,H,UtahU,V,83,64,1
2020,2020-01-18,Montana,H,IdahoU,V,67,63,1
2020,2020-01-18,SantaClara,H,Pacific,V,84,80,1
2020,2020-01-18,PortlandU,H,SanDiego,V,69,77,0
2020,2020-01-18,CalIrvine,H,CalRiverside,V,69,53,1
2020,2020-01-18,SeattleU,H,NewMexicoState,V,67,75,0
2020,2020-01-18,Gonzaga,H,BYU,V,92,69,1
2020,2020-01-18,BoiseState,H,UtahState,V,88,83,1
2020,2020-01-18,PortlandState,H,IdahoState,V,82,76,1
2020,2020-01-18,Hawaii,H,CalSantaBarb,V,70,63,1
2020,2020-01-18,NewHampshire,H,MDBaltimoreCo,V,65,60,1
2020,2020-01-18,Army,H,LoyolaMaryland,V,81,80,1
2020,2020-01-18,Colgate,H,BostonU,V,79,70,1
2020,2020-01-18,HighPoint,H,CharlestonSou,V,60,79,0
2020,2020-01-18,NCAsheville,H,Hampton,V,86,88,0
2020,2020-01-18,Campbell,H,Longwood,V,68,58,1
2020,2020-01-18,Vermont,H,Hartford,V,74,57,1
2020,2020-01-18,MountStMarys,H,CentralConn,V,79,52,1
2020,2020-01-18,MorganState,H,Howard,V,68,58,1
2020,2020-01-18,Wagner,H,St.FrancisNY,V,64,69,0
2020,2020-01-18,NichollsState,H,CentralArkansas,V,79,72,1
2020,2020-01-18,Navy,H,Lafayette,V,68,66,1
2020,2020-01-18,American,H,HolyCross,V,81,69,1
2020,2020-01-18,SoCarolinaSt,H,FloridaA&M,V,81,65,1
2020,2020-01-18,Bryant,H,LongIsland,V,60,74,0
2020,2020-01-18,CoppinState,H,N.CarolinaA&T,V,79,75,1
2020,2020-01-18,Presbyterian,H,Radford,V,64,75,0
2020,2020-01-18,NJIT,H,KennesawSt,V,66,48,1
2020,2020-01-18,RobertMorris,H,Merrimack,V,49,53,0
2020,2020-01-18,BethuneCookman,H,NCCentral,V,59,86,0
2020,2020-01-18,TexasA&MCorpus,H,Lamar,V,64,58,1
2020,2020-01-18,GardnerWebb,H,USCUpstate,V,83,67,1
2020,2020-01-18,NorthAlabama,H,FlaGulfCoast,V,70,65,1
2020,2020-01-18,MissValleySt,H,AlcornState,V,73,105,0
2020,2020-01-18,StephenF.Austin,H,IncarnateWord,V,80,56,1
2020,2020-01-18,AlabamaA&M,H,AlabamaState,V,56,65,0
2020,2020-01-18,Jacksonville,H,Stetson,V,59,64,0
2020,2020-01-18,Grambling,H,PrairieViewA&M,V,57,64,0
2020,2020-01-18,JacksonState,H,TexasSouthern,V,66,77,0
2020,2020-01-18,NorfolkSt,H,MDEasternShore,V,62,52,1
2020,2020-01-18,StonyBrook,H,AlbanyNY,V,70,62,1
2020,2020-01-18,NewOrleansU,H,McNeeseState,V,52,65,0
2020,2020-01-18,St.FrancisPA,H,SacredHeart,V,72,65,1
2020,2020-01-18,Liberty,H,Lipscomb,V,67,60,1
2020,2020-01-18,Bucknell,H,Lehigh,V,72,56,1
2020,2020-01-18,HoustonBaptist,H,SamHoustonSt,V,75,95,0
2020,2020-01-18,AbileneChristian,H,SELouisiana,V,76,55,1
2020,2020-01-18,ArkPineBluff,H,Southern,V,56,75,0
2020,2020-01-19,Fordham,H,Davidson,V,62,74,0
2020,2020-01-19,Rutgers,H,Minnesota,V,64,56,1
2020,2020-01-19,Niagara,H,Siena,V,72,71,1
2020,2020-01-19,Canisius,H,Rider,V,95,86,1
2020,2020-01-19,Marist,H,Iona,V,83,73,1
2020,2020-01-19,IllinoisState,H,LoyolaChicago,V,50,62,0
2020,2020-01-19,SouthernIllinois,H,Drake,V,66,49,1
2020,2020-01-19,southDakota,H,SouthDakotaState,V,99,84,1
2020,2020-01-19,WakeForest,H,BostonCollege,V,80,62,1
2020,2020-01-19,Cincinnati,H,EastCarolina,V,82,57,1
2020,2020-01-19,UCLA,H,California,V,50,40,1
2020,2020-01-19,ChicagoState,H,CSBakersfield,V,54,72,0
2020,2020-01-19,NorthDakotaState,H,NorthDakota,V,83,74,1
2020,2020-01-19,UMKC,H,GrandCanyon,V,66,69,0
2020,2020-01-19,Maine,H,Binghamton,V,86,63,1
2020,2020-01-20,OldDominion,H,CharlotteU,V,66,62,1
2020,2020-01-20,Virginia,H,NCState,V,51,53,0
2020,2020-01-20,WestVirginia,H,Texas,V,97,59,1
2020,2020-01-20,NorthTexas,H,Rice,V,79,59,1
2020,2020-01-20,Baylor,H,Oklahoma,V,61,57,1
2020,2020-01-20,PortlandState,H,WeberState,V,92,76,1
2020,2020-01-20,Howard,H,Yale,V,75,89,0
2020,2020-01-20,FairleighDickinson,H,CentralConnecticut,V,83,60,1
2020,2020-01-20,Wagner,H,LongIsland,V,72,64,1
2020,2020-01-20,St.FrancisPA,H,Merrimack,V,55,72,0
2020,2020-01-20,FloridaAM,H,NorthCarolinaCentral,V,66,57,1
2020,2020-01-20,RobertMorris,H,SacredHeart,V,67,55,1
2020,2020-01-20,MississippiValleyState,H,Southern,V,70,74,0
2020,2020-01-20,USCUpstate,H,HighPoint,V,62,70,0
2020,2020-01-20,Colgate,H,Bucknell,V,80,65,1
2020,2020-01-20,Radford,H,Winthrop,V,56,61,0
2020,2020-01-20,Presbyterian,H,Campbell,V,85,79,1
2020,2020-01-20,Longwood,H,NCAsheville,V,66,71,0
2020,2020-01-20,Mt.St.Mary's,H,St.FrancisNY,V,59,39,1
2020,2020-01-20,MorganState,H,NorthCarolinaAT,V,70,76,0
2020,2020-01-20,SouthCarolinaState,H,MDEasternShore,V,68,53,1
2020,2020-01-20,Grambling,H,TexasSouthern,V,61,68,0
2020,2020-01-20,JacksonState,H,PrairieViewAM,V,60,74,0
2020,2020-01-20,ArkPineBluff,H,AlcornState,V,54,82,0
2020,2020-01-21,Villanova,H,Butler,V,76,61,1
2020,2020-01-21,Kansas,H,KansasState,V,81,60,1
2020,2020-01-21,Purdue,H,Illinois,V,62,79,0
2020,2020-01-21,Northwestern,H,Maryland,V,66,77,0
2020,2020-01-21,MiamiOhio,H,Akron,V,60,81,0
2020,2020-01-21,LSU,H,Florida,V,84,82,1
2020,2020-01-21,Kentucky,H,Georgia,V,89,79,1
2020,2020-01-21,KentState,H,NoIllinois,V,69,76,0
2020,2020-01-21,SouthFlorida,H,WichitaState,V,43,56,0
2020,2020-01-21,BowlingGreen,H,EasternMichigan,V,62,59,1
2020,2020-01-21,Buffalo,H,WesternMichigan,V,90,79,1
2020,2020-01-21,Ohio,H,Toledo,V,74,83,0
2020,2020-01-21,TCU,H,TexasTech,V,65,54,1
2020,2020-01-21,IowaState,H,OklahomaState,V,89,82,1
2020,2020-01-21,Clemson,H,WakeForest,V,71,68,1
2020,2020-01-21,St.Josephs,H,VaCommonwealth,V,60,73,0
2020,2020-01-21,Duke,H,MiamiFlorida,V,89,59,1
2020,2020-01-21,Marquette,H,St.Johns,V,82,68,1
2020,2020-01-21,Wisconsin,H,Nebraska,V,82,68,1
2020,2020-01-21,Tennessee,H,Mississippi,V,73,48,1
2020,2020-01-21,Missouri,H,TexasA&M,V,64,66,0
2020,2020-01-21,NewMexico,H,SanJoseState,V,86,59,1
2020,2020-01-21,UtahState,H,AirForce,V,72,47,1
2020,2020-01-21,SanDiegoState,H,Wyoming,V,72,55,1
2020,2020-01-22,Xavier,H,Georgetown,V,66,57,1
2020,2020-01-22,Louisville,H,GeorgiaTech,V,68,64,1
2020,2020-01-22,NotreDame,H,Syracuse,V,82,84,0
2020,2020-01-22,Michigan,H,PennState,V,63,72,0
2020,2020-01-22,Dayton,H,St.Bonaventure,V,86,60,1
2020,2020-01-22,GeorgeMason,H,Massachusetts,V,73,63,1
2020,2020-01-22,Davidson,H,SaintLouis,V,71,59,1
2020,2020-01-22,Fordham,H,GeoWashington,V,59,54,1
2020,2020-01-22,Richmond,H,LaSalle,V,75,57,1
2020,2020-01-22,RhodeIsland,H,Duquesne,V,77,55,1
2020,2020-01-22,MississippiSt,H,Arkansas,V,77,70,1
2020,2020-01-22,Furman,H,Samford,V,101,78,1
2020,2020-01-22,Mercer,H,WesternCarolina,V,85,79,1
2020,2020-01-22,Evansville,H,Drake,V,50,73,0
2020,2020-01-22,Marshall,H,WesternKentucky,V,60,64,0
2020,2020-01-22,Marist,H,Manhattan,V,75,73,1
2020,2020-01-22,Auburn,H,SouthCarolina,V,80,67,1
2020,2020-01-22,Chattanooga,H,TheCitadel,V,92,69,1
2020,2020-01-22,Wofford,H,VMI,V,66,54,1
2020,2020-01-22,Temple,H,Cincinnati,V,82,89,0
2020,2020-01-22,ArkansasLR,H,Troy,V,81,63,1
2020,2020-01-22,SouthDakotaState,H,NorthDakotaState,V,78,73,1
2020,2020-01-22,LoyolaChicago,H,IndianaState,V,75,55,1
2020,2020-01-22,Bradley,H,IllinoisState,V,75,63,1
2020,2020-01-22,VirginiaTech,H,NorthCarolina,V,79,77,1
2020,2020-01-22,SMU,H,EastCarolina,V,84,64,1
2020,2020-01-22,SetonHall,H,Providence,V,73,64,1
2020,2020-01-22,Depaul,H,Creighton,V,68,83,0
2020,2020-01-22,Pittsburgh,H,BostonCollege,V,74,72,1
2020,2020-01-22,Iowa,H,Rutgers,V,85,80,1
2020,2020-01-22,SoIllinois,H,NorthernIowa,V,68,66,1
2020,2020-01-22,ColoradoState,H,FresnoState,V,86,68,1
2020,2020-01-22,Vanderbilt,H,Alabama,V,62,77,0
2020,2020-01-22,Tulsa,H,MemphisU,V,80,40,1
2020,2020-01-22,CalSantaBarb,H,CSNorthridge,V,75,83,0
2020,2020-01-22,CaliforniaBaptist,H,ChicagoSt,V,85,53,1
2020,2020-01-22,LongBeachState,H,CalIrvine,V,63,56,1
2020,2020-01-22,UCDavis,H,CSFullerton,V,74,78,0
2020,2020-01-22,Nevada,H,UNLV,V,86,72,1
2020,2020-01-22,Hartford,H,MDBaltimoreCo,V,60,69,0
2020,2020-01-22,LoyolaMaryland,H,American,V,91,93,0
2020,2020-01-22,AlbanyNY,H,UMassLowell,V,101,75,1
2020,2020-01-22,Lafayette,H,Army,V,74,94,0
2020,2020-01-22,StonyBrook,H,Binghamton,V,79,83,0
2020,2020-01-22,BostonU,H,Navy,V,58,60,0
2020,2020-01-22,Maine,H,Vermont,V,57,59,0
2020,2020-01-22,HolyCross,H,Lehigh,V,96,95,1
2020,2020-01-22,NorthwesternSt,H,StephenF.Austin,V,62,69,0
2020,2020-01-22,NichollsState,H,HoustonBaptist,V,91,83,1
2020,2020-01-22,SELouisiana,H,McNeeseState,V,61,77,0
2020,2020-01-22,IncarnateWord,H,Lamar,V,77,89,0
2020,2020-01-22,TexasA&MCorpus,H,NewOrleansU,V,74,71,1
2020,2020-01-22,SamHoustonSt,H,AbileneChristian,V,82,76,1
2020,2020-01-23,Hofstra,H,Delaware,V,71,73,0
2020,2020-01-23,OhioState,H,Minnesota,V,59,62,0
2020,2020-01-23,OldDominion,H,FloridaIntl,V,80,83,0
2020,2020-01-23,WilliamMary,H,JamesMadison,V,88,75,1
2020,2020-01-23,CharlotteU,H,FloridaAtlantic,V,70,68,1
2020,2020-01-23,Northeastern,H,Drexel,V,85,52,1
2020,2020-01-23,Oakland,H,IllinoisChicago,V,50,80,0
2020,2020-01-23,Elon,H,Towson,V,61,72,0
2020,2020-01-23,Detroit,H,IUPUI,V,76,64,1
