,date,winner,location,loser
30177,"Sep 2, 2021",North Carolina State,,South Florida
30178,"Sep 2, 2021",(4) Ohio State,@,Minnesota
30179,"Sep 2, 2021",Tennessee,,Bowling Green
30180,"Sep 2, 2021",(24) Utah,,Weber State
30181,"Sep 2, 2021",Western Kentucky,,Tennessee-Martin
30182,"Sep 3, 2021",Charlotte,,Duke
30183,"Sep 3, 2021",Colorado,,Northern Colorado
30184,"Sep 3, 2021",Eastern Michigan,,St. Francis (PA)
30185,"Sep 3, 2021",Kansas,,South Dakota
30186,"Sep 3, 2021",Michigan State,@,Northwestern
30187,"Sep 3, 2021",South Dakota State,@,Colorado State
30188,"Sep 3, 2021",Virginia Tech,,(10) North Carolina
30189,"Sep 3, 2021",Wake Forest,,Old Dominion
30190,"Sep 4, 2021",Air Force,,Lafayette
30191,"Sep 4, 2021",(1) Alabama,N,(14) Miami (FL)
30192,"Sep 4, 2021",Arkansas,,Rice
30193,"Sep 4, 2021",Arkansas State,,Central Arkansas
30194,"Sep 4, 2021",Army,@,Georgia State
30195,"Sep 4, 2021",Auburn,,Akron
30196,"Sep 4, 2021",Baylor,@,Texas State
30197,"Sep 4, 2021",Boston College,,Colgate
30198,"Sep 4, 2021",Brigham Young,N,Arizona
30199,"Sep 4, 2021",(8) Cincinnati,,Miami (OH)
30200,"Sep 4, 2021",East Tennessee State,@,Vanderbilt
30201,"Sep 4, 2021",(13) Florida,,Florida Atlantic
30202,"Sep 4, 2021",(5) Georgia,N,(3) Clemson
30203,"Sep 4, 2021",Georgia Southern,,Gardner-Webb
30204,"Sep 4, 2021",Hawaii,,Portland State
30205,"Sep 4, 2021",Holy Cross,@,Connecticut
30206,"Sep 4, 2021",(18) Iowa,,(17) Indiana
30207,"Sep 4, 2021",(7) Iowa State,,Northern Iowa
30208,"Sep 4, 2021",Kansas State,N,Stanford
30209,"Sep 4, 2021",Kentucky,,Louisiana-Monroe
30210,"Sep 4, 2021",Liberty,,Campbell
30211,"Sep 4, 2021",Marshall,@,Navy
30212,"Sep 4, 2021",Maryland,,West Virginia
30213,"Sep 4, 2021",Memphis,,Nicholls State
30214,"Sep 4, 2021",Michigan,,Western Michigan
30215,"Sep 4, 2021",Middle Tennessee State,,Monmouth
30216,"Sep 4, 2021",Mississippi State,,Louisiana Tech
30217,"Sep 4, 2021",Missouri,,Central Michigan
30218,"Sep 4, 2021",Montana,@,(20) Washington
30219,"Sep 4, 2021",Nebraska,,Fordham
30220,"Sep 4, 2021",Nevada,@,California
30221,"Sep 4, 2021",North Texas,,Northwestern State
30222,"Sep 4, 2021",Northern Illinois,@,Georgia Tech
30223,"Sep 4, 2021",(2) Oklahoma,,Tulane
30224,"Sep 4, 2021",Oklahoma State,,Missouri State
30225,"Sep 4, 2021",(11) Oregon,,Fresno State
30226,"Sep 4, 2021",(19) Penn State,@,(12) Wisconsin
30227,"Sep 4, 2021",Pittsburgh,,Massachusetts
30228,"Sep 4, 2021",Purdue,,Oregon State
30229,"Sep 4, 2021",Rutgers,,Temple
30230,"Sep 4, 2021",San Diego State,,New Mexico State
30231,"Sep 4, 2021",South Alabama,,Southern Mississippi
30232,"Sep 4, 2021",South Carolina,,Eastern Illinois
30233,"Sep 4, 2021",(15) Southern California,,San Jose State
30234,"Sep 4, 2021",Southern Methodist,,Abilene Christian
30235,"Sep 4, 2021",Syracuse,@,Ohio
30236,"Sep 4, 2021",(21) Texas,,(23) Louisiana
30237,"Sep 4, 2021",(6) Texas A&M,,Kent State
30238,"Sep 4, 2021",Texas Christian,,Duquesne
30239,"Sep 4, 2021",Texas Tech,N,Houston
30240,"Sep 4, 2021",Texas-El Paso,,Bethune-Cookman
30241,"Sep 4, 2021",Texas-San Antonio,@,Illinois
30242,"Sep 4, 2021",Toledo,,Norfolk State
30243,"Sep 4, 2021",Troy,,Southern
30244,"Sep 4, 2021",UCLA,,(16) Louisiana State
30245,"Sep 4, 2021",Utah State,@,Washington State
30246,"Sep 4, 2021",Virginia,,William & Mary
30247,"Sep 4, 2021",Wyoming,,Montana State
30248,"Sep 5, 2021",(9) Notre Dame,@,Florida State
30249,"Sep 6, 2021",Mississippi,N,Louisville
30250,"Sep 10, 2021",Boise State,,Texas-El Paso
30251,"Sep 10, 2021",(17) Coastal Carolina,,Kansas
30252,"Sep 10, 2021",Duke,,North Carolina A&T
30253,"Sep 10, 2021",Utah State,,North Dakota
30254,"Sep 11, 2021",Air Force,@,Navy
30255,"Sep 11, 2021",(1) Alabama,,Mercer
30256,"Sep 11, 2021",(23) Arizona State,,Nevada-Las Vegas
30257,"Sep 11, 2021",Arkansas,,(15) Texas
30258,"Sep 11, 2021",Army,,Western Kentucky
30259,"Sep 11, 2021",(25) Auburn,,Alabama State
30260,"Sep 11, 2021",Baylor,,Texas Southern
30261,"Sep 11, 2021",Boston College,@,Massachusetts
30262,"Sep 11, 2021",Brigham Young,,(21) Utah
30263,"Sep 11, 2021",Central Florida,,Bethune-Cookman
30264,"Sep 11, 2021",Central Michigan,,Robert Morris
30265,"Sep 11, 2021",Charlotte,,Gardner-Webb
30266,"Sep 11, 2021",(7) Cincinnati,,Murray State
30267,"Sep 11, 2021",(6) Clemson,,South Carolina State
30268,"Sep 11, 2021",Duquesne,@,Ohio
30269,"Sep 11, 2021",(13) Florida,@,South Florida
30270,"Sep 11, 2021",Florida Atlantic,,Georgia Southern
30271,"Sep 11, 2021",Fresno State,,Cal Poly
30272,"Sep 11, 2021",(2) Georgia,,Alabama-Birmingham
30273,"Sep 11, 2021",Georgia Tech,,Kennesaw State
30274,"Sep 11, 2021",Houston,@,Rice
30275,"Sep 11, 2021",Indiana,,Idaho
30276,"Sep 11, 2021",(10) Iowa,@,(9) Iowa State
30277,"Sep 11, 2021",Jacksonville State,@,Florida State
30278,"Sep 11, 2021",Kansas State,,Southern Illinois
30279,"Sep 11, 2021",Kent State,,Virginia Military Institute
30280,"Sep 11, 2021",Kentucky,,Missouri
30281,"Sep 11, 2021",Liberty,@,Troy
30282,"Sep 11, 2021",Louisiana,,Nicholls State
30283,"Sep 11, 2021",Louisiana State,,McNeese State
30284,"Sep 11, 2021",Louisiana Tech,,Southeastern Louisiana
30285,"Sep 11, 2021",Louisville,,Eastern Kentucky
30286,"Sep 11, 2021",Marshall,,North Carolina Central
30287,"Sep 11, 2021",Maryland,,Howard
30288,"Sep 11, 2021",Memphis,@,Arkansas State
30289,"Sep 11, 2021",(22) Miami (FL),,Appalachian State
30290,"Sep 11, 2021",Michigan,,Washington
30291,"Sep 11, 2021",Michigan State,,Youngstown State
30292,"Sep 11, 2021",Minnesota,,Miami (OH)
30293,"Sep 11, 2021",(20) Mississippi,,Austin Peay
30294,"Sep 11, 2021",Mississippi State,,North Carolina State
30295,"Sep 11, 2021",Nebraska,,Buffalo
30296,"Sep 11, 2021",Nevada,,Idaho State
30297,"Sep 11, 2021",New Mexico,,New Mexico State
30298,"Sep 11, 2021",(24) North Carolina,,Georgia State
30299,"Sep 11, 2021",Northwestern,,Indiana State
30300,"Sep 11, 2021",(8) Notre Dame,,Toledo
30301,"Sep 11, 2021",(4) Oklahoma,,Western Carolina
30302,"Sep 11, 2021",Oklahoma State,,Tulsa
30303,"Sep 11, 2021",Old Dominion,,Hampton
30304,"Sep 11, 2021",(12) Oregon,@,(3) Ohio State
30305,"Sep 11, 2021",Oregon State,,Hawaii
30306,"Sep 11, 2021",(11) Penn State,,Ball State
30307,"Sep 11, 2021",Pittsburgh,@,Tennessee
30308,"Sep 11, 2021",Purdue,@,Connecticut
30309,"Sep 11, 2021",Rutgers,@,Syracuse
30310,"Sep 11, 2021",San Diego State,@,Arizona
30311,"Sep 11, 2021",South Alabama,@,Bowling Green
30312,"Sep 11, 2021",South Carolina,@,East Carolina
30313,"Sep 11, 2021",Southern Methodist,,North Texas
30314,"Sep 11, 2021",Southern Mississippi,,Grambling State
30315,"Sep 11, 2021",Stanford,@,(14) Southern California
30316,"Sep 11, 2021",Temple,@,Akron
30317,"Sep 11, 2021",(5) Texas A&M,N,Colorado
30318,"Sep 11, 2021",Texas Christian,,California
30319,"Sep 11, 2021",Texas State,@,Florida International
30320,"Sep 11, 2021",Texas Tech,,Stephen F. Austin
30321,"Sep 11, 2021",Texas-San Antonio,,Lamar
30322,"Sep 11, 2021",Tulane,,Morgan State
30323,"Sep 11, 2021",Vanderbilt,@,Colorado State
30324,"Sep 11, 2021",Virginia,,Illinois
30325,"Sep 11, 2021",(19) Virginia Tech,,Middle Tennessee State
30326,"Sep 11, 2021",Wake Forest,,Norfolk State
30327,"Sep 11, 2021",Washington State,,Portland State
30328,"Sep 11, 2021",West Virginia,,Long Island
30329,"Sep 11, 2021",Western Michigan,,Illinois State
30330,"Sep 11, 2021",(18) Wisconsin,,Eastern Michigan
30331,"Sep 11, 2021",Wyoming,@,Northern Illinois
30332,"Sep 16, 2021",Louisiana,,Ohio
30333,"Sep 17, 2021",Louisville,,Central Florida
30334,"Sep 17, 2021",Maryland,@,Illinois
30335,"Sep 18, 2021",Akron,,Bryant
30336,"Sep 18, 2021",(1) Alabama,@,(11) Florida
30337,"Sep 18, 2021",Alabama-Birmingham,@,North Texas
30338,"Sep 18, 2021",Appalachian State,,Elon
30339,"Sep 18, 2021",(20) Arkansas,,Georgia Southern
30340,"Sep 18, 2021",Army,,Connecticut
30341,"Sep 18, 2021",Baylor,@,Kansas
30342,"Sep 18, 2021",Boston College,@,Temple
30343,"Sep 18, 2021",Bowling Green,,Murray State
30344,"Sep 18, 2021",(23) Brigham Young,,(19) Arizona State
30345,"Sep 18, 2021",California,,Sacramento State
30346,"Sep 18, 2021",(8) Cincinnati,@,Indiana
30347,"Sep 18, 2021",(6) Clemson,,Georgia Tech
30348,"Sep 18, 2021",(16) Coastal Carolina,@,Buffalo
30349,"Sep 18, 2021",Colorado State,@,Toledo
30350,"Sep 18, 2021",Duke,,Northwestern
30351,"Sep 18, 2021",East Carolina,@,Marshall
30352,"Sep 18, 2021",Eastern Michigan,@,Massachusetts
30353,"Sep 18, 2021",Florida Atlantic,,Fordham
30354,"Sep 18, 2021",Fresno State,@,(13) UCLA
30355,"Sep 18, 2021",(2) Georgia,,South Carolina
30356,"Sep 18, 2021",Georgia State,,Charlotte
30357,"Sep 18, 2021",Houston,,Grambling State
30358,"Sep 18, 2021",Incarnate Word,@,Texas State
30359,"Sep 18, 2021",(5) Iowa,,Kent State
30360,"Sep 18, 2021",(14) Iowa State,@,Nevada-Las Vegas
30361,"Sep 18, 2021",Kansas State,,Nevada
30362,"Sep 18, 2021",Kentucky,,Chattanooga
30363,"Sep 18, 2021",Liberty,,Old Dominion
30364,"Sep 18, 2021",Louisiana State,,Central Michigan
30365,"Sep 18, 2021",Louisiana-Monroe,,Jackson State
30366,"Sep 18, 2021",Memphis,,Mississippi State
30367,"Sep 18, 2021",Miami (OH),,Long Island
30368,"Sep 18, 2021",(25) Michigan,,Northern Illinois
30369,"Sep 18, 2021",Michigan State,@,(24) Miami (FL)
30370,"Sep 18, 2021",Minnesota,@,Colorado
30371,"Sep 18, 2021",(17) Mississippi,,Tulane
30372,"Sep 18, 2021",Missouri,,Southeast Missouri State
30373,"Sep 18, 2021",New Mexico State,,South Carolina State
30374,"Sep 18, 2021",(21) North Carolina,,Virginia
30375,"Sep 18, 2021",North Carolina State,,Furman
30376,"Sep 18, 2021",Northern Arizona,@,Arizona
30377,"Sep 18, 2021",(12) Notre Dame,,Purdue
30378,"Sep 18, 2021",(9) Ohio State,,Tulsa
30379,"Sep 18, 2021",(3) Oklahoma,,Nebraska
30380,"Sep 18, 2021",Oklahoma State,@,Boise State
30381,"Sep 18, 2021",(4) Oregon,,Stony Brook
30382,"Sep 18, 2021",Oregon State,,Idaho
30383,"Sep 18, 2021",(10) Penn State,,(22) Auburn
30384,"Sep 18, 2021",Rutgers,,Delaware
30385,"Sep 18, 2021",San Diego State,,Utah
30386,"Sep 18, 2021",South Alabama,,Alcorn State
30387,"Sep 18, 2021",South Florida,,Florida A&M
30388,"Sep 18, 2021",Southern California,@,Washington State
30389,"Sep 18, 2021",Southern Methodist,@,Louisiana Tech
30390,"Sep 18, 2021",Stanford,@,Vanderbilt
30391,"Sep 18, 2021",Syracuse,,Albany
30392,"Sep 18, 2021",Tennessee,,Tennessee Tech
30393,"Sep 18, 2021",Texas,,Rice
30394,"Sep 18, 2021",(7) Texas A&M,,New Mexico
30395,"Sep 18, 2021",Texas Tech,,Florida International
30396,"Sep 18, 2021",Texas-San Antonio,,Middle Tennessee State
30397,"Sep 18, 2021",Troy,@,Southern Mississippi
30398,"Sep 18, 2021",Utah State,@,Air Force
30399,"Sep 18, 2021",Wake Forest,,Florida State
30400,"Sep 18, 2021",Washington,,Arkansas State
30401,"Sep 18, 2021",West Virginia,,(15) Virginia Tech
30402,"Sep 18, 2021",Western Michigan,@,Pittsburgh
30403,"Sep 18, 2021",Wyoming,,Ball State
30404,"Sep 19, 2021",San Jose State,@,Hawaii
30405,"Sep 23, 2021",Appalachian State,,Marshall
30406,"Sep 24, 2021",Charlotte,,Middle Tennessee State
30407,"Sep 24, 2021",(22) Fresno State,,Nevada-Las Vegas
30408,"Sep 24, 2021",Syracuse,,Liberty
30409,"Sep 24, 2021",Wake Forest,@,Virginia
30410,"Sep 25, 2021",Air Force,,Florida Atlantic
30411,"Sep 25, 2021",(1) Alabama,,Southern Mississippi
30412,"Sep 25, 2021",Alabama-Birmingham,@,Tulane
30413,"Sep 25, 2021",Arizona State,,Colorado
30414,"Sep 25, 2021",(16) Arkansas,N,(7) Texas A&M
30415,"Sep 25, 2021",Army,,Miami (OH)
30416,"Sep 25, 2021",(23) Auburn,,Georgia State
30417,"Sep 25, 2021",Baylor,,(14) Iowa State
30418,"Sep 25, 2021",Boise State,@,Utah State
30419,"Sep 25, 2021",Boston College,,Missouri
30420,"Sep 25, 2021",Bowling Green,@,Minnesota
30421,"Sep 25, 2021",(15) Brigham Young,,South Florida
30422,"Sep 25, 2021",Buffalo,@,Old Dominion
30423,"Sep 25, 2021",Central Michigan,,Florida International
30424,"Sep 25, 2021",(17) Coastal Carolina,,Massachusetts
30425,"Sep 25, 2021",Duke,,Kansas
30426,"Sep 25, 2021",East Carolina,,Charleston Southern
30427,"Sep 25, 2021",Eastern Michigan,,Texas State
30428,"Sep 25, 2021",(11) Florida,,Tennessee
30429,"Sep 25, 2021",(2) Georgia,@,Vanderbilt
30430,"Sep 25, 2021",Georgia Tech,N,(21) North Carolina
30431,"Sep 25, 2021",Hawaii,@,New Mexico State
30432,"Sep 25, 2021",Houston,,Navy
30433,"Sep 25, 2021",Indiana,@,Western Kentucky
30434,"Sep 25, 2021",(5) Iowa,,Colorado State
30435,"Sep 25, 2021",Kentucky,@,South Carolina
30436,"Sep 25, 2021",Louisiana,@,Georgia Southern
30437,"Sep 25, 2021",Louisiana State,@,Mississippi State
30438,"Sep 25, 2021",Louisiana Tech,,North Texas
30439,"Sep 25, 2021",Louisiana-Monroe,,Troy
30440,"Sep 25, 2021",Louisville,@,Florida State
30441,"Sep 25, 2021",Maryland,,Kent State
30442,"Sep 25, 2021",Miami (FL),,Central Connecticut State
30443,"Sep 25, 2021",(19) Michigan,,Rutgers
30444,"Sep 25, 2021",(20) Michigan State,,Nebraska
30445,"Sep 25, 2021",North Carolina State,,(9) Clemson
30446,"Sep 25, 2021",Northern Illinois,,Maine
30447,"Sep 25, 2021",Northwestern,,Ohio
30448,"Sep 25, 2021",(12) Notre Dame,N,(18) Wisconsin
30449,"Sep 25, 2021",(10) Ohio State,,Akron
30450,"Sep 25, 2021",(4) Oklahoma,,West Virginia
30451,"Sep 25, 2021",Oklahoma State,,(25) Kansas State
30452,"Sep 25, 2021",(3) Oregon,,Arizona
30453,"Sep 25, 2021",Oregon State,@,Southern California
30454,"Sep 25, 2021",(6) Penn State,,Villanova
30455,"Sep 25, 2021",Pittsburgh,,New Hampshire
30456,"Sep 25, 2021",Purdue,,Illinois
30457,"Sep 25, 2021",Rice,,Texas Southern
30458,"Sep 25, 2021",San Diego State,,Towson
30459,"Sep 25, 2021",Southern Methodist,@,Texas Christian
30460,"Sep 25, 2021",Temple,,Wagner
30461,"Sep 25, 2021",Texas,,Texas Tech
30462,"Sep 25, 2021",Texas-El Paso,,New Mexico
30463,"Sep 25, 2021",Texas-San Antonio,@,Memphis
30464,"Sep 25, 2021",Toledo,@,Ball State
30465,"Sep 25, 2021",Tulsa,,Arkansas State
30466,"Sep 25, 2021",(24) UCLA,@,Stanford
30467,"Sep 25, 2021",Utah,,Washington State
30468,"Sep 25, 2021",Virginia Tech,,Richmond
30469,"Sep 25, 2021",Washington,,California
30470,"Sep 25, 2021",Western Michigan,,San Jose State
30471,"Sep 25, 2021",Wyoming,@,Connecticut
30472,"Sep 30, 2021",Virginia,@,Miami (FL)
30473,"Oct 1, 2021",(13) Brigham Young,@,Utah State
30474,"Oct 1, 2021",Houston,@,Tulsa
30475,"Oct 1, 2021",(5) Iowa,@,Maryland
30476,"Oct 2, 2021",Air Force,@,New Mexico
30477,"Oct 2, 2021",(1) Alabama,,(12) Mississippi
30478,"Oct 2, 2021",Appalachian State,@,Georgia State
30479,"Oct 2, 2021",Arizona State,@,(20) UCLA
30480,"Oct 2, 2021",(22) Auburn,@,Louisiana State
30481,"Oct 2, 2021",Ball State,,Army
30482,"Oct 2, 2021",(7) Cincinnati,@,(9) Notre Dame
30483,"Oct 2, 2021",(25) Clemson,,Boston College
30484,"Oct 2, 2021",(16) Coastal Carolina,,Louisiana-Monroe
30485,"Oct 2, 2021",East Carolina,,Tulane
30486,"Oct 2, 2021",Florida Atlantic,,Florida International
30487,"Oct 2, 2021",Florida State,,Syracuse
30488,"Oct 2, 2021",(2) Georgia,,(8) Arkansas
30489,"Oct 2, 2021",Georgia Southern,,Arkansas State
30490,"Oct 2, 2021",Hawaii,,(18) Fresno State
30491,"Oct 2, 2021",Illinois,,Charlotte
30492,"Oct 2, 2021",Iowa State,,Kansas
30493,"Oct 2, 2021",Kent State,,Bowling Green
30494,"Oct 2, 2021",Kentucky,,(10) Florida
30495,"Oct 2, 2021",Liberty,@,Alabama-Birmingham
30496,"Oct 2, 2021",Louisiana,@,South Alabama
30497,"Oct 2, 2021",Miami (OH),,Central Michigan
30498,"Oct 2, 2021",(14) Michigan,@,Wisconsin
30499,"Oct 2, 2021",(17) Michigan State,,Western Kentucky
30500,"Oct 2, 2021",Middle Tennessee State,,Marshall
30501,"Oct 2, 2021",Minnesota,@,Purdue
30502,"Oct 2, 2021",Mississippi State,@,(15) Texas A&M
30503,"Oct 2, 2021",Navy,,Central Florida
30504,"Oct 2, 2021",Nebraska,,Northwestern
30505,"Oct 2, 2021",Nevada,@,Boise State
30506,"Oct 2, 2021",North Carolina,,Duke
30507,"Oct 2, 2021",(23) North Carolina State,,Louisiana Tech
30508,"Oct 2, 2021",Northern Illinois,,Eastern Michigan
30509,"Oct 2, 2021",Ohio,@,Akron
30510,"Oct 2, 2021",(11) Ohio State,@,Rutgers
30511,"Oct 2, 2021",(6) Oklahoma,@,Kansas State
30512,"Oct 2, 2021",(19) Oklahoma State,,(21) Baylor
30513,"Oct 2, 2021",Oregon State,,Washington
30514,"Oct 2, 2021",(4) Penn State,,Indiana
30515,"Oct 2, 2021",Pittsburgh,@,Georgia Tech
30516,"Oct 2, 2021",Rice,,Southern Mississippi
30517,"Oct 2, 2021",San Jose State,,New Mexico State
30518,"Oct 2, 2021",South Carolina,,Troy
30519,"Oct 2, 2021",Southern California,@,Colorado
30520,"Oct 2, 2021",Southern Methodist,,South Florida
30521,"Oct 2, 2021",Stanford,,(3) Oregon
30522,"Oct 2, 2021",Temple,,Memphis
30523,"Oct 2, 2021",Tennessee,@,Missouri
30524,"Oct 2, 2021",Texas,@,Texas Christian
30525,"Oct 2, 2021",Texas Tech,@,West Virginia
30526,"Oct 2, 2021",Texas-El Paso,,Old Dominion
30527,"Oct 2, 2021",Texas-San Antonio,,Nevada-Las Vegas
30528,"Oct 2, 2021",Toledo,@,Massachusetts
30529,"Oct 2, 2021",Vanderbilt,,Connecticut
30530,"Oct 2, 2021",(24) Wake Forest,,Louisville
30531,"Oct 2, 2021",Washington State,@,California
30532,"Oct 2, 2021",Western Michigan,@,Buffalo
30533,"Oct 7, 2021",(15) Coastal Carolina,@,Arkansas State
30534,"Oct 7, 2021",Houston,@,Tulane
30535,"Oct 8, 2021",(22) Arizona State,,Stanford
30536,"Oct 8, 2021",Charlotte,@,Florida International
30537,"Oct 8, 2021",(5) Cincinnati,,Temple
30538,"Oct 9, 2021",Air Force,,Wyoming
30539,"Oct 9, 2021",Akron,@,Bowling Green
30540,"Oct 9, 2021",Alabama-Birmingham,,Florida Atlantic
30541,"Oct 9, 2021",Ball State,@,Western Michigan
30542,"Oct 9, 2021",Baylor,,West Virginia
30543,"Oct 9, 2021",Boise State,@,(10) Brigham Young
30544,"Oct 9, 2021",Central Florida,,East Carolina
30545,"Oct 9, 2021",Central Michigan,@,Ohio
30546,"Oct 9, 2021",Colorado State,,San Jose State
30547,"Oct 9, 2021",Eastern Michigan,,Miami (OH)
30548,"Oct 9, 2021",(20) Florida,,Vanderbilt
30549,"Oct 9, 2021",Florida State,@,North Carolina
30550,"Oct 9, 2021",(2) Georgia,@,(18) Auburn
30551,"Oct 9, 2021",Georgia State,@,Louisiana-Monroe
30552,"Oct 9, 2021",Georgia Tech,@,Duke
30553,"Oct 9, 2021",(3) Iowa,,(4) Penn State
30554,"Oct 9, 2021",Kent State,,Buffalo
30555,"Oct 9, 2021",(16) Kentucky,,Louisiana State
30556,"Oct 9, 2021",Liberty,,Middle Tennessee State
30557,"Oct 9, 2021",Marshall,,Old Dominion
30558,"Oct 9, 2021",Massachusetts,,Connecticut
30559,"Oct 9, 2021",(9) Michigan,@,Nebraska
30560,"Oct 9, 2021",(11) Michigan State,@,Rutgers
30561,"Oct 9, 2021",(17) Mississippi,,(13) Arkansas
30562,"Oct 9, 2021",Missouri,,North Texas
30563,"Oct 9, 2021",Nevada,,New Mexico State
30564,"Oct 9, 2021",Northern Illinois,@,Toledo
30565,"Oct 9, 2021",(14) Notre Dame,@,Virginia Tech
30566,"Oct 9, 2021",(7) Ohio State,,Maryland
30567,"Oct 9, 2021",(6) Oklahoma,N,(21) Texas
30568,"Oct 9, 2021",(25) San Diego State,,New Mexico
30569,"Oct 9, 2021",(24) Southern Methodist,@,Navy
30570,"Oct 9, 2021",Tennessee,,South Carolina
30571,"Oct 9, 2021",Texas A&M,,(1) Alabama
30572,"Oct 9, 2021",Texas Christian,@,Texas Tech
30573,"Oct 9, 2021",Texas State,,South Alabama
30574,"Oct 9, 2021",Texas-El Paso,@,Southern Mississippi
30575,"Oct 9, 2021",Texas-San Antonio,@,Western Kentucky
30576,"Oct 9, 2021",Troy,,Georgia Southern
30577,"Oct 9, 2021",Tulsa,,Memphis
30578,"Oct 9, 2021",UCLA,@,Arizona
30579,"Oct 9, 2021",Utah,@,Southern California
30580,"Oct 9, 2021",Virginia,@,Louisville
30581,"Oct 9, 2021",(19) Wake Forest,@,Syracuse
30582,"Oct 9, 2021",Washington State,,Oregon State
30583,"Oct 9, 2021",Wisconsin,@,Illinois
30584,"Oct 12, 2021",Louisiana,,Appalachian State
30585,"Oct 14, 2021",Memphis,,Navy
30586,"Oct 14, 2021",South Alabama,,Georgia Southern
30587,"Oct 15, 2021",Clemson,@,Syracuse
30588,"Oct 15, 2021",Marshall,@,North Texas
30589,"Oct 15, 2021",(9) Oregon,,California
30590,"Oct 15, 2021",(24) San Diego State,@,San Jose State
30591,"Oct 16, 2021",Air Force,@,Boise State
30592,"Oct 16, 2021",(5) Alabama,@,Mississippi State
30593,"Oct 16, 2021",Alabama-Birmingham,@,Southern Mississippi
30594,"Oct 16, 2021",Auburn,@,(17) Arkansas
30595,"Oct 16, 2021",Ball State,@,Eastern Michigan
30596,"Oct 16, 2021",Baylor,,(19) Brigham Young
30597,"Oct 16, 2021",Buffalo,,Ohio
30598,"Oct 16, 2021",Central Michigan,,Toledo
30599,"Oct 16, 2021",(3) Cincinnati,,Central Florida
30600,"Oct 16, 2021",Colorado,,Arizona
30601,"Oct 16, 2021",Colorado State,@,New Mexico
30602,"Oct 16, 2021",Connecticut,,Yale
30603,"Oct 16, 2021",Fresno State,@,Wyoming
30604,"Oct 16, 2021",(1) Georgia,,(11) Kentucky
30605,"Oct 16, 2021",Iowa State,@,Kansas State
30606,"Oct 16, 2021",Louisiana State,,(20) Florida
30607,"Oct 16, 2021",Louisiana-Monroe,,Liberty
30608,"Oct 16, 2021",Miami (OH),,Akron
30609,"Oct 16, 2021",(10) Michigan State,@,Indiana
30610,"Oct 16, 2021",Minnesota,,Nebraska
30611,"Oct 16, 2021",(13) Mississippi,@,Tennessee
30612,"Oct 16, 2021",Nevada,,Hawaii
30613,"Oct 16, 2021",North Carolina,,Miami (FL)
30614,"Oct 16, 2021",(22) North Carolina State,@,Boston College
30615,"Oct 16, 2021",Northern Illinois,,Bowling Green
30616,"Oct 16, 2021",Northwestern,,Rutgers
30617,"Oct 16, 2021",(4) Oklahoma,,Texas Christian
30618,"Oct 16, 2021",(12) Oklahoma State,@,(25) Texas
30619,"Oct 16, 2021",Pittsburgh,@,Virginia Tech
30620,"Oct 16, 2021",Purdue,@,(2) Iowa
30621,"Oct 16, 2021",South Carolina,,Vanderbilt
30622,"Oct 16, 2021",(21) Texas A&M,@,Missouri
30623,"Oct 16, 2021",Texas Tech,@,Kansas
30624,"Oct 16, 2021",Texas-El Paso,,Louisiana Tech
30625,"Oct 16, 2021",Texas-San Antonio,,Rice
30626,"Oct 16, 2021",Troy,@,Texas State
30627,"Oct 16, 2021",Tulsa,@,South Florida
30628,"Oct 16, 2021",UCLA,@,Washington
30629,"Oct 16, 2021",Utah,,(18) Arizona State
30630,"Oct 16, 2021",Utah State,@,Nevada-Las Vegas
30631,"Oct 16, 2021",Virginia,,Duke
30632,"Oct 16, 2021",Washington State,,Stanford
30633,"Oct 16, 2021",Western Kentucky,@,Old Dominion
30634,"Oct 16, 2021",Western Michigan,,Kent State
30635,"Oct 16, 2021",Wisconsin,,Army
30636,"Oct 20, 2021",Appalachian State,,(14) Coastal Carolina
30637,"Oct 21, 2021",Florida Atlantic,@,Charlotte
30638,"Oct 21, 2021",Louisiana,@,Arkansas State
30639,"Oct 21, 2021",San Jose State,@,Nevada-Las Vegas
30640,"Oct 21, 2021",(21) Southern Methodist,,Tulane
30641,"Oct 22, 2021",Central Florida,,Memphis
30642,"Oct 22, 2021",Middle Tennessee State,@,Connecticut
30643,"Oct 22, 2021",Utah State,,Colorado State
