,Date,Rank,Team,TeamID,StandardID,Points
8279,1972 Preseason,2,Colorado ,44,38,746.0
8280,1972 Preseason,3,Ohio State ,31,194,620.0
8281,1972 Preseason,4,Arkansas ,32,8,578.0
8282,1972 Preseason,5,Penn State,68,213,550.0
8283,1972 Preseason,6,Oklahoma ,50,201,538.0
8284,1972 Preseason,7,Alabama,25,333,410.0
8285,1972 Preseason,8,USC,6,30,299.0
8286,1972 Preseason,9,Washington ,8,264,294.0
8287,1972 Preseason,10,Michigan,48,130,266.0
8288,1972 Preseason,11,LSU,13,99,257.0
8289,1972 Preseason,12,Arizona State,132,9,221.0
8290,1972 Preseason,13,Notre Dame,7,87,205.0
8291,1972 Preseason,14,Texas,66,251,202.0
8292,1972 Preseason,15,Tennessee,28,2633,163.0
8293,1972 Preseason,16,Mississippi,55,145,88.0
8294,1972 Preseason,17,Georgia,73,61,79.0
8295,1972 Preseason,18,Purdue,5,2509,67.0
8296,1972 Preseason,19,Florida State,139,52,40.0
8297,1972 Preseason,20,Stanford,46,24,27.0
8298,1972 Preseason,NR,Auburn,21,2,0.0
8299,1972 Preseason,NR,Toledo,142,2649,0.0
8300,1972 Preseason,NR,Houston,124,248,0.0
8301,1972-09-11,1,USC ,6,30,779.0
8302,1972-09-11,2,Colorado ,44,38,769.0
8303,1972-09-11,3,Ohio State ,31,194,710.0
8304,1972-09-11,4,Oklahoma ,50,201,694.0
8305,1972-09-11,5,Alabama,25,333,528.0
8306,1972-09-11,6,Penn State ,68,213,473.0
8307,1972-09-11,7,Tennessee ,28,2633,426.0
8308,1972-09-11,8,UCLA,59,26,415.0
8309,1972-09-11,9,LSU,13,99,375.0
8310,1972-09-11,10,Nebraska ,15,158,344.0
8311,1972-09-11,11,Michigan,48,130,199.0
8312,1972-09-11,12,Washington ,8,264,186.0
8313,1972-09-11,13,Arizona State,132,9,174.0
8314,1972-09-11,14,Notre Dame,7,87,162.0
8315,1972-09-11,15,Texas,66,251,132.0
8316,1972-09-11,16,Georgia,73,61,81.0
8317,1972-09-11,17,Arkansas,32,8,79.0
8318,1972-09-11,18,Purdue,5,2509,55.0
8319,1972-09-11,19,Mississippi,55,145,43.0
8320,1972-09-11,20,Florida State,139,52,40.0
8321,1972-09-11,NR,Stanford,46,24,0.0
8322,1972-09-18,1,USC ,6,30,920.0
8323,1972-09-18,2,Oklahoma ,50,201,840.0
8324,1972-09-18,3,Colorado ,44,38,769.0
8325,1972-09-18,4,Ohio State ,31,194,622.0
8326,1972-09-18,5,Tennessee ,28,2633,615.0
8327,1972-09-18,6,UCLA,59,26,490.0
8328,1972-09-18,7,Alabama,25,333,463.0
8329,1972-09-18,8,LSU,13,99,392.0
8330,1972-09-18,9,Nebraska,15,158,377.0
8331,1972-09-18,10,Arizona State,132,9,190.0
8332,1972-09-18,11,Penn State,68,213,180.0
8333,1972-09-18,12,Michigan,48,130,162.0
8334,1972-09-18,13,Notre Dame,7,87,156.0
8335,1972-09-18,14,Texas,66,251,109.0
8336,1972-09-18,15,Washington,8,264,86.0
8337,1972-09-18,16,Georgia,73,61,59.0
8338,1972-09-18,17,Florida State,139,52,58.0
8339,1972-09-18,18,Michigan State,113,127,54.0
8340,1972-09-18,19,Stanford,46,24,50.0
8341,1972-09-18,20,Mississippi,55,145,38.0
8342,1972-09-18,NR,Arkansas,32,8,0.0
8343,1972-09-18,NR,Purdue,5,2509,0.0
8344,1972-09-25,1,USC ,6,30,940.0
8345,1972-09-25,2,Oklahoma ,50,201,894.0
8346,1972-09-25,3,Colorado ,44,38,728.0
8347,1972-09-25,4,Tennessee ,28,2633,622.0
8348,1972-09-25,5,Ohio State ,31,194,544.0
8349,1972-09-25,6,Alabama,25,333,468.0
8350,1972-09-25,7,Nebraska,15,158,465.0
8351,1972-09-25,8,Michigan ,48,130,429.0
8352,1972-09-25,9,LSU,13,99,396.0
8353,1972-09-25,10,Notre Dame,7,87,319.0
8354,1972-09-25,11,Arizona State,132,9,242.0
8355,1972-09-25,12,Texas,66,251,131.0
8356,1972-09-25,13,Penn State,68,213,130.0
8357,1972-09-25,14,Washington,8,264,103.0
8358,1972-09-25,15,UCLA,59,26,69.0
8359,1972-09-25,16,Florida State,139,52,64.0
8360,1972-09-25,17,Mississippi,55,145,50.0
8361,1972-09-25,18,Tulane,18,2655,34.0
8362,1972-09-25,19,Stanford,46,24,29.0
8363,1972-09-25,20,West Virginia,125,277,20.0
8364,1972-09-25,NR,Georgia,73,61,0.0
8365,1972-09-25,NR,Michigan State,113,127,0.0
8366,1972-10-02,1,USC ,6,30,970.0
8367,1972-10-02,2,Oklahoma ,50,201,907.0
8368,1972-10-02,3,Ohio State,31,194,626.0
8369,1972-10-02,4,Alabama,25,333,612.0
8370,1972-10-02,5,Michigan ,48,130,565.0
8371,1972-10-02,6,Nebraska,15,158,559.0
8372,1972-10-02,7,Notre Dame,7,87,490.0
8373,1972-10-02,8,LSU,13,99,467.0
8374,1972-10-02,9,Texas,66,251,241.0
8375,1972-10-02,10,Tennessee,28,2633,197.0
8376,1972-10-02,11,Washington,8,264,190.0
8377,1972-10-02,12,Colorado,44,38,187.0
8378,1972-10-02,13,Florida State,139,52,162.0
8379,1972-10-02,14,UCLA,59,26,144.0
8380,1972-10-02,15,Stanford,46,24,100.0
8381,1972-10-02,16,Penn State,68,213,97.0
8382,1972-10-02,17,Auburn,21,2,78.0
8383,1972-10-02,18,Mississippi,55,145,41.0
8384,1972-10-02,19,Air Force,133,2005,39.0
8385,1972-10-02,20,Iowa State,51,66,38.0
8386,1972-10-02,NR,Arizona State,132,9,0.0
8387,1972-10-02,NR,Tulane,18,2655,0.0
8388,1972-10-02,NR,West Virginia,125,277,0.0
8389,1972-10-09,1,USC ,6,30,964.0
8390,1972-10-09,2,Oklahoma ,50,201,912.0
8391,1972-10-09,3,Alabama,25,333,677.0
8392,1972-10-09,4,Ohio State ,31,194,625.0
8393,1972-10-09,5,Michigan,48,130,596.0
8394,1972-10-09,6,Nebraska,15,158,549.0
8395,1972-10-09,7,Notre Dame,7,87,460.0
8396,1972-10-09,8,LSU,13,99,418.0
8397,1972-10-09,9,Auburn,21,2,241.0
8398,1972-10-09,10,Texas,66,251,240.0
8399,1972-10-09,11,Tennessee,28,2633,201.0
8400,1972-10-09,12,Washington,8,264,200.0
8401,1972-10-09,13,Colorado,44,38,174.0
8402,1972-10-09,14,UCLA,59,26,137.0
8403,1972-10-09,15,Penn State,68,213,108.0
8404,1972-10-09,16,Air Force,133,2005,97.0
8405,1972-10-09,17,Stanford,46,24,41.0
8406,1972-10-09,18,Iowa State,51,66,33.0
8407,1972-10-09,19,Oklahoma State,98,197,19.0
8408,1972-10-09,20,Arkansas,32,8,15.0
8409,1972-10-09,NR,Florida State,139,52,0.0
8410,1972-10-09,NR,Mississippi,55,145,0.0
8411,1972-10-16,1,USC ,6,30,948.0
8412,1972-10-16,2,Oklahoma ,50,201,930.0
8413,1972-10-16,3,Alabama,25,333,689.0
8414,1972-10-16,4,Ohio State ,31,194,607.0
8415,1972-10-16,5,Nebraska,15,158,601.0
8416,1972-10-16,6,Michigan ,48,130,545.0
8417,1972-10-16,7,LSU,13,99,522.0
8418,1972-10-16,8,Notre Dame,7,87,473.0
8419,1972-10-16,9,Colorado,44,38,268.0
8420,1972-10-16,10,Tennessee,28,2633,258.0
8421,1972-10-16,11,UCLA,59,26,235.0
8422,1972-10-16,12,Penn State,68,213,183.0
8423,1972-10-16,13,Stanford,46,24,160.0
8424,1972-10-16,14,Auburn,21,2,87.0
8425,1972-10-16,14,Texas,66,251,87.0
8426,1972-10-16,16,Air Force,133,2005,73.0
8427,1972-10-16,17,Arkansas,32,8,33.0
8428,1972-10-16,18,Washington,8,264,25.0
8429,1972-10-16,19,Arizona State,132,9,21.0
8430,1972-10-16,20,Iowa State,51,66,14.0
8431,1972-10-16,NR,Oklahoma State,98,197,0.0
8432,1972-10-23,1,USC ,6,30,986.0
8433,1972-10-23,2,Alabama ,25,333,805.0
8434,1972-10-23,3,Nebraska ,15,158,718.0
8435,1972-10-23,4,Ohio State ,31,194,681.0
8436,1972-10-23,5,Michigan ,48,130,629.0
8437,1972-10-23,6,LSU,13,99,518.0
8438,1972-10-23,7,Colorado,44,38,506.0
8439,1972-10-23,8,Oklahoma,50,201,457.0
8440,1972-10-23,9,UCLA,59,26,340.0
8441,1972-10-23,10,Texas,66,251,288.0
8442,1972-10-23,11,Penn State,68,213,218.0
8443,1972-10-23,12,Auburn,21,2,175.0
8444,1972-10-23,13,Notre Dame,7,87,138.0
8445,1972-10-23,14,Tennessee,28,2633,116.0
8446,1972-10-23,15,Iowa State,51,66,86.0
8447,1972-10-23,16,Arizona State,132,9,66.0
8448,1972-10-23,17,Florida State,139,52,24.0
8449,1972-10-23,18,Arkansas,32,8,10.0
8450,1972-10-23,18,SMU,19,2567,10.0
8451,1972-10-23,18,West Virginia,125,277,10.0
8452,1972-10-23,NR,Stanford,46,24,0.0
8453,1972-10-23,NR,Air Force,133,2005,0.0
8454,1972-10-23,NR,Washington,8,264,0.0
8455,1972-10-30,1,USC ,6,30,980.0
8456,1972-10-30,2,Alabama ,25,333,811.0
8457,1972-10-30,3,Nebraska ,15,158,750.0
8458,1972-10-30,4,Michigan ,48,130,694.0
8459,1972-10-30,5,Ohio State ,31,194,629.0
8460,1972-10-30,6,LSU,13,99,558.0
8461,1972-10-30,7,Oklahoma,50,201,471.0
8462,1972-10-30,8,UCLA,59,26,379.0
8463,1972-10-30,9,Texas,66,251,301.0
8464,1972-10-30,10,Penn State,68,213,290.0
8465,1972-10-30,11,Auburn,21,2,238.0
8466,1972-10-30,12,Notre Dame,7,87,196.0
8467,1972-10-30,13,Tennessee,28,2633,122.0
8468,1972-10-30,14,Iowa State,51,66,112.0
8469,1972-10-30,15,Colorado,44,38,92.0
8470,1972-10-30,16,Missouri,60,142,26.0
8471,1972-10-30,17,Louisville,144,97,20.0
8472,1972-10-30,18,Texas Tech,52,2641,19.0
8473,1972-10-30,19,Air Force,133,2005,17.0
8474,1972-10-30,20,Arkansas,32,8,10.0
8475,1972-10-30,NR,Arizona State,132,9,0.0
8476,1972-10-30,NR,Florida State,139,52,0.0
8477,1972-10-30,NR,SMU,19,2567,0.0
8478,1972-10-30,NR,West Virginia,125,277,0.0
8479,1972-11-06,1,USC ,6,30,978.0
8480,1972-11-06,2,Alabama ,25,333,821.0
8481,1972-11-06,3,Nebraska ,15,158,797.0
8482,1972-11-06,4,Michigan ,48,130,708.0
8483,1972-11-06,5,Ohio State ,31,194,600.0
8484,1972-11-06,6,LSU,13,99,524.0
8485,1972-11-06,7,Oklahoma,50,201,485.0
8486,1972-11-06,8,UCLA,59,26,381.0
8487,1972-11-06,9,Texas,66,251,308.0
8488,1972-11-06,10,Penn State,68,213,304.0
8489,1972-11-06,11,Auburn,21,2,225.0
8490,1972-11-06,12,Notre Dame,7,87,221.0
8491,1972-11-06,13,Tennessee,28,2633,165.0
8492,1972-11-06,14,Missouri,60,142,65.0
8493,1972-11-06,15,Texas Tech,52,2641,50.0
8494,1972-11-06,16,Colorado,44,38,48.0
8495,1972-11-06,17,Iowa State,51,66,45.0
8496,1972-11-06,18,North Carolina,40,153,15.0
8497,1972-11-06,19,Arizona State,132,9,5.0
8498,1972-11-06,20,Stanford,46,24,3.0
8499,1972-11-06,20,Yale,10,43,3.0
8500,1972-11-06,NR,Louisville,144,97,0.0
8501,1972-11-06,NR,Air Force,133,2005,0.0
8502,1972-11-06,NR,Arkansas,32,8,0.0
8503,1972-11-13,1,USC ,6,30,984.0
8504,1972-11-13,2,Alabama ,25,333,890.0
8505,1972-11-13,3,Michigan ,48,130,812.0
8506,1972-11-13,4,Oklahoma,50,201,654.0
8507,1972-11-13,5,Nebraska,15,158,527.0
8508,1972-11-13,6,Penn State,68,213,450.0
8509,1972-11-13,7,Texas,66,251,437.0
8510,1972-11-13,8,LSU,13,99,397.0
8511,1972-11-13,9,Ohio State,31,194,365.0
8512,1972-11-13,10,Notre Dame,7,87,339.0
8513,1972-11-13,11,Auburn,21,2,273.0
8514,1972-11-13,12,Iowa State,51,66,148.0
8515,1972-11-13,13,Tennessee,28,2633,141.0
8516,1972-11-13,14,UCLA,59,26,129.0
8517,1972-11-13,15,Colorado,44,38,88.0
8518,1972-11-13,16,North Carolina,40,153,47.0
8519,1972-11-13,17,Washington,8,264,38.0
8520,1972-11-13,18,Arizona State,132,9,29.0
8521,1972-11-13,19,Missouri,60,142,11.0
8522,1972-11-13,20,Washington State,26,265,9.0
8523,1972-11-13,NR,Texas Tech,52,2641,0.0
8524,1972-11-13,NR,Stanford,46,24,0.0
8525,1972-11-13,NR,Yale,10,43,0.0
8526,1972-11-20,1,USC ,6,30,988.0
8527,1972-11-20,2,Alabama ,25,333,874.0
8528,1972-11-20,3,Michigan ,48,130,744.0
8529,1972-11-20,4,Oklahoma,50,201,689.0
8530,1972-11-20,5,Nebraska,15,158,608.0
8531,1972-11-20,6,Penn State,68,213,454.0
8532,1972-11-20,7,Texas,66,251,414.0
8533,1972-11-20,8,LSU,13,99,388.0
8534,1972-11-20,9,Ohio State,31,194,350.0
8535,1972-11-20,10,Auburn,21,2,307.0
8536,1972-11-20,11,Notre Dame,7,87,266.0
8537,1972-11-20,12,Tennessee,28,2633,189.0
8538,1972-11-20,13,Colorado,44,38,128.0
8539,1972-11-20,14,UCLA,59,26,73.0
8540,1972-11-20,15,North Carolina,40,153,72.0
8541,1972-11-20,16,Missouri,60,142,62.0
8542,1972-11-20,17,Iowa State,51,66,36.0
8543,1972-11-20,18,Arizona State,132,9,30.0
8544,1972-11-20,19,Washington State,26,265,16.0
8545,1972-11-20,20,Texas Tech,52,2641,15.0
8546,1972-11-20,NR,Washington,8,264,0.0
8547,1972-11-27,1,USC ,6,30,990.0
8548,1972-11-27,2,Alabama ,25,333,890.0
8549,1972-11-27,3,Oklahoma,50,201,790.0
8550,1972-11-27,4,Ohio State,31,194,597.0
8551,1972-11-27,5,Penn State,68,213,563.0
8552,1972-11-27,6,Texas,66,251,494.0
8553,1972-11-27,7,Michigan,48,130,487.0
8554,1972-11-27,8,Nebraska,15,158,419.0
8555,1972-11-27,9,Auburn,21,2,323.0
8556,1972-11-27,10,Notre Dame,7,87,306.0
8557,1972-11-27,11,LSU,13,99,249.0
8558,1972-11-27,12,Tennessee,28,2633,215.0
8559,1972-11-27,13,Colorado,44,38,151.0
8560,1972-11-27,14,North Carolina,40,153,81.0
8561,1972-11-27,15,UCLA,59,26,70.0
8562,1972-11-27,16,Arizona State,132,9,50.0
8563,1972-11-27,17,Louisville,144,97,22.0
8564,1972-11-27,18,West Virginia,125,277,13.0
8565,1972-11-27,19,Washington State,26,265,11.0
8566,1972-11-27,20,Oklahoma State,98,197,10.0
8567,1972-11-27,NR,Missouri,60,142,0.0
8568,1972-11-27,NR,Iowa State,51,66,0.0
8569,1972-11-27,NR,Texas Tech,52,2641,0.0
8570,1972-12-04,1,USC ,6,30,1000.0
8571,1972-12-04,2,Oklahoma,50,201,878.0
8572,1972-12-04,3,Ohio State,31,194,666.0
8573,1972-12-04,4,Alabama,25,333,606.0
8574,1972-12-04,5,Penn State,68,213,554.0
8575,1972-12-04,6,Auburn,21,2,536.0
8576,1972-12-04,7,Texas,66,251,484.0
8577,1972-12-04,8,Michigan,48,130,467.0
8578,1972-12-04,9,Nebraska,15,158,385.0
8579,1972-12-04,10,LSU,13,99,273.0
8580,1972-12-04,11,Tennessee,28,2633,259.0
8581,1972-12-04,12,Notre Dame,7,87,227.0
8582,1972-12-04,13,Colorado,44,38,174.0
8583,1972-12-04,14,UCLA,59,26,79.0
8584,1972-12-04,15,Arizona State,132,9,68.0
8585,1972-12-04,16,North Carolina,40,153,60.0
8586,1972-12-04,17,Louisville,144,97,22.0
8587,1972-12-04,18,West Virginia,125,277,18.0
8588,1972-12-04,19,Washington State,26,265,10.0
8589,1972-12-04,20,Purdue,5,2509,3.0
8590,1972-12-04,NR,Oklahoma State,98,197,0.0
8591,1972 Final,1,USC ,6,30,1000.0
8592,1972 Final,2,Oklahoma,50,201,872.0
8593,1972 Final,3,Texas,66,251,667.0
8594,1972 Final,4,Nebraska,15,158,665.0
8595,1972 Final,5,Auburn,21,2,631.0
8596,1972 Final,6,Michigan,48,130,502.0
8597,1972 Final,7,Alabama,25,333,453.0
8598,1972 Final,8,Tennessee,28,2633,409.0
8599,1972 Final,9,Ohio State,31,194,372.0
8600,1972 Final,10,Penn State,68,213,340.0
8601,1972 Final,11,LSU,13,99,209.0
8602,1972 Final,12,North Carolina,40,153,179.0
8603,1972 Final,13,Arizona State,132,9,158.0
8604,1972 Final,14,Notre Dame,7,87,75.0
8605,1972 Final,15,UCLA,59,26,71.0
8606,1972 Final,16,Colorado,44,38,58.0
8607,1972 Final,17,NC State,105,152,35.0
8608,1972 Final,18,Louisville,144,97,19.0
8609,1972 Final,19,Washington State,26,265,9.0
8610,1972 Final,20,Georgia Tech,63,59,5.0
8611,1972 Final,NR,West Virginia,125,277,0.0
8612,1972 Final,NR,Purdue,5,2509,0.0
8613,1973 Preseason,1,USC ,6,30,1238.0
8614,1973 Preseason,2,Ohio State ,31,194,896.0
8615,1973 Preseason,3,Texas ,66,251,785.0
8616,1973 Preseason,4,Nebraska ,15,158,769.0
8617,1973 Preseason,5,Michigan ,48,130,712.0
8618,1973 Preseason,6,Alabama,25,333,673.0
8619,1973 Preseason,7,Penn State ,68,213,558.0
8620,1973 Preseason,8,Notre Dame,7,87,534.0
8621,1973 Preseason,9,Tennessee,28,2633,449.0
8622,1973 Preseason,10,UCLA,59,26,427.0
8623,1973 Preseason,11,Oklahoma,50,201,265.0
8624,1973 Preseason,11,Colorado,44,38,265.0
8625,1973 Preseason,13,Auburn,21,2,224.0
8626,1973 Preseason,14,Arizona State,132,9,220.0
8627,1973 Preseason,15,Florida,117,57,102.0
8628,1973 Preseason,16,LSU,13,99,89.0
8629,1973 Preseason,17,NC State,105,152,62.0
8630,1973 Preseason,18,Houston,124,248,54.0
8631,1973 Preseason,19,North Carolina,40,153,40.0
8632,1973 Preseason,20,Texas Tech,52,2641,23.0
8633,1973 Preseason,NR,Louisville,144,97,0.0
8634,1973 Preseason,NR,Washington State,26,265,0.0
8635,1973 Preseason,NR,Georgia Tech,63,59,0.0
8636,1973-09-10,1,USC ,6,30,1168.0
8637,1973-09-10,2,Nebraska ,15,158,1121.0
8638,1973-09-10,3,Ohio State ,31,194,838.0
8639,1973-09-10,4,Texas,66,251,819.0
8640,1973-09-10,5,Michigan ,48,130,683.0
8641,1973-09-10,6,Alabama,25,333,616.0
8642,1973-09-10,7,Penn State ,68,213,571.0
8643,1973-09-10,8,Notre Dame,7,87,436.0
8644,1973-09-10,9,Tennessee,28,2633,433.0
8645,1973-09-10,10,Colorado,44,38,294.0
8646,1973-09-10,11,Oklahoma,50,201,248.0
8647,1973-09-10,12,Auburn,21,2,237.0
8648,1973-09-10,13,Arizona State,132,9,228.0
8649,1973-09-10,14,Florida,117,57,133.0
8650,1973-09-10,15,LSU,13,99,85.0
8651,1973-09-10,16,UCLA,59,26,84.0
8652,1973-09-10,17,NC State,105,152,81.0
8653,1973-09-10,18,Houston,124,248,68.0
8654,1973-09-10,19,North Carolina,40,153,26.0
8655,1973-09-10,20,Texas Tech,52,2641,25.0
8656,1973-09-17,1,USC ,6,30,1106.0
8657,1973-09-17,2,Nebraska ,15,158,995.0
8658,1973-09-17,3,Ohio State ,31,194,944.0
8659,1973-09-17,4,Alabama ,25,333,809.0
8660,1973-09-17,5,Michigan,48,130,666.0
8661,1973-09-17,6,Texas,66,251,615.0
8662,1973-09-17,7,Penn State ,68,213,588.0
8663,1973-09-17,8,Notre Dame,7,87,389.0
8664,1973-09-17,9,Oklahoma,50,201,384.0
8665,1973-09-17,10,Tennessee,28,2633,319.0
8666,1973-09-17,11,LSU,13,99,314.0
8667,1973-09-17,12,Auburn,21,2,247.0
8668,1973-09-17,13,Arizona State,132,9,152.0
8669,1973-09-17,14,NC State,105,152,129.0
8670,1973-09-17,15,Florida,117,57,107.0
8671,1973-09-17,16,Houston,124,248,86.0
8672,1973-09-17,17,Oklahoma State,98,197,35.0
8673,1973-09-17,18,UCLA,59,26,27.0
8674,1973-09-17,19,Colorado,44,38,22.0
8675,1973-09-17,20,Bowling Green,145,189,19.0
8676,1973-09-17,20,Missouri,60,142,19.0
8677,1973-09-17,NR,North Carolina,40,153,0.0
8678,1973-09-17,NR,Texas Tech,52,2641,0.0
8679,1973-09-24,1,USC ,6,30,1120.0
8680,1973-09-24,2,Nebraska ,15,158,1022.0
8681,1973-09-24,3,Ohio State ,31,194,955.0
8682,1973-09-24,4,Michigan ,48,130,844.0
8683,1973-09-24,5,Alabama ,25,333,766.0
8684,1973-09-24,6,Penn State ,68,213,654.0
8685,1973-09-24,7,Notre Dame,7,87,585.0
8686,1973-09-24,8,Oklahoma ,50,201,422.0
8687,1973-09-24,9,Tennessee,28,2633,354.0
8688,1973-09-24,10,LSU,13,99,281.0
8689,1973-09-24,11,Auburn,21,2,239.0
8690,1973-09-24,12,Oklahoma State,98,197,197.0
8691,1973-09-24,13,Arizona State,132,9,166.0
8692,1973-09-24,14,Texas,66,251,148.0
8693,1973-09-24,15,Houston,124,248,92.0
8694,1973-09-24,16,Florida,117,57,66.0
8695,1973-09-24,17,UCLA,59,26,60.0
8696,1973-09-24,18,Miami (FL),116,2390,59.0
8697,1973-09-24,19,NC State,105,152,53.0
8698,1973-09-24,20,Missouri,60,142,36.0
8699,1973-09-24,NR,Colorado,44,38,0.0
8700,1973-09-24,NR,Bowling Green,145,189,0.0
8701,1973-10-01,1,Ohio State ,31,194,1118.0
8702,1973-10-01,2,Nebraska ,15,158,897.0
8703,1973-10-01,3,Alabama ,25,333,837.0
8704,1973-10-01,4,USC ,6,30,833.5
8705,1973-10-01,5,Michigan ,48,130,741.0
8706,1973-10-01,6,Oklahoma ,50,201,720.5
8707,1973-10-01,7,Penn State ,68,213,658.0
8708,1973-10-01,8,Notre Dame,7,87,512.0
8709,1973-10-01,9,Tennessee,28,2633,475.0
8710,1973-10-01,10,LSU,13,99,328.0
8711,1973-10-01,11,Oklahoma State,98,197,299.0
8712,1973-10-01,12,Arizona State,132,9,163.0
8713,1973-10-01,13,Texas,66,251,135.0
8714,1973-10-01,14,Houston,124,248,134.0
8715,1973-10-01,15,Missouri,60,142,101.5
8716,1973-10-01,16,UCLA,59,26,71.0
8717,1973-10-01,17,Miami (FL),116,2390,52.0
8718,1973-10-01,18,Colorado,44,38,32.0
8719,1973-10-01,19,SMU,19,2567,30.5
8720,1973-10-01,20,West Virginia,125,277,30.0
8721,1973-10-01,NR,Auburn,21,2,0.0
8722,1973-10-01,NR,Florida,117,57,0.0
8723,1973-10-01,NR,NC State,105,152,0.0
8724,1973-10-08,1,Ohio State ,31,194,1150.0
8725,1973-10-08,2,Nebraska ,15,158,1032.0
8726,1973-10-08,3,Alabama ,25,333,876.0
8727,1973-10-08,4,USC ,6,30,782.0
8728,1973-10-08,5,Michigan ,48,130,697.0
8729,1973-10-08,6,Oklahoma,50,201,632.0
8730,1973-10-08,7,Penn State ,68,213,620.0
8731,1973-10-08,8,Tennessee,28,2633,419.0
8732,1973-10-08,9,Notre Dame,7,87,417.0
8733,1973-10-08,10,LSU,13,99,416.0
8734,1973-10-08,11,Arizona State,132,9,241.0
8735,1973-10-08,12,Missouri,60,142,215.5
8736,1973-10-08,13,Texas,66,251,161.5
8737,1973-10-08,14,Houston,124,248,124.0
8738,1973-10-08,15,UCLA,59,26,103.0
8739,1973-10-08,16,Miami (FL),116,2390,63.5
8740,1973-10-08,17,Colorado,44,38,34.0
8741,1973-10-08,18,Tulane,18,2655,28.0
8742,1973-10-08,19,Kansas,110,2305,21.0
8743,1973-10-08,20,Miami (OH),129,193,9.0
8744,1973-10-08,NR,Oklahoma State,98,197,0.0
8745,1973-10-08,NR,SMU,19,2567,0.0
8746,1973-10-08,NR,West Virginia,125,277,0.0
8747,1973-10-15,1,Ohio State ,31,194,1113.0
8748,1973-10-15,2,Alabama ,25,333,930.0
8749,1973-10-15,3,Oklahoma ,50,201,869.0
8750,1973-10-15,4,Michigan ,48,130,855.0
8751,1973-10-15,5,Penn State ,68,213,657.0
8752,1973-10-15,6,USC,6,30,627.0
8753,1973-10-15,7,Missouri ,60,142,528.0
8754,1973-10-15,8,Notre Dame,7,87,442.5
8755,1973-10-15,9,LSU,13,99,418.0
8756,1973-10-15,10,Tennessee,28,2633,400.5
8757,1973-10-15,11,Nebraska,15,158,386.0
8758,1973-10-15,12,Arizona State,132,9,189.0
8759,1973-10-15,13,UCLA,59,26,163.0
8760,1973-10-15,14,Houston,124,248,140.0
8761,1973-10-15,15,Miami (FL),116,2390,58.0
8762,1973-10-15,16,Colorado,44,38,54.0
8763,1973-10-15,17,Tulane,18,2655,52.0
8764,1973-10-15,18,Kansas,110,2305,23.0
8765,1973-10-15,19,Arizona,138,12,15.0
8766,1973-10-15,20,Miami (OH),129,193,14.0
8767,1973-10-15,NR,Texas,66,251,0.0
8768,1973-10-22,1,Ohio State ,31,194,1126.0
8769,1973-10-22,2,Alabama ,25,333,1042.0
8770,1973-10-22,3,Oklahoma ,50,201,953.0
8771,1973-10-22,4,Michigan ,48,130,857.0
8772,1973-10-22,5,Penn State ,68,213,709.0
8773,1973-10-22,6,USC,6,30,629.0
8774,1973-10-22,7,Missouri ,60,142,541.0
8775,1973-10-22,8,Notre Dame,7,87,508.0
8776,1973-10-22,9,LSU,13,99,402.0
8777,1973-10-22,10,Nebraska,15,158,300.0
8778,1973-10-22,11,Arizona State,132,9,283.0
8779,1973-10-22,12,Houston,124,248,280.0
8780,1973-10-22,13,UCLA,59,26,207.0
8781,1973-10-22,14,Tennessee,28,2633,148.0
8782,1973-10-22,15,Tulane,18,2655,88.0
8783,1973-10-22,16,Miami (OH),129,193,31.0
8784,1973-10-22,17,Kansas,110,2305,21.0
8785,1973-10-22,18,Texas Tech,52,2641,20.0
8786,1973-10-22,19,Texas,66,251,16.0
8787,1973-10-22,20,Richmond,146,257,13.0
8788,1973-10-22,NR,Miami (FL),116,2390,0.0
8789,1973-10-22,NR,Colorado,44,38,0.0
8790,1973-10-22,NR,Arizona,138,12,0.0
8791,1973-10-29,1,Ohio State ,31,194,1148.0
8792,1973-10-29,2,Alabama ,25,333,1052.0
8793,1973-10-29,3,Oklahoma ,50,201,961.0
8794,1973-10-29,4,Michigan ,48,130,876.0
8795,1973-10-29,5,Notre Dame,7,87,754.0
8796,1973-10-29,6,Penn State ,68,213,740.0
8797,1973-10-29,7,LSU,13,99,518.0
8798,1973-10-29,8,Arizona State,132,9,432.0
8799,1973-10-29,9,USC,6,30,331.0
8800,1973-10-29,10,UCLA,59,26,307.0
8801,1973-10-29,11,Tennessee,28,2633,287.0
8802,1973-10-29,12,Missouri,60,142,243.0
8803,1973-10-29,13,Nebraska,15,158,196.0
8804,1973-10-29,14,Tulane,18,2655,185.0
8805,1973-10-29,15,Texas Tech,52,2641,79.0
8806,1973-10-29,16,Miami (OH),129,193,54.0
8807,1973-10-29,17,Colorado,44,38,50.0
8808,1973-10-29,18,Houston,124,248,46.0
8809,1973-10-29,19,Texas,66,251,33.0
8810,1973-10-29,19,Auburn,21,2,33.0
8811,1973-10-29,NR,Kansas,110,2305,0.0
8812,1973-10-29,NR,Richmond,146,257,0.0
8813,1973-11-05,1,Ohio State ,31,194,1146.0
8814,1973-11-05,2,Alabama ,25,333,1096.0
8815,1973-11-05,3,Oklahoma ,50,201,910.0
8816,1973-11-05,4,Michigan ,48,130,888.0
8817,1973-11-05,5,Notre Dame ,7,87,746.0
8818,1973-11-05,6,Penn State ,68,213,714.0
