season,date,regular,team1,team2,score1,score2,moneyline1,moneyline2,rank1,rank2,points1,points2
2018,2018-11-27,True,PennState,VirginiaTech,63.0,62.0,170,-200,,13,,921.0
2018,2018-11-27,True,Louisville,MichiganState,82.0,78.0,180,-220,,9,,1111.0
2018,2018-11-27,True,Drake,BoiseState,83.0,74.0,175,-210,,,,
2018,2018-11-27,True,LoyolaChicago,Nevada,65.0,79.0,170,-200,,5,,1329.0
2018,2018-11-27,True,Oklahoma,NorthTexas,73.0,57.0,-420,320,,,,
2018,2018-11-27,True,Tulsa,UTArlington,72.0,58.0,-800,550,,,,
2018,2018-11-27,True,ColoradoState,SoIllinois,67.0,82.0,-135,115,,,,
2018,2018-11-27,True,Iowa,Pittsburgh,69.0,68.0,-650,450,14,,599.0,
2018,2018-11-27,True,Missouri,Temple,77.0,79.0,-125,105,,,,
2018,2018-11-27,True,Wisconsin,NCState,79.0,75.0,-270,220,22,,253.0,
2018,2018-11-27,True,Duke,IndianaU,90.0,69.0,-2000,1000,3,,1486.0,
2018,2018-11-27,True,WashingtonState,CSNorthridge,103.0,94.0,-650,450,,,,
2018,2018-11-27,True,GeorgiaSouthern,ETennesseeSt,64.0,69.0,-165,142,,,,
2018,2018-11-27,True,Ohio,Iona,89.0,65.0,-125,105,,,,
2018,2018-11-27,True,WakeForest,WesternCarolina,71.0,64.0,-1500,850,,,,
2018,2018-11-27,True,MoreheadState,NorthernKentucky,71.0,93.0,180,-220,,,,
2018,2018-11-27,True,Baylor,SouthDakota,63.0,57.0,-1400,800,,,,
2018,2018-11-27,True,MontanaState,NorthDakota,81.0,76.0,-105,-115,,,,
2018,2018-11-27,True,WashingtonU,E.Washington,83.0,59.0,-2150,1300,,,,
2018,2018-11-27,True,SacredHeart,Hartford,98.0,89.0,120,-140,,,,
2018,2018-11-27,True,St.Johns,MDEasternShore,85.0,64.0,-20000,7500,,,,
2018,2018-11-27,True,Cincinnati,ArkPineBluff,105.0,49.0,-20000,7500,,,,
2018,2018-11-27,True,Florida,NorthFlorida,98.0,66.0,-3250,1625,,,,
2018,2018-11-27,True,NorfolkSt,StonyBrook,73.0,79.0,135,-155,,,,
2018,2018-11-27,True,Connecticut,UMassLowell,97.0,75.0,-2150,1300,,,,
2018,2018-11-27,True,TheCitadel,HighPoint,112.0,87.0,-155,135,,,,
2018,2018-11-27,True,VMI,American,64.0,74.0,130,-150,,,,
2018,2018-11-27,True,Georgia,KennesawSt,84.0,51.0,-4750,2375,,,,
2018,2018-11-27,True,NorthwesternSt,ULMonroe,52.0,80.0,255,-310,,,,
2018,2018-11-27,True,DelawareState,Pennsylvania,48.0,76.0,2375,-4750,,,,
2018,2018-11-27,True,Marquette,CharlestonSou,76.0,55.0,-3250,1625,,,,
2018,2018-11-27,True,SMU,Lamar,79.0,65.0,-1000,650,,,,
2018,2018-11-27,True,Vanderbilt,SavannahState,120.0,85.0,-12500,5000,,,,
2018,2018-11-27,True,Providence,FairDickinson,69.0,59.0,-3000,1500,,,,
2018,2018-11-27,True,SanDiegoState,JacksonState,87.0,44.0,-30000,10000,,,,
2018,2018-11-28,True,Tulane,GeorgiaState,76.0,80.0,145,-170,,,,
2018,2018-11-28,True,Xavier,MiamiOhio,82.0,55.0,-700,500,,,,
2018,2018-11-28,True,DetroitU,KentState,72.0,76.0,170,-200,,,,
2018,2018-11-28,True,Georgetown,Richmond,90.0,82.0,-1600,1050,,,,
2018,2018-11-28,True,IUPUI,Bradley,85.0,73.0,142,-165,,,,
2018,2018-11-28,True,Marshall,William&Mary,84.0,64.0,-370,285,,,,
2018,2018-11-28,True,MiamiFlorida,Rutgers,54.0,57.0,-800,550,,,,
2018,2018-11-28,True,Mississippi,SanDiego,93.0,86.0,-280,230,,,,
2018,2018-11-28,True,OhioState,Syracuse,62.0,72.0,-200,170,16,,511.0,
2018,2018-11-28,True,OldDominion,VaCommonwealth,62.0,52.0,-170,145,,,,
2018,2018-11-28,True,RhodeIsland,Brown,71.0,51.0,-425,325,,,,
2018,2018-11-28,True,St.Josephs,IllinoisChicago,89.0,75.0,-500,375,,,,
2018,2018-11-28,True,Maryland,Virginia,71.0,76.0,160,-190,24,4,170.0,1396.0
2018,2018-11-28,True,Depaul,ClevelandState,83.0,73.0,-1400,925,,,,
2018,2018-11-28,True,Evansville,Wyoming,86.0,78.0,-130,110,,,,
2018,2018-11-28,True,IllinoisState,BYU,92.0,89.0,135,-155,,,,
2018,2018-11-28,True,SouthernMiss,SouthAlabama,71.0,67.0,-350,275,,,,
2018,2018-11-28,True,TexasState,Rice,74.0,60.0,-800,550,,,,
2018,2018-11-28,True,WiscGreenBay,NoIllinois,85.0,83.0,105,-125,,,,
2018,2018-11-28,True,FloridaState,Purdue,73.0,72.0,-180,150,15,19,581.0,387.0
2018,2018-11-28,True,Michigan,NorthCarolina,84.0,67.0,-170,145,7,11,1213.0,943.0
2018,2018-11-28,True,Northwestern,GeorgiaTech,67.0,61.0,-400,300,,,,
2018,2018-11-28,True,Colorado,PortlandU,93.0,69.0,-2000,1250,,,,
2018,2018-11-28,True,UtahState,NorthernIowa,71.0,52.0,-650,450,,,,
2018,2018-11-28,True,UCLA,Hawaii,80.0,61.0,-1000,650,,,,
2018,2018-11-28,True,AirForce,MissouriSt,88.0,69.0,135,-155,,,,
2018,2018-11-28,True,SaintMarysCA,CalIrvine,75.0,80.0,-300,240,,,,
2018,2018-11-28,True,FresnoState,Pacific,81.0,78.0,-550,400,,,,
2018,2018-11-28,True,SanJoseState,IndianaState,57.0,86.0,240,-300,,,,
2018,2018-11-28,True,UNLV,Valparaiso,64.0,72.0,-380,290,,,,
2018,2018-11-28,True,USC,LongBeachState,75.0,65.0,-2150,1300,,,,
2018,2018-11-28,True,Hofstra,Siena,94.0,86.0,-550,400,,,,
2018,2018-11-28,True,St.Bonaventure,Canisius,70.0,55.0,-185,155,,,,
2018,2018-11-28,True,WestVirginia,Rider,92.0,78.0,-800,550,,,,
2018,2018-11-28,True,Massachusetts,Quinnipiac,69.0,62.0,-1100,700,,,,
2018,2018-11-28,True,Tennessee,EasternKentucky,95.0,67.0,-21500,8000,,,,
2018,2018-11-28,True,Auburn,St.Peter's,99.0,49.0,-12500,5000,8,,1129.0,
2018,2018-11-28,True,WesternIllinois,SIUEdwardsville,83.0,58.0,-260,210,,,,
2018,2018-11-28,True,EasternIllinois,IPFW,60.0,104.0,135,-155,,,,
2018,2018-11-28,True,Creighton,Montana,98.0,72.0,-320,255,,,,
2018,2018-11-28,True,Kentucky,Monmouth,90.0,44.0,-16500,6500,10,,1022.0,
2018,2018-11-28,True,ArizonaState,NebraskaOmaha,89.0,71.0,-2150,1300,,,,
2018,2018-11-28,True,DenverU,No.Colorado,72.0,88.0,170,-200,,,,
2018,2018-11-28,True,Stanford,PortlandState,79.0,67.0,-700,500,,,,
2018,2018-11-28,True,TennesseeTech,Winthrop,70.0,82.0,210,-260,,,,
2018,2018-11-28,True,Harvard,HolyCross,73.0,62.0,-350,275,,,,
2018,2018-11-28,True,Lafayette,Cornell,58.0,63.0,-105,-115,,,,
2018,2018-11-28,True,Drexel,NJIT,67.0,70.0,-110,-110,,,,
2018,2018-11-28,True,Akron,AlabamaState,86.0,54.0,-2000,1250,,,,
2018,2018-11-28,True,Toledo,NorthAlabama,80.0,59.0,-5000,2500,,,,
2018,2018-11-28,True,GeoWashington,Vermont,53.0,69.0,145,-170,,,,
2018,2018-11-28,True,NewHampshire,BostonU,53.0,82.0,155,-185,,,,
2018,2018-11-28,True,Bryant,Yale,61.0,103.0,550,-800,,,,
2018,2018-11-28,True,Presbyterian,St.FrancisNY,86.0,90.0,-180,150,,,,
2018,2018-11-28,True,Navy,Liberty,58.0,76.0,260,-330,,,,
2018,2018-11-28,True,CollCharleston,SoCarolinaSt,83.0,70.0,-5500,2625,,,,
2018,2018-11-28,True,GeorgeMason,MorganState,82.0,75.0,-1200,750,,,,
2018,2018-11-28,True,USCUpstate,GardnerWebb,61.0,74.0,175,-210,,,,
2018,2018-11-28,True,Maine,Princeton,59.0,73.0,210,-260,,,,
2018,2018-11-28,True,RobertMorris,YoungstownState,76.0,56.0,-275,225,,,,
2018,2018-11-28,True,SouthFlorida,Stetson,75.0,71.0,-1200,750,,,,
2018,2018-11-28,True,Bucknell,Northeastern,78.0,96.0,-110,-110,,,,
2018,2018-11-28,True,SamHoustonSt,CentralMichigan,65.0,81.0,110,-130,,,,
2018,2018-11-28,True,FlaGulfCoast,FloridaIntl,80.0,81.0,-145,125,,,,
2018,2018-11-28,True,Army,Binghamton,67.0,56.0,-200,170,,,,
2018,2018-11-28,True,NewOrleansU,ULLafayette,73.0,77.0,325,-425,,,,
2018,2018-11-28,True,CentralArkansas,ArkansasLR,78.0,65.0,-145,125,,,,
2018,2018-11-28,True,HoustonU,UTRioGrandeValley,58.0,53.0,-5000,2500,,,,
2018,2018-11-28,True,SouthDakotaState,UMKC,75.0,47.0,-2500,1400,,,,
2018,2018-11-28,True,UTEP,NewMexicoState,58.0,62.0,325,-425,,,,
2018,2018-11-29,True,CentralFlorida,Alabama,70.0,64.0,-230,185,,,,
2018,2018-11-29,True,Arizona,GeorgiaSouthern,100.0,70.0,-500,375,,,,
2018,2018-11-29,False,Marist,Dartmouth,76.0,58.0,-135,115,,,,
2018,2018-11-29,False,LongIsland,AlbanyNY,80.0,77.0,110,-130,,,,
2018,2018-11-29,True,Troy,AustinPeay,74.0,79.0,-200,170,,,,
2018,2018-11-29,True,Samford,Belmont,93.0,99.0,300,-400,,,,
2018,2018-11-29,True,UCDavis,NorthernArizona,73.0,57.0,-350,275,,,,
2018,2018-11-29,True,CalSantaBarb,SacramentoState,75.0,58.0,-415,315,,,,
2018,2018-11-29,True,BostonCollege,SacredHeart,81.0,73.0,-4000,2000,,,,
2018,2018-11-29,True,JamesMadison,CoppinState,81.0,71.0,-3000,1500,,,,
2018,2018-11-29,True,NorfolkSt,Hampton,94.0,89.0,110,-130,,,,
2018,2018-11-29,True,N.CarolinaA&T,CentralConn,72.0,60.0,155,-185,,,,
2018,2018-11-29,True,AlabamaA&M,UAB,57.0,67.0,1000,-2000,,,,
2018,2018-11-29,True,NorthFlorida,FloridaA&M,81.0,62.0,-1400,800,,,,
2018,2018-11-29,True,SMU,McNeeseState,91.0,59.0,-4200,2100,,,,
2018,2018-11-29,True,SantaClara,JacksonState,81.0,70.0,-1200,750,,,,
2018,2018-11-29,True,CalRiverside,CaliforniaBaptist,70.0,80.0,100,-120,,,,
2018,2018-11-30,True,Rutgers,MichiganState,67.0,78.0,290,-380,,9,,1111.0
2018,2018-11-30,True,Dayton,MississippiSt,58.0,65.0,120,-140,,,,
2018,2018-11-30,True,SouthCarolina,CoastalCarolina,85.0,79.0,-800,550,,,,
2018,2018-11-30,True,EastCarolina,AppalachianSt,83.0,81.0,125,-145,,,,
2018,2018-11-30,True,Pittsburgh,Duquesne,74.0,53.0,-170,145,,,,
2018,2018-11-30,True,TCU,CentralMichigan,89.0,62.0,-1000,650,,,,
2018,2018-11-30,True,Iowa,Wisconsin,66.0,72.0,105,-125,14,22,599.0,253.0
2018,2018-11-30,True,MinnesotaU,OklahomaState,83.0,76.0,-200,170,,,,
2018,2018-11-30,False,WiscMilwaukee,Buffalo,77.0,96.0,1100,-1700,,21,,351.0
2018,2018-11-30,False,SanFrancisco,StephenF.Austin,76.0,58.0,-450,360,,,,
2018,2018-11-30,False,Dartmouth,AlbanyNY,91.0,77.0,115,-135,,,,
2018,2018-11-30,False,Marist,LongIsland,70.0,53.0,-145,125,,,,
2018,2018-11-30,True,MDEasternShore,Delaware,62.0,71.0,550,-800,,,,
2018,2018-11-30,True,Texas,Radford,59.0,62.0,-1400,800,17,,486.0,
2018,2018-11-30,True,NorthernKentucky,MDBaltimoreCo,78.0,60.0,-500,375,,,,
2018,2018-11-30,True,American,Wagner,58.0,64.0,-430,330,,,,
2018,2018-11-30,True,St.FrancisPA,Niagara,79.0,75.0,-360,280,,,,
2018,2018-11-30,True,Towson,Vermont,64.0,70.0,300,-400,,,,
2018,2018-11-30,True,SouthFlorida,Colgate,73.0,63.0,-150,130,,,,
2018,2018-12-01,True,Northeastern,EasternMichigan,81.0,67.0,-380,290,,,,
2018,2018-12-01,True,OldDominion,JamesMadison,67.0,42.0,-700,500,,,,
2018,2018-12-01,True,SetonHall,Louisville,65.0,70.0,-170,145,,,,
2018,2018-12-01,True,Syracuse,Cornell,63.0,55.0,-4750,2375,,,,
2018,2018-12-01,True,Xavier,Oakland,73.0,63.0,-2750,1450,,,,
2018,2018-12-01,True,IUPUI,BallState,75.0,85.0,130,-150,,,,
2018,2018-12-01,True,Maryland,PennState,66.0,59.0,-300,240,24,,170.0,
2018,2018-12-01,True,Creighton,Gonzaga,92.0,103.0,240,-300,,1,,1590.0
2018,2018-12-01,True,IndianaState,WrightState,69.0,63.0,-105,-115,,,,
2018,2018-12-01,True,Marquette,KansasState,83.0,71.0,-135,115,,12,,936.0
2018,2018-12-01,True,SaintLouis,Butler,64.0,52.0,150,-180,,,,
2018,2018-12-01,True,Toledo,ClevelandState,80.0,67.0,-1500,1000,,,,
2018,2018-12-01,True,WestVirginia,YoungstownState,106.0,72.0,-15000,6000,,,,
2018,2018-12-01,True,Providence,RhodeIsland,59.0,50.0,-310,250,,,,
2018,2018-12-01,True,Colorado,ColoradoState,86.0,80.0,-1400,800,,,,
2018,2018-12-01,True,LaSalle,Villanova,78.0,85.0,1150,-1800,,23,,217.0
2018,2018-12-01,True,Michigan,Purdue,76.0,57.0,-280,230,7,19,1213.0,387.0
2018,2018-12-01,True,Ohio,Marshall,101.0,84.0,125,-145,,,,
2018,2018-12-01,True,Bradley,NewMexico,75.0,85.0,-310,250,,,,
2018,2018-12-01,True,CollCharleston,CharlotteU,72.0,64.0,-2000,1000,,,,
2018,2018-12-01,True,IllinoisChicago,LoyolaChicago,64.0,73.0,155,-185,,,,
2018,2018-12-01,True,Princeton,GeoWashington,73.0,52.0,-280,230,,,,
2018,2018-12-01,True,TexSanAntonio,TexasState,68.0,69.0,110,-130,,,,
2018,2018-12-01,True,William&Mary,GeorgeMason,84.0,87.0,-200,170,,,,
2018,2018-12-01,True,USC,Nevada,61.0,73.0,185,-230,,5,,1329.0
2018,2018-12-01,True,IllinoisState,SanDiegoState,65.0,75.0,110,-130,,,,
2018,2018-12-01,True,IndianaU,Northwestern,68.0,66.0,-310,250,,,,
2018,2018-12-01,True,Mississippi,ULMonroe,83.0,60.0,-1600,900,,,,
2018,2018-12-01,True,UtahU,Tulsa,69.0,64.0,-330,260,,,,
2018,2018-12-01,True,Kansas,Stanford,90.0,84.0,-4000,2000,2,,1584.0,
2018,2018-12-01,True,St.Josephs,Temple,70.0,77.0,-145,125,,,,
2018,2018-12-01,True,OregonState,MissouriSt,101.0,77.0,-600,425,,,,
2018,2018-12-01,True,UNLV,Cincinnati,61.0,65.0,230,-280,,,,
2018,2018-12-01,True,Akron,DetroitU,71.0,59.0,-1100,700,,,,
2018,2018-12-01,True,NCWilmington,Davidson,85.0,91.0,260,-330,,,,
2018,2018-12-01,True,FresnoState,CalPolySLO,76.0,67.0,-3000,1500,,,,
2018,2018-12-01,True,Richmond,WakeForest,84.0,74.0,-118,-102,,,,
2018,2018-12-01,True,Arkansas,FloridaIntl,121.0,89.0,-2150,1300,,,,
2018,2018-12-01,True,SanDiego,LongBeachState,74.0,70.0,-600,425,,,,
2018,2018-12-01,True,WichitaState,Baylor,71.0,63.0,-125,105,,,,
2018,2018-12-01,True,HoustonU,Oregon,65.0,61.0,-170,145,,18,,439.0
2018,2018-12-01,True,CalIrvine,UtahState,65.0,89.0,-125,105,,,,
2018,2018-12-01,True,Pacific,AirForce,82.0,69.0,-280,230,,,,
2018,2018-12-01,True,SaintMarysCA,California,84.0,71.0,-650,450,,,,
2018,2018-12-01,False,WiscMilwaukee,StephenF.Austin,51.0,66.0,160,-190,,,,
2018,2018-12-01,False,Buffalo,SanFrancisco,85.0,81.0,-200,170,21,,351.0,
2018,2018-12-01,False,St.Johns,GeorgiaTech,76.0,73.0,-180,150,,,,
2018,2018-12-01,False,TexasTech,MemphisU,78.0,67.0,-900,600,20,,380.0,
2018,2018-12-01,False,NCState,Vanderbilt,80.0,65.0,-260,210,,,,
2018,2018-12-01,True,MiamiFlorida,Yale,73.0,77.0,-500,375,,,,
2018,2018-12-01,False,NorthDakotaState,Drake,88.0,95.0,-125,105,,,,
2018,2018-12-01,False,SouthDakotaState,NorthernIowa,82.0,50.0,-200,170,,,,
2018,2018-12-01,True,VaCommonwealth,Iona,88.0,59.0,-450,350,,,,
2018,2018-12-01,True,WesternKentucky,TennesseeState,88.0,74.0,-1600,1050,,,,
2018,2018-12-01,True,WiscGreenBay,Belmont,100.0,92.0,270,-340,,,,
2018,2018-12-01,True,TheCitadel,Mercer,79.0,69.0,100,-120,,,,
2018,2018-12-01,True,Chattanooga,TennesseeTech,71.0,60.0,-300,240,,,,
2018,2018-12-01,True,Siena,Harvard,67.0,64.0,200,-250,,,,
2018,2018-12-01,True,SIUEdwardsville,SoIllinois,61.0,82.0,500,-700,,,,
2018,2018-12-01,True,Kentucky,NCGreensboro,78.0,61.0,-1000,650,10,,1022.0,
2018,2018-12-01,True,NorthDakota,IdahoU,54.0,67.0,-240,190,,,,
2018,2018-12-01,True,Furman,WesternCarolina,90.0,88.0,-2500,1400,,,,
2018,2018-12-01,True,Wyoming,No.Colorado,80.0,85.0,120,-140,,,,
2018,2018-12-01,True,SantaClara,NorthernArizona,81.0,74.0,-280,230,,,,
2018,2018-12-01,True,Manhattan,Fordham,56.0,57.0,110,-130,,,,
2018,2018-12-01,True,Wofford,ETennesseeSt,79.0,62.0,-200,170,,,,
2018,2018-12-01,True,SEMissouriSt,WesternIllinois,63.0,70.0,100,-120,,,,
2018,2018-12-01,True,WeberState,BYU,113.0,103.0,185,-230,,,,
2018,2018-12-01,True,CSNorthridge,SacramentoState,68.0,88.0,-145,125,,,,
2018,2018-12-01,True,Army,Fairfield,63.0,60.0,-145,125,,,,
2018,2018-12-01,True,NorthAlabama,JacksonvilleSt,65.0,76.0,500,-700,,,,
2018,2018-12-01,True,Bryant,NewHampshire,75.0,65.0,-200,170,,,,
2018,2018-12-01,True,LoyolaMaryland,MountStMarys,75.0,65.0,-310,250,,,,
2018,2018-12-01,True,HolyCross,FairDickinson,67.0,49.0,-500,375,,,,
2018,2018-12-01,True,HighPoint,EasternKentucky,69.0,70.0,-190,160,,,,
2018,2018-12-01,True,Bucknell,Monmouth,65.0,43.0,-450,350,,,,
2018,2018-12-01,True,UMassLowell,NJIT,94.0,71.0,105,-125,,,,
2018,2018-12-01,True,Lehigh,ArkansasState,82.0,70.0,-800,550,,,,
2018,2018-12-01,True,Hartford,BowlingGreen,76.0,63.0,-110,-110,,,,
2018,2018-12-01,True,WesternMichigan,USCUpstate,66.0,71.0,-1100,700,,,,
2018,2018-12-01,True,Drexel,RobertMorris,82.0,69.0,-190,160,,,,
2018,2018-12-01,True,Elon,BostonU,58.0,65.0,-120,100,,,,
2018,2018-12-01,True,KennesawSt,Hofstra,52.0,78.0,400,-550,,,,
2018,2018-12-01,True,IPFW,UMKC,73.0,90.0,-700,500,,,,
2018,2018-12-01,True,Longwood,VMI,65.0,45.0,-155,135,,,,
2018,2018-12-01,True,GardnerWebb,SavannahState,97.0,60.0,-2000,1000,,,,
2018,2018-12-01,True,St.Peter's,Maine,63.0,59.0,-500,375,,,,
2018,2018-12-01,True,UTArlington,UTRioGrandeValley,65.0,76.0,-360,280,,,,
2018,2018-12-01,True,ChicagoSt,EasternIllinois,80.0,72.0,160,-190,,,,
2018,2018-12-01,True,NCCentral,McNeeseState,67.0,66.0,-310,250,,,,
2018,2018-12-01,True,BethuneCookman,FlaAtlantic,72.0,70.0,120,-140,,,,
2018,2018-12-01,True,KentState,NorfolkSt,78.0,67.0,-800,550,,,,
2018,2018-12-01,True,ArkansasLR,SamHoustonSt,79.0,52.0,-190,160,,,,
2018,2018-12-01,True,N.CarolinaA&T,Presbyterian,70.0,75.0,105,-125,,,,
2018,2018-12-01,True,St.Bonaventure,DelawareState,90.0,61.0,-9000,3750,,,,
2018,2018-12-01,True,Navy,Brown,50.0,67.0,130,-150,,,,
2018,2018-12-01,True,Tulane,SELouisiana,61.0,62.0,-650,475,,,,
2018,2018-12-01,True,SouthDakota,CSBakersfield,68.0,56.0,-250,210,,,,
2018,2018-12-01,True,VirginiaTech,CentralConn,94.0,40.0,-10000,4000,13,,921.0,
2018,2018-12-01,True,LouisianaTech,HoustonBaptist,85.0,78.0,-1500,1000,,,,
2018,2018-12-01,True,LSU,Grambling,78.0,57.0,-5500,2625,,,,
2018,2018-12-01,True,Rice,Lamar,68.0,75.0,-130,110,,,,
2018,2018-12-01,True,CharlestonSou,NorthFlorida,70.0,76.0,-120,100,,,,
2018,2018-12-01,True,MiddleTennSt,Lipscomb,74.0,84.0,170,-200,,,,
2018,2018-12-01,True,Jacksonville,SoCarolinaSt,71.0,69.0,-425,325,,,,
2018,2018-12-01,True,Liberty,GeorgiaState,78.0,52.0,-110,-110,,,,
2018,2018-12-01,True,AlabamaA&M,AustinPeay,61.0,73.0,650,-1000,,,,
2018,2018-12-01,True,StonyBrook,Quinnipiac,71.0,61.0,-390,320,,,,
2018,2018-12-01,True,Duke,Stetson,113.0,49.0,-150000,62500,3,,1486.0,
2018,2018-12-01,True,SeattleU,E.Washington,88.0,68.0,-185,160,,,,
2018,2018-12-01,True,Pepperdine,AbileneChristian,77.0,62.0,-118,-102,,,,
2018,2018-12-01,True,MurrayState,PrairieViewA&M,83.0,67.0,-1350,885,,,,
2018,2018-12-01,True,ULLafayette,Southern,88.0,78.0,-4600,2300,,,,
2018,2018-12-01,True,SouthAlabama,FloridaA&M,66.0,57.0,-1200,775,,,,
2018,2018-12-01,True,TennMartin,NCAsheville,87.0,70.0,-700,500,,,,
2018,2018-12-01,True,GrandCanyon,BoiseState,69.0,67.0,-260,210,,,,
2018,2018-12-01,True,UTEP,NorthwesternSt,77.0,47.0,-650,450,,,,
2018,2018-12-01,True,NewMexicoState,WashingtonState,69.0,63.0,-500,375,,,,
2018,2018-12-01,True,UtahValley,DenverU,98.0,75.0,-400,300,,,,
2018,2018-12-01,True,ArizonaState,TexasSouthern,83.0,71.0,-3750,1875,,,,
2018,2018-12-01,True,CaliforniaBaptist,MissValleySt,107.0,71.0,-1000,650,,,,
2018,2018-12-02,True,Connecticut,Arizona,72.0,76.0,-125,105,,,,
2018,2018-12-02,True,Columbia,Delaware,86.0,87.0,-110,-110,,,,
2018,2018-12-02,True,Valparaiso,CalRiverside,82.0,73.0,-1600,900,,,,
2018,2018-12-02,True,Missouri,CentralFlorida,64.0,62.0,135,-155,,,,
2018,2018-12-02,True,Nebraska,Illinois,75.0,60.0,-1400,800,,,,
2018,2018-12-02,True,OhioState,MinnesotaU,79.0,59.0,-400,300,16,,511.0,
2018,2018-12-02,True,WashingtonU,CalSantaBarb,67.0,63.0,-1000,650,,,,
2018,2018-12-02,True,UCLA,LoyolaMarymount,82.0,58.0,-600,425,,,,
2018,2018-12-02,True,SMU,OralRoberts,79.0,67.0,-3000,1500,,,,
2018,2018-12-02,True,Tennessee,TexasA&MCorpus,79.0,51.0,-30000,10000,,,,
2018,2018-12-02,True,FlaGulfCoast,Colgate,56.0,74.0,105,-125,,,,
2018,2018-12-02,True,Lafayette,SacredHeart,62.0,64.0,-135,115,,,,
2018,2018-12-02,True,EastCarolina,MDEasternShore,70.0,47.0,-1400,800,,,,
2018,2018-12-03,True,MichiganState,Iowa,90.0,68.0,-700,500,9,14,1111.0,599.0
2018,2018-12-03,True,FloridaState,Troy,83.0,67.0,-3750,1875,15,,581.0,
2018,2018-12-03,True,Wisconsin,Rutgers,69.0,64.0,-900,600,22,,253.0,
2018,2018-12-03,True,Pittsburgh,Niagara,70.0,71.0,-2150,1300,,,,
2018,2018-12-03,True,IowaState,NorthDakotaState,81.0,59.0,-5000,2500,,,,
2018,2018-12-03,True,Georgetown,Liberty,88.0,78.0,-240,200,,,,
2018,2018-12-03,True,Georgia,TexasSouthern,92.0,75.0,-1300,850,,,,
2018,2018-12-03,True,GeorgeMason,Vermont,67.0,72.0,140,-160,,,,
2018,2018-12-03,True,Virginia,MorganState,83.0,45.0,-66000,22000,4,,1396.0,
2018,2018-12-03,True,CoppinState,MDBaltimoreCo,60.0,71.0,600,-900,,,,
2018,2018-12-03,True,TexasA&M,NorthwesternSt,80.0,59.0,-16500,6500,,,,
2018,2018-12-03,True,Depaul,FloridaA&M,65.0,50.0,-5000,2500,,,,
2018,2018-12-04,True,BostonCollege,Providence,95.0,100.0,-170,145,,,,
2018,2018-12-04,True,Dayton,DetroitU,98.0,59.0,-1400,800,,,,
2018,2018-12-04,True,PennState,IndianaU,62.0,64.0,-145,125,,,,
2018,2018-12-04,True,Pennsylvania,MiamiFlorida,89.0,75.0,200,-250,,,,
2018,2018-12-04,True,Syracuse,Northeastern,72.0,49.0,-1100,700,,,,
2018,2018-12-04,True,Cincinnati,NorthernKentucky,78.0,65.0,-700,500,,,,
2018,2018-12-04,True,YoungstownState,CentralMichigan,94.0,100.0,300,-400,,,,
2018,2018-12-04,True,ArkansasLR,Bradley,62.0,68.0,170,-200,,,,
2018,2018-12-04,True,Alabama,GeorgiaState,80.0,83.0,-380,290,,,,
2018,2018-12-04,True,ArkansasState,Evansville,87.0,77.0,100,-120,,,,
2018,2018-12-04,True,Missouri,UTArlington,65.0,45.0,-900,600,,,,
2018,2018-12-04,True,Marquette,UTEP,76.0,69.0,-4750,2375,,,,
2018,2018-12-04,True,Northwestern,Michigan,60.0,62.0,190,-240,,5,,1339.0
2018,2018-12-04,False,NotreDame,Oklahoma,80.0,85.0,115,-135,,,,
2018,2018-12-04,False,WestVirginia,Florida,56.0,66.0,105,-125,,,,
2018,2018-12-04,True,Clemson,St.Peter's,65.0,60.0,-4300,2150,,,,
2018,2018-12-04,True,Elon,Furman,77.0,98.0,300,-400,,25,,101.0
2018,2018-12-04,True,Kansas,Wofford,72.0,47.0,-1700,1100,2,,1539.0,
2018,2018-12-04,True,MemphisU,SouthDakotaState,88.0,80.0,-190,165,,,,
2018,2018-12-04,True,Colorado,SouthDakota,82.0,58.0,-900,600,,,,
2018,2018-12-04,True,SetonHall,NewHampshire,77.0,57.0,-18500,7000,,,,
2018,2018-12-04,True,AppalachianSt,Howard,100.0,86.0,-500,375,,,,
2018,2018-12-04,True,American,St.FrancisPA,95.0,82.0,-220,180,,,,
2018,2018-12-04,True,Maine,Fordham,75.0,68.0,190,-240,,,,
2018,2018-12-04,True,JamesMadison,Radford,73.0,66.0,190,-240,,,,
2018,2018-12-04,True,Davidson,Winthrop,99.0,81.0,-700,500,,,,
2018,2018-12-04,True,LaSalle,Bucknell,79.0,92.0,100,-120,,,,
2018,2018-12-04,True,BostonU,UMassLowell,79.0,60.0,-430,330,,,,
2018,2018-12-04,True,Massachusetts,HolyCross,78.0,82.0,-250,200,,,,
2018,2018-12-04,True,Presbyterian,Jacksonville,88.0,94.0,-240,190,,,,
2018,2018-12-04,True,NJIT,Army,77.0,72.0,-240,190,,,,
2018,2018-12-04,True,LouisianaTech,PrairieViewA&M,82.0,68.0,-900,600,,,,
2018,2018-12-04,True,MissValleySt,SEMissouriSt,57.0,77.0,200,-250,,,,
2018,2018-12-04,True,Valparaiso,HighPoint,53.0,55.0,-600,425,,,,
2018,2018-12-04,True,MississippiSt,McNeeseState,90.0,77.0,-25000,9000,,,,
2018,2018-12-04,True,HoustonU,Lamar,79.0,56.0,-3400,1700,,,,
2018,2018-12-04,True,AbileneChristian,Campbell,83.0,68.0,-200,170,,,,
