date,season,team1,team2,score1,score2,open1,open2,close1,close2,moneyline1,moneyline2,2H1,2H2
2020-02-12,2020,norfolkst,mdeasternshore,70,63,12.0,132.0,11.0,135.0,-700.0,500.0,5.0,70.5
2020-02-12,2020,highpoint,campbell,42,60,2.0,130.0,130.5,2.0,115.0,-135.0,1.0,66.5
2020-02-12,2020,prairieviewa&m,southern,84,77,149.0,3.0,143.5,2.0,115.0,-135.0,76.5,3.0
2020-02-12,2020,jacksonstate,floridaa&m,60,56,5.0,119.0,4.0,121.5,-175.0,155.0,2.0,65.0
2020-02-12,2020,njit,hartford,49,65,3.0,137.0,NaN,NaN,-110.0,-110.0,1.5,71.5
2020-02-12,2020,albanyny,vermont,63,76,129.0,9.0,129.5,10.5,500.0,-700.0,69.5,4.0
2020-02-13,2020,st.johns,connecticut,60,63,151.0,4.0,150.5,4.5,170.0,-190.0,78.5,2.0
2020-02-13,2020,youngstownstate,robertmorris,68,73,8.5,142.0,7.0,141.5,-310.0,260.0,2.5,74.0
2020-02-13,2020,wrightstate,northernkentucky,71,75,5.0,139.0,6.0,139.5,-240.0,200.0,6.5,72.5
2020-02-13,2020,purdue,maryland,62,61,15.5,150.5,16.5,147.5,-2000.0,1000.0,8.5,75.5
2020-02-13,2020,iona,monmouth,70,62,8.0,141.0,8.5,144.0,-400.0,330.0,2.0,76.5
2020-02-13,2020,rider,siena,75,76,3.0,130.5,2.0,133.5,-135.0,115.0,1.0,72.5
2020-02-13,2020,oakland,detroitu,75,59,7.5,144.0,7.5,142.5,-310.0,260.0,4.5,74.5
2020-02-13,2020,illinois,northwestern,73,66,9.5,139.0,10.5,140.0,-600.0,450.0,2.5,75.0
2020-02-13,2020,olddominion,uab,81,72,137.5,9.0,138.0,7.5,280.0,-340.0,74.0,4.5
2020-02-13,2020,wiscmilwaukee,wiscgreenbay,54,44,4.0,130.5,5.0,130.5,-220.0,190.0,4.0,68.0
2020-02-13,2020,quinnipiac,manhattan,66,83,5.5,152.5,4.5,149.0,-190.0,170.0,4.0,79.5
2020-02-13,2020,iowa,nebraska,98,75,17.0,157.5,16.5,159.0,-2000.0,1000.0,4.5,83.5
2020-02-13,2020,middletennst,charlotteu,78,63,8.0,143.5,6.0,139.0,-240.0,200.0,1.5,74.0
2020-02-13,2020,ncgreensboro,mercer,64,73,5.0,127.5,4.0,127.0,-175.0,155.0,5.0,67.5
2020-02-13,2020,utep,marshall,79,88,7.5,144.0,6.0,144.0,-240.0,200.0,3.5,77.5
2020-02-13,2020,boisestate,coloradostate,74,77,3.5,130.5,1.5,132.0,-125.0,105.0,1.0,71.5
2020-02-13,2020,loyolachicago,northerniowa,85,58,8.0,135.5,6.5,134.0,-260.0,220.0,0.5,72.0
2020-02-13,2020,maine,stonybrook,74,85,141.0,7.5,136.5,6.5,240.0,-280.0,74.5,2.0
2020-02-14,2020,ncwilmington,william&mary,80,73,13.0,139.0,12.5,141.0,-850.0,575.0,6.5,73.5
2020-02-14,2020,st.bonaventure,saintlouis,83,79,NaN,NaN,2.0,136.0,-130.0,110.0,73.5,3.0
2020-02-14,2020,austinpeay,easternillinois,62,54,13.5,120.5,11.5,122.0,-750.0,525.0,3.0,65.5
2020-02-14,2020,kansasstate,westvirginia,78,73,3.5,130.5,3.5,134.5,-165.0,145.0,3.5,73.0
2020-02-14,2020,marist,niagara,77,70,4.0,131.5,2.0,130.5,-135.0,115.0,68.5,2.5
2020-02-14,2020,fairfield,canisius,80,76,7.0,134.0,6.0,134.5,-260.0,220.0,1.5,72.0
2020-02-14,2020,ipfw,clevelandstate,102,98,142.5,1.5,142.0,2.0,115.0,-135.0,1.5,73.5
2020-02-14,2020,virginiatech,virginia,62,53,6.5,119.5,4.5,118.5,-185.0,165.0,4.0,63.5
2020-02-14,2020,collcharleston,drexel,79,75,3.0,150.5,3.5,150.0,-175.0,155.0,78.0,1.5
2020-02-14,2020,delaware,jamesmadison,81,60,4.5,151.5,6.0,147.5,-240.0,200.0,2.5,77.0
2020-02-14,2020,centralflorida,tulsa,76,67,8.0,140.5,7.5,140.0,-350.0,290.0,1.5,74.0
2020-02-14,2020,davidson,duquesne,72,61,14.5,140.5,14.0,135.0,-1100.0,700.0,5.5,71.5
2020-02-14,2020,no.colorado,southernutah,100,95,1.0,159.0,2.0,156.5,-130.0,110.0,82.5,1.5
2020-02-14,2020,illinoischicago,iupui,57,54,17.0,124.5,18.0,127.0,-3000.0,1200.0,11.5,66.5
2020-02-14,2020,southernmiss,westernkentucky,77,87,141.0,11.0,136.5,12.0,550.0,-800.0,74.0,5.0
2020-02-14,2020,rhodeisland,dayton,57,63,122.5,3.5,126.0,2.0,110.0,-130.0,66.0,1.5
2020-02-14,2020,kansas,oklahomastate,76,62,10.5,145.5,10.5,143.5,-550.0,425.0,2.5,76.0
2020-02-14,2020,creighton,georgetown,88,77,12.0,143.0,11.0,142.5,-650.0,475.0,2.5,76.5
2020-02-14,2020,oregon,washingtonstate,62,59,2.5,134.0,5.0,135.5,-210.0,180.0,1.5,72.0
2020-02-14,2020,newhampshire,mdbaltimoreco,68,62,2.0,137.0,2.5,136.5,-145.0,125.0,2.0,72.5
2020-02-14,2020,colgate,lafayette,69,61,13.5,138.5,14.0,140.5,-1200.0,750.0,7.5,75.5
2020-02-14,2020,lehigh,bucknell,86,77,5.5,147.5,5.0,143.5,-210.0,180.0,3.5,77.0
2020-02-14,2020,mdeasternshore,howard,71,77,139.5,3.5,139.0,4.0,155.0,-175.0,74.5,0.5
2020-02-14,2020,hartford,vermont,75,74,142.5,11.5,136.5,10.5,450.0,-600.0,74.0,7.0
2020-02-14,2020,coppinstate,nccentral,74,77,1.5,139.5,1.0,142.5,-125.0,105.0,1.5,75.5
2020-02-14,2020,holycross,american,54,60,3.5,136.5,3.0,132.5,-155.0,135.0,4.5,67.5
2020-02-14,2020,morganstate,socarolinast,76,66,1.5,147.5,1.5,147.5,-125.0,105.0,0.5,79.5
2020-02-14,2020,delawarestate,norfolkst,66,69,5.5,150.5,133.5,14.5,700.0,-1100.0,69.0,8.0
2020-02-14,2020,alabamaa&m,arkpinebluff,74,69,6.5,128.5,5.5,128.0,-240.0,200.0,2.5,67.5
2020-02-14,2020,alcornstate,floridaa&m,68,56,4.5,133.5,5.0,130.0,-210.0,180.0,67.0,0.5
2020-02-14,2020,prairieviewa&m,grambling,71,70,4.5,146.5,5.5,143.0,-200.0,175.0,3.0,74.5
2020-02-14,2020,jacksonstate,bethunecookman,71,51,6.5,118.5,5.5,121.5,-240.0,200.0,65.5,2.5
2020-02-14,2020,texassouthern,southern,58,70,3.5,137.5,3.0,138.5,-150.0,130.0,3.0,75.0
2020-02-14,2020,alabamastate,missvalleyst,71,85,12.5,149.5,11.0,145.0,-650.0,475.0,9.0,79.5
2020-02-15,2020,toledo,kentstate,59,72,11.0,143.5,9.0,145.5,-400.0,330.0,8.5,75.5
2020-02-15,2020,westernmichigan,akron,61,57,132.0,9.5,128.5,8.5,330.0,-400.0,68.5,4.5
2020-02-15,2020,pennstate,michiganstate,62,58,129.5,3.0,129.5,3.5,145.0,-165.0,67.5,2.5
2020-02-15,2020,cincinnati,memphisu,74,81,139.5,1.5,142.5,3.5,135.0,-155.0,2.5,75.0
2020-02-15,2020,centralmichigan,easternmichigan,70,75,145.0,1.0,145.5,1.5,100.0,-120.0,1.5,77.0
2020-02-15,2020,ohio,miamiohio,91,78,13.0,142.5,10.0,144.0,-500.0,400.0,5.5,77.5
2020-02-15,2020,bowlinggreen,buffalo,85,112,163.5,5.0,164.5,5.0,190.0,-220.0,1.5,87.5
2020-02-15,2020,oklahoma,texas,78,80,123.0,1.0,1.0,124.5,-120.0,100.0,0.5,66.5
2020-02-15,2020,fordham,vacommonwealth,61,66,120.5,5.0,123.5,10.0,400.0,-500.0,67.0,1.5
2020-02-15,2020,southflorida,tulane,57,76,128.0,5.0,131.0,4.0,160.0,-180.0,1.5,70.0
2020-02-15,2020,ballstate,noillinois,58,64,8.0,144.5,8.5,144.5,-410.0,340.0,5.5,75.0
2020-02-15,2020,mississippi,southcarolina,74,77,3.0,132.5,4.0,135.5,-180.0,160.0,2.0,71.0
2020-02-15,2020,texasa&m,florida,56,55,135.0,1.0,133.5,1.0,-110.0,-110.0,68.5,2.5
2020-02-15,2020,duke,wakeforest,76,74,10.0,147.0,9.5,150.5,-500.0,400.0,3.5,78.5
2020-02-15,2020,floridastate,clemson,81,80,2.0,139.0,1.5,136.0,-120.0,100.0,1.5,73.5
2020-02-15,2020,elon,hofstra,64,97,144.0,6.0,142.5,6.5,230.0,-270.0,2.5,76.5
2020-02-15,2020,st.peter's,iona,61,70,133.5,3.0,134.5,4.5,175.0,-200.0,70.0,0.5
2020-02-15,2020,soillinois,bradley,65,57,124.0,1.5,124.5,1.5,105.0,-125.0,67.5,4.5
2020-02-15,2020,providence,villanova,84,89,129.0,4.0,132.0,4.0,160.0,-180.0,73.0,1.0
2020-02-15,2020,missourist,indianastate,79,70,14.5,143.5,12.5,144.0,-900.0,600.0,7.5,76.5
2020-02-15,2020,georgiatech,ncstate,61,76,1.5,143.0,1.5,141.0,-125.0,105.0,6.0,75.5
2020-02-15,2020,illinoisstate,northerniowa,70,72,150.5,2.5,143.5,4.0,155.0,-175.0,76.0,3.0
2020-02-15,2020,ohiostate,minnesota,70,45,10.5,141.0,13.0,138.0,-900.0,600.0,8.5,71.5
2020-02-15,2020,oregonstate,colorado,64,90,138.5,5.0,138.0,4.0,165.0,-185.0,1.5,74.5
2020-02-15,2020,newmexico,wyoming,75,66,155.5,6.5,153.0,5.5,200.0,-240.0,80.0,2.5
2020-02-15,2020,indianau,wisconsin,69,74,2.5,125.5,3.0,132.0,-160.0,140.0,2.0,70.5
2020-02-15,2020,tcu,iowastate,51,54,2.0,125.5,3.5,126.5,-170.0,150.0,1.5,66.0
2020-02-15,2020,depaul,butler,71,73,6.0,131.5,6.0,131.5,-240.0,200.0,4.0,71.0
2020-02-15,2020,missouri,arkansas,57,76,140.5,6.0,137.5,7.5,270.0,-330.0,NaN,NaN
2020-02-15,2020,tennessee,kentucky,76,63,141.5,1.0,1.5,140.0,-130.0,110.0,75.5,4.0
2020-02-15,2020,sandiegostate,utahstate,75,56,3.5,126.5,5.0,129.5,-200.0,175.0,0.5,70.5
2020-02-15,2020,ucsandiego,calirvine,50,56,3.5,132.5,134.5,6.0,200.0,-240.0,70.5,3.0
2020-02-15,2020,nevada,sanjosestate,81,72,12.5,144.5,14.5,143.5,-1200.0,750.0,10.0,77.0
2020-02-15,2020,longwood,highpoint,70,66,7.5,137.5,8.0,136.0,-400.0,330.0,4.0,72.0
2020-02-15,2020,northflorida,liberty,72,69,137.5,5.5,137.0,10.0,375.0,-450.0,73.0,5.0
2020-02-15,2020,sacredheart,merrimack,63,70,2.0,130.5,1.0,129.0,-115.0,-105.0,2.5,68.5
2020-02-16,2020,fairfield,manhattan,67,74,7.0,139.0,4.0,135.0,-200.0,175.0,2.0,72.5
2020-02-16,2020,xavier,st.johns,73,86,8.0,152.5,6.5,150.5,-300.0,250.0,4.5,81.5
2020-02-16,2020,thecitadel,wofford,58,65,148.5,4.5,148.0,6.0,220.0,-260.0,76.5,0.5
2020-02-16,2020,mercer,etennesseest,65,56,2.5,143.0,4.0,140.0,-180.0,160.0,4.5,74.0
2020-02-16,2020,st.josephs,georgemason,70,75,NaN,NaN,140.0,2.0,115.0,-135.0,73.5,1.5
2020-02-16,2020,westerncarolina,furman,85,103,144.5,11.0,141.5,13.5,750.0,-1200.0,76.0,4.0
2020-02-16,2020,rutgers,illinois,70,59,132.5,5.0,135.0,4.0,160.0,-180.0,71.0,5.0
2020-02-16,2020,st.bonaventure,massachusetts,83,71,10.0,152.5,11.5,145.0,-700.0,500.0,7.0,77.0
2020-02-16,2020,lsu,georgia,84,65,19.0,141.5,16.0,146.0,-1600.0,900.0,5.0,76.5
2020-02-16,2020,alabama,mississippist,80,75,6.0,152.0,6.0,150.5,-240.0,200.0,3.0,79.0
2020-02-16,2020,louisville,miamiflorida,63,70,143.0,2.0,142.0,2.0,110.0,-130.0,1.5,74.5
2020-02-16,2020,notredame,bostoncollege,99,95,10.0,130.0,9.0,131.5,-450.0,375.0,7.5,72.0
2020-02-16,2020,duquesne,geowashington,52,73,2.5,136.0,3.0,137.0,-160.0,140.0,4.5,71.5
2020-02-16,2020,stephenf.austin,chicagost,88,71,19.0,135.5,19.0,136.5,-5000.0,1500.0,10.0,74.0
2020-02-16,2020,valparaiso,loyolachicago,69,71,133.5,10.0,131.0,10.0,400.0,-500.0,70.0,7.5
2020-02-16,2020,drake,evansville,73,51,16.0,128.5,17.0,127.5,-2000.0,1000.0,4.0,67.5
2020-02-16,2020,tarletonst,utahvalley,56,69,127.5,1.5,127.0,2.0,110.0,-130.0,69.0,1.5
2020-02-16,2020,marquette,georgetown,77,66,16.0,154.5,13.0,154.5,-1000.0,650.0,3.0,81.0
2020-02-16,2020,utriograndevalley,seattleu,62,102,150.5,6.0,154.0,6.5,240.0,-280.0,1.5,84.0
2020-02-16,2020,northcarolina,pittsburgh,67,76,14.5,141.5,13.5,141.5,-1100.0,700.0,11.0,74.5
2020-02-16,2020,saintlouis,lasalle,90,64,16.0,143.5,13.5,141.0,-1400.0,800.0,3.5,76.0
2020-02-16,2020,connecticut,setonhall,70,65,5.0,140.5,5.5,136.0,-220.0,190.0,4.0,71.0
2020-02-16,2020,auburn,vanderbilt,94,80,14.0,140.0,14.0,143.5,-1300.0,775.0,7.0,77.0
2020-02-16,2020,northwestern,purdue,64,70,150.5,4.5,147.0,6.0,230.0,-270.0,77.0,2.5
2020-02-16,2020,newmexicostate,dixiestate,75,64,15.0,143.5,16.0,144.5,-1600.0,900.0,6.5,75.5
2020-02-16,2020,texastech,baylor,83,73,NaN,NaN,1.5,136.5,-125.0,105.0,2.5,73.0
2020-02-16,2020,tennmartin,moreheadstate,60,68,135.0,9.0,134.5,9.0,385.0,-475.0,71.5,7.0
2020-02-16,2020,temple,smu,64,57,137.5,3.0,133.5,3.0,135.0,-155.0,0.5,70.0
2020-02-16,2020,airforce,boisestate,59,85,117.5,10.5,121.0,10.0,400.0,-500.0,65.5,2.0
2020-02-16,2020,californiabaptist,grandcanyon,60,65,133.0,4.0,137.5,2.5,130.0,-150.0,73.0,1.0
2020-02-16,2020,fresnostate,unlv,57,60,6.0,124.0,5.5,126.0,-230.0,195.0,4.0,67.5
2020-02-16,2020,pepperdine,gonzaga,66,86,158.5,30.0,163.5,30.5,NaN,NaN,84.0,14.5
2020-02-16,2020,uscupstate,presbyterian,60,55,2.5,138.5,1.0,138.0,-110.0,-110.0,1.0,73.0
2020-02-16,2020,army,colgate,90,100,141.5,5.0,141.0,7.5,260.0,-310.0,77.5,0.5
2020-02-16,2020,radford,campbell,71,67,122.5,3.0,122.5,4.0,150.0,-170.0,66.0,3.0
2020-02-16,2020,charlestonsou,ncasheville,66,85,138.5,9.0,138.0,7.5,275.0,-335.0,74.5,2.0
2020-02-16,2020,hampton,n.carolinaa&t,93,82,129.0,3.0,134.5,4.5,180.0,-210.0,72.5,4.0
2020-02-16,2020,gardnerwebb,winthrop,70,81,5.0,135.5,2.5,137.0,-160.0,140.0,3.0,72.5
2020-02-16,2020,njit,umasslowell,59,55,130.5,3.0,132.0,4.0,170.0,-190.0,68.5,4.5
2020-02-16,2020,hartford,maine,75,65,10.5,138.5,9.5,134.0,-550.0,425.0,4.5,71.5
2020-02-16,2020,binghamton,albanyny,67,68,1.0,124.5,1.0,129.5,-115.0,-105.0,69.0,0.5
2020-02-16,2020,newhampshire,vermont,50,71,134.5,7.0,133.0,6.5,290.0,-350.0,1.5,70.5
2020-02-16,2020,mdbaltimoreco,stonybrook,95,84,3.5,150.5,2.5,149.0,-145.0,125.0,0.5,80.0
2020-02-16,2020,stetson,jacksonville,45,67,121.5,3.0,128.5,2.0,110.0,-130.0,2.5,68.5
2020-02-16,2020,flagulfcoast,kennesawst,82,76,3.5,149.5,5.0,146.5,-210.0,180.0,77.5,0.5
2020-02-16,2020,american,navy,46,55,123.5,9.5,123.0,8.5,380.0,-460.0,62.5,4.0
2020-02-16,2020,holycross,bostonu,65,78,138.5,8.0,137.5,7.5,270.0,-330.0,73.5,3.0
2020-02-16,2020,lafayette,loyolamaryland,77,68,130.0,1.5,130.5,1.0,100.0,-120.0,70.0,1.5
2020-02-16,2020,easternkentucky,northalabama,80,76,6.0,142.5,6.0,144.5,-260.0,220.0,6.0,76.5
2020-02-16,2020,lipscomb,jacksonvillest,67,78,148.0,4.5,146.5,4.5,170.0,-190.0,79.5,2.5
2020-02-16,2020,centralarkansas,bellarmine,69,79,150.5,6.0,149.0,6.5,245.0,-290.0,77.0,1.5
2020-02-17,2020,pennstate,minnesota,67,46,5.0,123.0,5.5,128.0,-240.0,200.0,1.0,67.0
2020-02-17,2020,ncwilmington,towson,55,79,136.0,4.0,136.0,3.5,145.0,-165.0,0.5,71.0
2020-02-17,2020,easternmichigan,buffalo,69,83,149.0,9.0,153.0,10.5,450.0,-600.0,80.5,4.0
2020-02-17,2020,appalachianst,troy,61,67,4.0,126.0,3.5,128.0,-165.0,145.0,1.5,70.0
2020-02-17,2020,akron,noillinois,63,66,11.0,125.0,12.0,127.0,-800.0,550.0,5.5,65.0
2020-02-17,2020,marshall,olddominion,67,63,1.0,145.0,2.0,146.0,-130.0,110.0,1.5,76.5
2020-02-17,2020,floridaintl,middletennst,65,71,137.0,5.0,141.5,4.0,150.0,-170.0,75.0,2.0
2020-02-17,2020,william&mary,drexel,57,72,139.0,9.0,143.0,8.0,300.0,-360.0,75.0,2.5
2020-02-17,2020,iowa,michigan,79,84,6.0,154.0,5.0,149.5,-230.0,195.0,2.0,80.0
2020-02-17,2020,chattanooga,ncgreensboro,70,73,11.0,123.0,8.5,126.5,-360.0,300.0,5.0,67.5
2020-02-17,2020,youngstownstate,illinoischicago,88,79,7.0,145.0,6.5,142.5,-265.0,225.0,6.0,78.0
2020-02-17,2020,cincinnati,wichitastate,85,76,3.0,129.0,3.0,136.0,-140.0,120.0,73.0,1.0
2020-02-17,2020,collcharleston,jamesmadison,63,71,7.0,155.0,6.0,154.0,-260.0,220.0,5.0,80.5
2020-02-17,2020,elon,delaware,62,71,144.0,4.0,139.0,4.0,160.0,-180.0,72.0,0.5
2020-02-17,2020,georgiastate,georgiasouthern,79,63,7.0,129.0,10.5,133.0,-500.0,400.0,5.5,70.0
2020-02-17,2020,coastalcarolina,southalabama,68,71,137.0,1.0,134.5,1.0,-105.0,-115.0,0.5,71.0
2020-02-17,2020,robertmorris,iupui,56,66,15.0,123.0,15.0,124.5,-1400.0,800.0,9.0,65.5
2020-02-17,2020,flaatlantic,northtexas,51,54,123.0,3.0,123.0,2.5,125.0,-145.0,65.5,1.5
2020-02-17,2020,murraystate,austinpeay,91,56,20.0,130.0,18.5,130.5,-3000.0,1200.0,6.5,70.5
2020-02-17,2020,southflorida,eastcarolina,57,65,127.0,1.0,1.5,129.0,-120.0,100.0,1.0,68.5
2020-02-17,2020,louisianatech,utep,60,63,10.0,140.0,9.0,141.0,-450.0,375.0,5.5,74.0
2020-02-17,2020,ulmonroe,ullafayette,77,78,141.0,1.0,136.5,3.5,145.0,-165.0,1.0,73.0
2020-02-17,2020,arizona,oregonstate,83,69,29.0,153.0,24.0,152.5,NaN,NaN,13.0,81.5
2020-02-17,2020,samhoustonst,abilenechristian,75,71,2.0,134.0,1.5,136.5,-125.0,105.0,72.5,2.0
2020-02-17,2020,uab,rice,92,68,14.0,152.0,14.0,150.5,-1100.0,700.0,5.0,78.5
2020-02-17,2020,westernkentucky,charlotteu,77,67,8.0,148.0,8.5,141.5,-380.0,320.0,2.0,76.0
2020-02-17,2020,southernmiss,texsanantonio,79,98,2.0,136.0,2.0,136.0,-130.0,110.0,1.5,73.5
2020-02-17,2020,nebraskaomaha,denveru,72,69,150.0,2.0,148.0,2.0,105.0,-125.0,76.5,2.0
2020-02-17,2020,southdakotastate,westernillinois,91,66,14.0,164.0,13.0,161.5,-900.0,600.0,2.5,84.5
2020-02-17,2020,texasstate,arkansasstate,84,67,5.0,135.0,5.0,133.0,-210.0,180.0,72.5,2.0
2020-02-17,2020,utarlington,arkansaslr,85,70,10.0,134.0,11.0,131.0,-600.0,450.0,5.5,71.0
2020-02-17,2020,northdakotastate,oralroberts,77,59,1.0,149.0,1.0,155.0,-115.0,-105.0,81.5,1.5
2020-02-17,2020,northdakota,umkc,65,80,142.0,6.0,140.5,4.5,175.0,-200.0,2.0,75.0
2020-02-17,2020,belmont,easternillinois,81,57,28.0,132.0,27.0,135.5,NaN,NaN,13.0,70.0
2020-02-17,2020,samford,vmi,100,99,1.0,159.0,2.5,158.0,-145.0,125.0,1.5,83.0
2020-02-17,2020,southdakota,stthomas,81,60,8.0,150.0,11.0,145.5,-600.0,450.0,3.0,76.0
2020-02-17,2020,tennesseetech,semissourist,98,94,5.0,155.0,4.0,151.0,-180.0,160.0,2.0,82.0
2020-02-17,2020,tennesseestate,siuedwardsville,81,65,3.0,137.0,5.0,133.5,-210.0,180.0,71.5,1.0
2020-02-17,2020,newmexico,coloradostate,68,83,158.0,6.0,152.5,7.5,270.0,-330.0,81.5,5.5
2020-02-17,2020,idahostate,no.colorado,61,58,147.0,7.0,146.0,6.5,240.0,-280.0,76.0,5.5
2020-02-17,2020,weberstate,sacramentostate,65,50,15.0,140.0,15.5,139.0,-1600.0,900.0,9.0,72.5
2020-02-17,2020,idahou,montana,82,76,144.0,6.5,143.5,7.5,265.0,-320.0,77.0,1.5
2020-02-17,2020,e.washington,montanastate,88,86,143.0,1.0,145.0,2.0,110.0,-130.0,77.5,1.5
2020-02-17,2020,houstonu,centralflorida,70,52,14.0,137.0,13.5,136.0,-1000.0,650.0,5.5,71.0
2020-02-17,2020,arizonastate,oregon,81,57,134.0,2.5,136.5,5.0,180.0,-210.0,72.0,4.0
2020-02-17,2020,california,colorado,62,70,130.0,1.0,130.0,2.5,125.0,-145.0,69.5,3.5
2020-02-17,2020,saintmarysca,sanfrancisco,69,64,4.5,131.0,2.5,132.0,-155.0,135.0,71.0,0.5
2020-02-17,2020,portlandu,sandiego,92,60,2.0,134.5,2.0,137.5,-135.0,115.0,74.0,1.0
2020-02-17,2020,ucsandiego,hawaii,53,65,138.0,2.0,138.0,2.5,115.0,-135.0,1.5,71.5
2020-02-17,2020,portlandstate,northernarizona,68,67,7.0,143.0,6.0,145.5,-250.0,210.0,1.5,76.0
2020-02-17,2020,calsantabarb,csfullerton,58,67,4.5,134.5,5.5,134.5,-240.0,200.0,3.5,70.0
2020-02-17,2020,csnorthridge,longbeachstate,59,72,139.0,7.0,138.0,6.0,220.0,-260.0,75.0,1.5
2020-02-17,2020,calriverside,csbakersfield,79,69,7.0,124.0,7.0,124.5,-290.0,245.0,1.0,66.5
2020-02-17,2020,depaul,creighton,59,71,1.0,135.5,2.0,140.5,-125.0,105.0,1.0,74.5
2020-02-17,2020,loyolamarymount,santaclara,80,84,150.5,5.5,146.0,6.0,215.0,-255.0,77.0,3.5
2020-02-17,2020,ucla,washingtonstate,76,56,9.5,129.0,8.5,129.5,-380.0,320.0,2.5,69.0
2020-02-17,2020,stanford,utahu,56,60,5.5,140.0,4.0,140.0,-200.0,175.0,0.5,71.5
2020-02-17,2020,usc,washingtonu,79,69,12.0,138.5,11.5,139.5,-650.0,475.0,2.5,73.0
2020-02-17,2020,sanjosestate,nevada,60,90,146.0,7.0,144.0,8.5,290.0,-350.0,74.5,1.0
2020-02-17,2020,st.francispa,longisland,63,81,146.0,2.0,147.5,4.0,175.0,-200.0,78.5,0.5
2020-02-17,2020,sacredheart,wagner,67,76,140.0,9.5,142.0,8.0,310.0,-370.0,75.0,5.5
2020-02-17,2020,bryant,centralconn,75,61,15.0,145.0,13.5,147.0,-1100.0,700.0,6.0,77.0
2020-02-17,2020,merrimack,fairdickinson,64,44,7.5,130.0,7.5,131.5,-390.0,325.0,4.0,69.5
2020-02-17,2020,mountstmarys,st.francisny,55,64,8.0,126.0,5.0,126.5,-245.0,205.0,3.5,67.5
2020-02-17,2020,nichollsstate,mcneesestate,82,73,9.0,148.0,9.5,151.0,-450.0,375.0,3.5,79.5
2020-02-17,2020,texasa&mcorpus,selouisiana,74,83,6.0,155.0,4.0,150.5,-200.0,175.0,4.5,79.5
2020-02-17,2020,incarnateword,northwesternst,64,88,NaN,NaN,148.0,1.5,100.0,-120.0,79.5,0.5
2020-02-17,2020,highpoint,longwood,71,78,135.0,1.5,135.5,3.5,145.0,-165.0,0.5,74.5
2020-02-18,2020,st.johns,butler,91,57,8.0,140.0,7.5,141.5,-340.0,280.0,76.0,0.5
2020-02-18,2020,yale,pennsylvania,81,72,5.0,143.5,4.5,144.5,-190.0,170.0,1.5,76.0
2020-02-18,2020,detroitu,northernkentucky,60,52,2.0,137.0,1.0,136.0,-125.0,105.0,NaN,NaN
2020-02-18,2020,monmouth,rider,60,58,9.0,134.5,7.5,138.5,-320.0,265.0,5.5,72.5
2020-02-18,2020,siena,marist,53,62,NaN,NaN,1.5,132.5,-125.0,105.0,70.0,1.5
2020-02-18,2020,brown,princeton,50,69,145.0,1.0,144.0,2.5,125.0,-145.0,1.5,74.0
2020-02-18,2020,fairfield,st.peter's,59,70,1.0,124.0,1.0,124.5,-115.0,-105.0,2.0,67.5
2020-02-18,2020,harvard,columbia,62,54,15.5,143.0,16.0,145.0,-2000.0,1000.0,7.0,76.0
2020-02-18,2020,kentstate,ohio,75,52,NaN,NaN,1.5,137.5,-125.0,105.0,71.0,5.0
2020-02-18,2020,vacommonwealth,richmond,77,57,2.5,130.0,3.0,133.5,-150.0,130.0,1.5,69.5
2020-02-18,2020,dartmouth,cornell,71,59,1.0,143.0,146.0,1.0,-110.0,-110.0,0.5,74.0
2020-02-18,2020,mississippist,missouri,68,49,10.5,135.5,11.0,134.0,-650.0,475.0,3.5,69.5
2020-02-18,2020,wiscmilwaukee,clevelandstate,61,78,138.0,6.5,138.5,6.5,210.0,-250.0,1.5,73.0
2020-02-18,2020,wiscgreenbay,ipfw,55,74,130.0,4.0,132.5,5.0,125.0,-145.0,69.5,0.5
2020-02-18,2020,oakland,wrightstate,74,78,5.5,148.5,4.5,148.5,-200.0,175.0,3.0,78.0
2020-02-18,2020,nebraska,maryland,74,90,145.0,2.0,145.5,2.0,115.0,-135.0,78.0,0.5
2020-02-19,2020,furman,wofford,70,69,6.0,139.5,5.5,136.5,-220.0,190.0,71.5,1.0
2020-02-19,2020,connecticut,xavier,72,61,5.5,140.5,7.0,139.5,-300.0,250.0,73.5,0.5
2020-02-19,2020,massachusetts,lasalle,80,74,6.0,155.0,6.0,150.5,-250.0,210.0,0.5,79.0
2020-02-19,2020,southflorida,tulsa,57,65,125.0,2.0,127.5,3.0,140.0,-160.0,67.5,1.0
2020-02-19,2020,syracuse,bostoncollege,76,56,9.0,147.0,8.5,145.5,-380.0,320.0,2.0,76.5
2020-02-19,2020,baylor,tcu,72,62,13.0,136.5,11.0,138.5,-700.0,500.0,3.5,72.0
2020-02-19,2020,michiganstate,illinois,74,79,NaN,NaN,139.0,2.5,115.0,-135.0,2.0,72.5
2020-02-19,2020,texas,texastech,55,61,1.5,123.5,3.5,129.0,-165.0,145.0,2.5,69.5
2020-02-19,2020,thecitadel,etennesseest,67,77,NaN,NaN,153.0,2.0,105.0,-125.0,82.5,1.0
2020-02-19,2020,southernmiss,utep,70,84,133.0,9.0,134.5,7.0,245.0,-290.0,73.0,1.5
2020-02-19,2020,st.josephs,dayton,62,74,133.0,6.5,134.5,6.5,240.0,-280.0,71.0,2.0
2020-02-19,2020,georgia,mississippi,68,85,143.5,3.0,141.0,2.0,115.0,-135.0,0.5,76.0
