Season,Date,Team1,Team1 Location,Team2,Team2 Location,Open1,Open2,Close1,Close2,MoneyLine1,MoneyLine2,Team1 Score,Team2 Score,Result of Home Team
2008,2007-11-18,FlaAtlantic,N,ClevelandState,N,141.5,5,142,7,250,-300,66,76,N/A
2008,2007-11-18,RhodeIsland,N,UAB,N,1,143,1.5,144,-120,100,74,69,N/A
2008,2007-11-18,GeorgiaSouthern,N,Stetson,N,11.5,135.5,9.5,135.5,-525,415,68,55,N/A
2008,2007-11-18,SouthFlorida,N,FloridaState,N,152,7.5,151.5,7,260,-320,68,67,N/A
2008,2007-11-18,OregonSt.,N,SCarUpstate,N,9,118.5,11,126.5,-700,500,65,46,N/A
2008,2007-11-18,Akron,N,TennesseeSt.,N,11,141,10,142,-550,425,74,72,N/A
2008,2007-11-18,Alaska-Fairbanks,H,IUPUI,V,129,11.5,131.5,11.5,500,-700,47,82,0
2008,2007-11-18,ColoradoSt.,N,PortlandState,N,137,3,134,2.5,125,-145,64,63,N/A
2008,2007-11-18,St.Bonaventure,N,Presbyterian,N,10.5,143,9,143,-485,385,79,72,N/A
2008,2007-11-18,NewMexico,H,LoyolaMarymount,V,23.5,128,24,128.5,-4500,2250,86,58,1
2008,2007-11-18,GeorgiaTech,N,Winthrop,N,3,153,4,150,-180,158,73,79,N/A
2008,2007-11-18,NotreDame,N,Baylor,N,5.5,140,6.5,149.5,-280,240,64,68,N/A
2008,2007-11-18,NorthCarolina,H,Iona,V,34,142,33,145.5,-20000,7500,107,72,1
2008,2007-11-18,WashingtonU,H,E.Washington,V,21.5,142,24.5,140,-5000,2500,82,68,1
2008,2007-11-19,DetroitU,H,WesternMichigan,V,134.5,2,130.5,1,-105,-115,59,60,0
2008,2007-11-19,UtahU,H,SantaClara,V,10,136,10.5,132,-600,475,57,72,0
2008,2007-11-19,SanDiego,H,SanDiegoState,V,148,4,145,3.5,150,-170,64,69,0
2008,2007-11-19,WichitaState,N,IllinoisChicago,N,2,129.5,1.5,127.5,-125,105,67,60,N/A
2008,2007-11-19,NCCharlotte,N,Monmouth,N,7,135,7.5,133,-330,280,56,58,N/A
2008,2007-11-19,GeorgiaTech,N,NotreDame,N,153.5,4,153,4,180,-210,70,69,N/A
2008,2007-11-19,Baylor,N,Winthrop,N,2,145,2,141.5,-130,110,62,54,N/A
2008,2007-11-19,Chaminade,H,Marquette,V,144,22.5,142,19.5,1500,-3000,63,74,0
2008,2007-11-19,OklahomaState,N,LSU,N,135.5,1.5,3,142.5,-155,135,83,77,N/A
2008,2007-11-19,Duke,N,Princeton,N,22.5,124.5,22.5,127,-4000,2000,83,61,N/A
2008,2007-11-19,Illinois,N,ArizonaState,N,2,114.5,4.5,123,-205,175,77,54,N/A
2008,2007-11-19,UCLA,N,Maryland,N,10.5,132,10,130.5,-600,475,71,59,N/A
2008,2007-11-19,MichiganState,N,Missouri,N,4,145,1.5,145,-125,105,86,83,N/A
2008,2007-11-20,FloridaState,H,GeorgiaState,V,20,137.5,21,139,-3700,1850,78,48,1
2008,2007-11-20,IndianaU,H,NCWilmington,V,21.5,148.5,20.5,156,-3000,1500,95,71,1
2008,2007-11-20,IndianaState,H,NoIllinois,V,11.5,132,13.5,140,-900,650,75,65,1
2008,2007-11-20,Tennessee,H,MiddleTennSt,V,22.5,150,21.5,154.5,NL,NL,109,40,1
2008,2007-11-20,Rutgers,H,Dartmouth,V,16,127,15.5,128.5,NL,NL,55,50,1
2008,2007-11-20,Virginia,H,Drexel,V,9.5,141.5,10,141.5,-550,450,72,58,1
2008,2007-11-20,Vanderbilt,H,Valparaiso,V,14,140,12.5,141,NL,NL,87,78,1
2008,2007-11-20,IowaState,H,MinnesotaU,V,1,121.5,pk,121.5,-110,-110,58,68,0
2008,2007-11-20,Rice,H,Richmond,V,130,1,125,1,100,-120,55,61,0
2008,2007-11-20,MemphisU,H,ArkansasState,V,26.5,144.5,27,143,NL,NL,84,63,1
2008,2007-11-20,CalSantaBarb,H,SanFrancisco,V,8,140,7.5,145.5,-355,295,74,69,1
2008,2007-11-20,SaintMarysCA,H,Oregon,V,142,5,146,2,115,-135,99,87,1
2008,2007-11-20,Stanford,H,Yale,V,18,148,18.5,147.5,-3000,1500,72,61,1
2008,2007-11-20,Chaminade,H,LSU,V,137,14,142,13,730,-1140,72,78,0
2008,2007-11-20,ArizonaState,N,Princeton,N,9,120,7.5,119.5,-350,290,61,42,N/A
2008,2007-11-20,Marquette,N,OklahomaState,N,3.5,142,3,144.5,-160,140,91,61,N/A
2008,2007-11-20,Duke,N,Illinois,N,6.5,131,7,140.5,-325,275,79,66,N/A
2008,2007-11-20,Missouri,N,Maryland,N,4,150,5.5,153,-235,195,84,70,N/A
2008,2007-11-20,UCLA,N,MichiganState,N,3.5,128,5.5,131.5,-230,190,68,63,N/A
2008,2007-11-20,SetonHall,H,LoyolaMaryland,V,6,159.5,8,164.5,-360,300,94,80,1
2008,2007-11-20,OldDominion,H,Iona,V,18,130.5,17.5,126.5,NL,NL,74,63,1
2008,2007-11-20,Niagara,H,Buffalo,V,6,153,5.5,153,-270,230,80,63,1
2008,2007-11-20,Georgia,H,Elon,V,18.5,140,17.5,143,-2600,1420,76,65,1
2008,2007-11-20,Pennsylvania,H,TheCitadel,V,15.5,136,15.5,133,NL,NL,93,77,1
2008,2007-11-20,Samford,H,TowsonState,V,2,120,3.5,123,-165,145,66,73,0
2008,2007-11-20,SEMissouriSt,H,Evansville,V,pk,146,pk,142.5,-110,-110,87,77,1
2008,2007-11-20,UtahState,H,AustinPeay,V,3,133,2.5,135,-145,125,71,68,1
2008,2007-11-21,BostonCollege,H,RhodeIsland,V,3.5,139,1,142,-120,100,76,72,1
2008,2007-11-21,Dayton,H,Toledo,V,11.5,125,11,124.5,-725,575,76,70,1
2008,2007-11-21,BallState,H,Georgetown,V,119.5,20,119,21,NL,NL,48,57,0
2008,2007-11-21,MissouriSt,H,SaintLouis,V,6.5,126,8,123.5,-360,300,60,56,1
2008,2007-11-21,UNLV,H,Louisville,V,149,3,143,4,160,-190,48,68,0
2008,2007-11-21,NewMexico,H,Hawaii,V,13,140,14,149,-1100,750,89,60,1
2008,2007-11-21,Pepperdine,H,LongBeachState,V,7,153,8.5,149.5,-375,315,92,81,1
2008,2007-11-21,LSU,N,ArizonaState,N,1.5,128,131.5,1,100,-120,84,87,N/A
2008,2007-11-21,Illinois,N,OklahomaSt.,N,4.5,146,5,145,-230,190,65,49,N/A
2008,2007-11-21,Chaminade,H,Princeton,V,4,114,2,118,-130,110,74,70,1
2008,2007-11-21,Duke,N,Marquette,N,4,150,4.5,151.5,-200,170,77,73,N/A
2008,2007-11-21,WashingtonU,N,TexasA&M,N,146,3,147.5,4.5,175,-205,63,77,N/A
2008,2007-11-21,Syracuse,N,OhioState,N,1.5,150,2,149.5,-130,110,65,79,N/A
2008,2007-11-21,Butler,N,Michigan,N,6,115.5,6.5,117.5,-285,245,79,65,N/A
2008,2007-11-21,VirginiaTech,N,E.Washington,N,14,129,14,127,-1200,800,69,52,N/A
2008,2007-11-21,Manhattan,H,EasternMichigan,V,7,125,8,131,-400,325,57,61,0
2008,2007-11-21,WesternMichigan,H,Davidson,V,155,4,158.5,4,165,-190,83,76,1
2008,2007-11-21,UAB,H,EasternKentucky,V,14,125.5,14.5,125,-1300,850,64,50,1
2008,2007-11-21,Oklahoma,H,MoreheadState,V,25,127,25,128,-6000,2750,74,42,1
2008,2007-11-21,Kansas,H,NorthernArizona,V,26.5,156,29,155.5,-10000,4000,87,46,1
2008,2007-11-21,FresnoState,H,MontanaState,V,8,146.5,8,146.5,-385,318,86,74,1
2008,2007-11-21,Pacific,H,SacramentoState,V,17.5,160,18.5,155.5,-2500,1400,75,62,1
2008,2007-11-22,SouthCarolina,N,PennState,N,3,149,2.5,148.5,NL,NL,74,67,N/A
2008,2007-11-22,NCState,N,Rider,N,13.5,134,11,135,NL,NL,72,63,N/A
2008,2007-11-22,CentralFlorida,H,Villanova,V,37,7,137,6.5,NL,NL,68,76,0
2008,2007-11-22,KansasState,N,GeorgeMason,N,1.5,127.5,1,127,NL,NL,77,87,N/A
2008,2007-11-22,CalIrvine,N,MississippiSt,N,142,10,142,8,NL,NL,53,68,N/A
2008,2007-11-22,SoIllinois,N,TennesseeChat,N,16,147,14,142,NL,NL,63,41,N/A
2008,2007-11-22,SouthAlabama,N,MiamiOhio,N,122.5,3,120.5,3,NL,NL,59,64,N/A
2008,2007-11-22,USC,N,SanDiego,N,13,152,11.5,151,NL,NL,60,50,N/A
2008,2007-11-22,AlaskaAnchorage,H,TexasTech,V,NL,NL,NL,NL,NL,NL,47,74,0
2008,2007-11-22,Gonzaga,N,WesternKentucky,N,6.5,147,6,152.5,-280,240,74,71,N/A
2008,2007-11-23,Florida,H,FloridaState,V,8,148,9,150.5,-460,360,51,65,0
2008,2007-11-23,Pittsburgh,H,Buffalo,V,22,144.5,23.5,148,-4000,2600,92,45,1
2008,2007-11-23,Alabama,H,SoMississippi,V,8.5,150,6.5,148.5,-270,230,79,77,1
2008,2007-11-23,UCLA,H,Yale,V,24,137,24.5,137,-6000,4100,81,47,1
2008,2007-11-23,PennState,N,Rider,N,7.5,137.5,7.5,140.5,-320,260,73,82,N/A
2008,2007-11-23,NCState,N,SouthCarolina,N,3,138.5,2.5,138,-155,135,63,61,N/A
2008,2007-11-23,Villanova,N,GeorgeMason,N,2.5,127,1.5,131.5,-135,115,84,76,N/A
2008,2007-11-23,CentralFlorida,H,KansasState,V,142,4,142.5,4.5,165,-190,71,73,0
2008,2007-11-23,LoyolaMaryland,N,Howard,N,11,159,10,158.5,-500,420,73,58,N/A
2008,2007-11-23,Drexel,H,RobertMorris,V,8.5,150.5,7,145,-360,300,56,40,1
2008,2007-11-23,Pennsylvania,H,Virginia,V,150,12.5,149.5,12,620,-800,85,100,0
2008,2007-11-23,SetonHall,N,Navy,N,14.5,170,14,170,-1350,990,79,75,N/A
2008,2007-11-23,NCWilmington,N,Longwood,N,12.5,165,14,159.5,-1360,1000,80,65,N/A
2008,2007-11-23,SEMissouriSt,N,CoppinState,N,4,151,6,150,-240,200,99,102,N/A
2008,2007-11-23,Xavier,N,KentState,N,7.5,135,7.5,134.5,-350,290,78,65,N/A
2008,2007-11-23,IllinoisState,N,IndianaU,N,159,9,158,9.5,350,-450,57,70,N/A
2008,2007-11-23,Hartford,N,JacksonState,N,3,153,5.5,152.5,-220,180,73,57,N/A
2008,2007-11-23,Iona,N,SoCarolinaSt,N,4,143.5,4,149.5,-190,165,76,81,N/A
2008,2007-11-23,Louisville,N,BYU,N,6,144.5,5.5,144,-230,190,76,78,N/A
2008,2007-11-23,NorthCarolina,N,OldDominion,N,16,145.5,16.5,145.5,-2100,1540,99,82,N/A
2008,2007-11-23,SoIllinois,N,MississippiSt,N,2,123,124,1,-135,115,63,49,N/A
2008,2007-11-23,CalIrvine,N,TennesseeChat,N,5.5,136.5,5.5,139.5,-230,190,80,85,N/A
2008,2007-11-23,SanDiego,N,SouthAlabama,N,137.5,2.5,137.5,2.5,125,-145,55,77,N/A
2008,2007-11-23,USC,N,MiamiOhio,N,5.5,124.5,6,124,-250,210,57,53,N/A
2008,2007-11-23,Michigan,N,E.Washington,N,15.5,127.5,16.5,129,-2150,1590,61,53,N/A
2008,2007-11-23,AlaskaAnchorage,H,WesternKentucky,V,NL,16,NL,16,1900,-3000,67,71,0
2008,2007-11-23,Butler,N,VirginiaTech,N,8,119,9,118.5,-425,330,84,78,N/A
2008,2007-11-23,Gonzaga,N,TexasTech,N,6,131,7,134.5,-300,250,63,73,N/A
2008,2007-11-23,Syracuse,N,WashingtonU,N,3.5,156,3,155.5,-170,150,91,85,N/A
2008,2007-11-23,TexasA&M,N,OhioState,N,139,1,1.5,138.5,-115,105,70,47,N/A
2008,2007-11-23,AustinPeay,N,FloridaGulfCoast,N,8.5,130,9.5,131,-480,380,67,57,N/A
2008,2007-11-23,Valparaiso,N,MDEasternShore,N,16,134.5,15.5,134.5,NL,NL,66,55,N/A
2008,2007-11-23,Iowa,N,Bradley,N,121,3,124,3.5,145,-165,56,67,N/A
2008,2007-11-23,Vanderbilt,N,UtahState,N,13,142.5,11.5,145,-800,600,77,56,N/A
2008,2007-11-23,Texas,N,NewMexicoState,N,9,142,8.5,143,-450,350,102,87,N/A
2008,2007-11-23,Tennessee,N,WestVirginia,N,7.5,154.5,8,154.5,-360,300,74,72,N/A
2008,2007-11-23,Furman,H,GeorgiaSouthern,V,136.5,4,141,3,135,-155,63,68,0
2008,2007-11-23,OregonState,H,IdahoState,V,7.5,117,8,126.5,-360,300,56,41,1
2008,2007-11-23,AirForce,N,MissValleySt,N,14,112,14,112,-1299,939,58,40,N/A
2008,2007-11-23,WashingtonState,N,Montana,N,16.5,121,14.5,121.5,-1400,1040,66,55,N/A
2008,2007-11-24,Northwestern,H,Brown,V,9,125,10,119.5,-485,385,67,73,0
2008,2007-11-24,BowlingGreen,H,Temple,V,2,146,pk,143,-110,-110,55,72,0
2008,2007-11-24,Creighton,H,Nebraska,V,6.5,117,7,122,-330,270,74,62,1
2008,2007-11-24,Purdue,H,LoyolaChicago,V,13,120,13,126.5,-1100,775,84,53,1
2008,2007-11-24,BallState,H,Evansville,V,pk,117,2.5,117.5,-145,125,50,51,0
2008,2007-11-24,Mississippi,H,ULMonroe,V,16,164,17.5,165,-2300,1500,94,70,1
2008,2007-11-24,Tulane,H,NewOrleansU,V,8.5,135,7.5,135,-375,313,67,74,0
2008,2007-11-24,St.Bonaventure,H,EasternMichigan,V,pk,136,2,137,-135,115,60,63,0
2008,2007-11-24,NotreDame,H,YoungstownState,V,23,134.5,22.5,138.5,-3000,1500,87,75,1
2008,2007-11-24,Wisconsin,H,Georgia,V,9,137,12,135,-900,600,68,49,1
2008,2007-11-24,SouthFlorida,H,EastCarolina,V,15,140,13.5,136.5,-1200,775,81,67,1
2008,2007-11-24,RhodeIsland,H,Toledo,V,12.5,136,13,137,-1000,650,83,57,1
2008,2007-11-24,GeorgiaState,H,Troy,V,3,149,3,152.5,-160,140,97,92,1
2008,2007-11-24,Dayton,H,SMU,V,19,138.5,21,138.5,-3500,2250,82,57,1
2008,2007-11-24,Providence,H,Harvard,V,20,141,19.5,143,-2750,1750,93,70,1
2008,2007-11-24,MinnesotaU,H,CentralMichigan,V,12,137,14,139.5,-1400,925,77,59,1
2008,2007-11-24,WiscMilwaukee,H,Drake,V,3,150,2,152.5,-130,110,59,80,0
2008,2007-11-24,SaintLouis,H,Pacific,V,6.5,133.5,7,131,-320,260,63,54,1
2008,2007-11-24,ArkansasLR,H,LouisianaTech,V,10,121,11,121,-630,465,63,49,1
2008,2007-11-24,WichitaState,H,Wyoming,V,4.5,134,6,134,-275,235,75,63,1
2008,2007-11-24,California,H,SanDiegoState,V,5.5,133.5,5.5,133.5,-250,210,77,69,1
2008,2007-11-24,Oregon,H,SanFrancisco,V,18.5,163.5,18,163.5,-2600,1420,110,79,1
2008,2007-11-24,UNLV,H,Nevada,V,3,132.5,3,130.5,-155,135,79,67,1
2008,2007-11-24,CalRiverside,H,IdahoU,V,4.5,124.5,3.5,123.5,-175,155,56,55,1
2008,2007-11-24,Stanford,H,ColoradoState,V,17,137,22,135.5,-4500,2250,73,53,1
2008,2007-11-24,RobertMorris,N,Howard,N,8,145,8.5,146,-350,290,72,53,N/A
2008,2007-11-24,Drexel,H,LoyolaMaryland,V,7.5,136,7.5,136,-325,265,54,52,1
2008,2007-11-24,Penn,H,Navy,V,6,165,6.5,166,-290,245,71,67,1
2008,2007-11-24,Virginia,N,SetonHall,N,8.5,172,8,173,-380,315,60,74,N/A
2008,2007-11-24,SEMissouriSt.,N,longwood,N,9,163,10.5,158.5,-720,510,82,78,N/A
2008,2007-11-24,UNC-Wilmington,N,CoppinSt.,N,6.5,150,9,150,-455,363,78,57,N/A
2008,2007-11-24,IllinoisSt.,N,KentSt.,N,137,1.5,137,1,-102,-118,59,65,N/A
2008,2007-11-24,Indiana,N,Xavier,N,2.5,147,2,146,-130,110,65,80,N/A
2008,2007-11-24,mdeasternshore,N,floridagulfcoast,N,125,4.5,127,3.5,150,-170,58,71,N/A
2008,2007-11-24,valparaiso,N,AustinPeay,N,pk,131,pk,134.5,-110,-110,61,47,N/A
2008,2007-11-24,Iowa,N,UtahSt.,N,3.5,120,2.5,119.5,-130,110,62,75,N/A
2008,2007-11-24,Vanderbilt,N,Bradley,N,5,152,4.5,151,-210,175,95,86,N/A
2008,2007-11-24,Iona,N,JacksonSt.,N,2,140,4,150,-175,155,70,74,N/A
2008,2007-11-24,hartford,N,socarolinast,N,7.5,147,7.5,147,-350,290,80,72,N/A
2008,2007-11-24,Louisville,N,OldDominion,N,11,136.5,9,137,-450,360,64,53,N/A
2008,2007-11-24,NorthCarolina,N,BYU,N,7.5,171,8.5,167,-400,325,73,63,N/A
2008,2007-11-24,AirForce,N,Montana,N,106.5,1.5,pk,114.5,-110,-110,57,59,N/A
2008,2007-11-24,WashingtonState,N,MissValleySt,N,30,116,31.5,116,NL,NL,71,26,N/A
2008,2007-11-24,Alaska-Anchorage,H,EasternWash,V,pk,NL,1,NL,-120,100,62,64,0
2008,2007-11-24,WesternKy,N,Michigan,N,1.5,140.5,2,140.5,-135,115,73,69,N/A
2008,2007-11-24,Gonzaga,N,VirginiaTech,N,6,134,5.5,134,-240,200,82,64,N/A
2008,2007-11-24,TexasTech,N,Butler,N,118,6,125,5,200,-240,71,81,N/A
2008,2007-11-24,WestVirginia,N,NewMexicoSt.,N,7.5,156.5,8.5,156.5,-400,325,75,61,N/A
2008,2007-11-24,Tennessee,N,Texas,N,5.5,149.5,6.5,156.5,-280,240,78,97,N/A
2008,2007-11-24,Fordham,H,CollCharleston,V,8.5,138,8,141.5,-400,325,68,73,0
2008,2007-11-24,Duquesne,H,Niagara,V,12,174,16.5,180,-2200,1315,76,65,1
2008,2007-11-24,PortlandU,H,IdahoState,V,6,133,5,128,-230,190,76,52,1
2008,2007-11-24,VaCommonwealth,H,Elon,V,14,130.5,14,130,-1400,1000,79,61,1
2008,2007-11-24,Marist,H,Richmond,V,9,134,7.5,133,-320,260,64,62,1
2008,2007-11-24,Cincinnati,H,Fairfield,V,10,132,9.5,132,-600,450,69,64,1
2008,2007-11-24,ArkansasState,H,EasternIllinois,V,10,138,9,138,-470,375,74,60,1
2008,2007-11-24,CalSantaBarb,H,MontanaState,V,10.5,145.5,12,145.5,-900,600,76,61,1
2008,2007-11-24,UCDavis,H,PortlandState,V,134.5,6,134.5,5.5,220,-260,76,68,1
2008,2007-11-25,OregonState,H,PortlandU,V,5,120.5,6,121.5,-210,180,67,57,1
2008,2007-11-25,Kansas,H,Arizona,V,13,158,15.5,150.5,-1300,850,76,72,1
2008,2007-11-25,CentralFlorida,H,PennState,V,2.5,140,2,140.5,-130,110,70,59,1
2008,2007-11-25,KansasState,N,Rider,N,10,147,7.5,147,-375,315,82,69,N/A
2008,2007-11-25,GeorgeMason,N,SouthCarolina,N,1.5,132,3,138.5,-125,105,69,68,N/A
2008,2007-11-25,Villanova,N,NCState,N,2.5,134,4,136,-170,150,68,69,N/A
2008,2007-11-25,CalIrvine,N,SanDiego,N,pk,138,3,135,-160,140,57,60,N/A
2008,2007-11-25,SouthAlabama,N,TennesseeChat,N,7.5,142,5.5,147.5,-275,235,84,67,N/A
2008,2007-11-25,MississippiSt,N,MiamiOhio,N,4,120,4.5,121.5,-175,155,60,67,N/A
2008,2007-11-25,USC,N,SoIllinois,N,123,1,119.5,4,140,-160,70,45,N/A
2008,2007-11-25,Cornell,H,Siena,V,175,2.5,175.5,1.5,110,-130,83,77,1
2008,2007-11-25,Duke,H,EasternKentucky,V,31,131,30.5,134.5,NL,NL,78,43,1
2008,2007-11-25,St.Peter's,H,Rutgers,V,134.5,5,136.5,5.5,220,-260,65,58,1
2008,2007-11-25,SacramentoState,H,SantaClara,V,140,13,136.5,11,525,-750,65,77,0
2008,2007-11-25,Montana,N,MissValleySt,N,20,113,20,114,-2800,1800,69,62,N/A
2008,2007-11-25,WashingtonState,N,AirForce,N,16,109,17,112,-2200,1315,71,62,N/A
2008,2007-11-26,Akron,H,Temple,V,5,136.5,5,135,-230,190,67,65,1
2008,2007-11-26,FloridaIntl,H,SouthFlorida,V,144,5,138.5,3.5,150,-170,69,77,0
2008,2007-11-26,Iowa,H,WakeForest,V,136,2,126.5,1.5,105,-125,47,56,0
2008,2007-11-26,ArizonaState,H,CalPolySLO,V,10,132.5,10.5,140,-600,475,75,41,1
2008,2007-11-26,WashingtonU,H,LongBeachState,V,22.5,158.5,24.5,150.5,-4000,2000,84,69,1
2008,2007-11-26,AppalachianSt,H,Davidson,V,148,4.5,147,6.5,230,-270,60,71,0
2008,2007-11-26,MurrayState,H,ArkansasState,V,5.5,132.5,6.5,133.5,-275,235,81,67,1
2008,2007-11-27,Virginia,H,Northwestern,V,15,132.5,13.5,136,-1100,750,94,52,1
2008,2007-11-27,IndianaU,H,GeorgiaTech,V,11.5,149.5,9,153.5,-425,355,83,79,1
2008,2007-11-27,St.Josephs,H,BallState,V,17.5,134,17.5,122.5,-2500,1500,74,63,1
2008,2007-11-27,FloridaState,H,MinnesotaU,V,7.5,129,7,136.5,-325,275,75,61,1
2008,2007-11-27,Rice,H,ArkansasLR,V,123,4,124,6,225,-265,52,59,0
2008,2007-11-27,ULLafayette,H,UAB,V,138,7,132,5,190,-230,72,78,0
2008,2007-11-27,Mississippi,H,Troy,V,22,160,23,171,-5000,2500,102,76,1
2008,2007-11-27,IowaState,H,NorthernIowa,V,122,1.5,120,1,100,-120,48,61,0
2008,2007-11-27,DenverU,H,Colorado,V,131.5,3,123.5,4.5,180,-210,44,54,0
2008,2007-11-27,Duke,H,Wisconsin,V,8,129,9.5,137,-570,470,82,58,1
2008,2007-11-27,UTEP,H,NewMexicoState,V,5,148.5,8,148.5,-410,340,84,76,1
2008,2007-11-27,Clemson,H,Purdue,V,10,133.5,10,133.5,-510,410,61,58,1
2008,2007-11-27,CalSantaBarb,H,UNLV,V,2,135,4,136,-200,170,63,60,1
2008,2007-11-27,Elon,H,WesternCarolina,V,3.5,132,4,133.5,-200,170,59,49,1
2008,2007-11-27,Furman,H,BowlingGreen,V,136,1,134,2.5,125,-145,58,67,0
2008,2007-11-27,Buffalo,H,Canisius,V,8,142,10,138,-620,495,68,59,1
2008,2007-11-27,MemphisU,H,AustinPeay,V,23.5,138.5,22,143,-6000,3000,104,82,1
2008,2007-11-27,WiscGreenBay,H,EasternIllinois,V,13,140,14.5,139,-1300,850,63,47,1
2008,2007-11-27,Stanford,H,SacramentoState,V,29.5,114,30,143.5,-8000,4000,84,58,1
2008,2007-11-28,EasternMichigan,H,DetroitU,V,2.5,126.5,3,126.5,-155,135,68,72,0
2008,2007-11-28,WrightState,H,Marshall,V,6,125.5,6,128,-255,215,77,70,1
2008,2007-11-28,NCWilmington,H,Toledo,V,7,140.5,8,140.5,-375,315,65,61,1
2008,2007-11-28,OldDominion,H,Georgetown,V,124.5,9,121,7.5,290,-350,48,66,0
2008,2007-11-28,ClevelandState,H,CSNorthridge,V,6.5,148.5,7,153,-300,250,68,78,0
2008,2007-11-28,CentralMichigan,H,IllinoisChicago,V,5,141,4.5,141,-205,175,52,65,0
2008,2007-11-28,Richmond,H,William&Mary,V,2,123.5,3,127,-150,130,58,55,1
2008,2007-11-28,KentState,H,SaintLouis,V,5.5,124.5,6,125.5,-260,220,81,40,1
2008,2007-11-28,RhodeIsland,H,Northeastern,V,12.5,138.5,11.5,140.5,-800,600,92,72,1
2008,2007-11-28,MichiganState,H,NCState,V,9,135,9,133,-460,380,81,58,1
2008,2007-11-28,Michigan,H,BostonCollege,V,2.5,129.5,4,129,-190,160,64,77,0
2008,2007-11-28,Syracuse,H,Massachusetts,V,7.5,165.5,7,166.5,-305,255,100,107,0
2008,2007-11-28,MiamiOhio,H,Dayton,V,6.5,125.5,6,121,-250,210,62,63,0
2008,2007-11-28,Princeton,H,SetonHall,V,136,7,134.5,6.5,225,-265,55,65,0
2008,2007-11-28,Maryland,H,Illinois,V,3,131.5,1.5,132,-125,105,69,61,1
2008,2007-11-28,Kansas,H,FlaAtlantic,V,31,146,34,149,-10000,5000,87,49,1
2008,2007-11-28,Arkansas,H,Missouri,V,4.5,148.5,4.5,147.5,-200,170,94,91,1
2008,2007-11-28,TexasTech,H,TCU,V,8.5,132,8.5,141,-400,330,71,58,1
2008,2007-11-28,Valparaiso,H,WesternMichigan,V,3.5,143,3.5,140,-165,145,77,65,1
2008,2007-11-28,LoyolaChicago,H,Bradley,V,139.5,4,144.5,3.5,145,-165,47,64,0
2008,2007-11-28,TexasA&M,H,Alabama,V,12.5,148,12,145,-800,600,76,63,1
2008,2007-11-28,Arizona,H,CSFullerton,V,16,154,14.5,155,-1300,850,91,65,1
2008,2007-11-28,OhioState,H,NorthCarolina,V,153,3,148,5.5,185,-215,55,66,0
2008,2007-11-28,BoiseState,H,SanDiego,V,7,143.5,9,147.5,-425,355,77,71,1
2008,2007-11-28,PennState,H,VirginiaTech,V,2,138,3,138,-160,140,66,61,1
2008,2007-11-28,LoyolaMarymount,H,SanDiegoState,V,136.5,11,137,11,500,-625,56,78,0
2008,2007-11-28,Nevada,H,California,V,4,140,3.5,138,-165,145,68,74,0
2008,2007-11-28,UCLA,H,GeoWashington,V,18.5,131,22.5,133,-6000,3000,83,60,1
2008,2007-11-28,Manhattan,H,Fordham,V,132.5,3.5,132.5,1.5,105,-125,57,66,0
2008,2007-11-28,Niagara,H,St.Bonaventure,V,10.5,148.5,9.5,147,-525,425,80,75,1
2008,2007-11-28,EasternKentucky,H,JamesMadison,V,2,138,3,132.5,-150,130,71,82,0
2008,2007-11-28,LouisianaTech,H,SEMissouriSt,V,3.5,143,3,145,-160,140,54,59,0
2008,2007-11-28,NorthernArizona,H,Pepperdine,V,7,163.5,9,158.5,-425,355,87,93,0
2008,2007-11-28,WeberState,H,UtahU,V,144.5,4.5,138.5,3.5,150,-170,52,72,0
2008,2007-11-28,PortlandU,H,PortlandState,V,2,138,138.5,1,-105,-115,73,78,0
2008,2007-11-29,NCCharlotte,H,WakeForest,V,137,5,135.5,3.5,145,-165,63,59,1
2008,2007-11-29,GeorgeMason,H,Drexel,V,6.5,122.5,8,120,-360,300,85,38,1
2008,2007-11-29,Buffalo,H,Tulane,V,140.5,6.5,137.5,4.5,170,-200,65,51,1
2008,2007-11-29,Temple,H,Ohio,V,5.5,147.5,5.5,144.5,-240,200,90,88,1
2008,2007-11-29,St.Josephs,H,Gonzaga,V,pk,136,2.5,136,-145,125,65,70,0
2008,2007-11-29,Vanderbilt,H,SouthAlabama,V,12,148,12,151.5,-825,625,91,88,1
2008,2007-11-29,KansasState,H,Oregon,V,160,3,163.5,1.5,105,-125,77,80,0
2008,2007-11-29,AirForce,H,Colorado,V,6.5,124.5,6.5,115,-250,210,50,60,0
2008,2007-11-29,USC,H,Oklahoma,V,6,127,5.5,124.5,-240,200,66,55,1
2008,2007-11-29,AppalachianSt,H,WichitaState,V,5,130,4,130,-175,155,53,62,0
2008,2007-11-29,ArkansasState,H,TennMartin,V,7,149,8,147.5,-350,290,71,69,1
2008,2007-11-29,E.Washington,H,SantaClara,V,131,8,124.5,8,300,-360,57,66,0
2008,2007-11-30,Tennessee,H,ULLafayette,V,27,150,26.5,147.5,-4000,2000,98,70,1
2008,2007-11-30,Marquette,H,WiscMilwaukee,V,20,151,18.5,150.5,-2500,1500,100,65,1
2008,2007-11-30,Baylor,H,WashingtonState,V,131,2,127.5,1.5,105,-125,64,67,0
2008,2007-11-30,OregonState,H,IowaState,V,3,111.5,3.5,115.5,-165,145,64,71,0
